Rank,Name,Server,Region,Date,Duration,ReportID,ReportLink,HPS,HasteSummary,HasteGear,Spirit,Intellect,TotalHealers,nDruid,nPaladin,nHPriest,nDPriest,nShaman,RaidDamageTakenPerSecond,VampiricTouch,InnervateCount,Bloodlust,NaturesGrace,Trinket1,Trinket2,LifebloomUptime,LifebloomHPS,LifebloomPercentHPS,RejuvenationHPS,RejuvenationPercentHPS,RegrowthHPS,RegrowthPercentHPS,Rotation1,Rotation1Percent,Rotation2,Rotation2Percent,TankRotationPercent,RotatingOnTank
328,黄大娃,骨火,CN,2022-07-15 08:25:07,1m 24s,Wv4qyGaMA8d9wnXQ,https://classic.warcraftlogs.com/reports/Wv4qyGaMA8d9wnXQ?fight=53&source=165&type=healing,2788.82,258,258,762,631,6,1,1,0,1,3,12995.88,Yes,1,No,No,Essence of the Martyr,Direbrew Hops,0,0,0.0,99.15,3.56,2479.3,88.9,[0LB 0I 5RG],60.0,[0LB 1I 4RG],20.0,0.0,No
329,大鱼炖海棠,雷德,CN,2022-07-03 07:53:52,1m 36s,Z3NCgfDtFrH7Q4dP,https://classic.warcraftlogs.com/reports/Z3NCgfDtFrH7Q4dP?fight=32&source=5&type=healing,2788.5,196,196,732,655,7,1,1,1,1,3,12751.56,Yes,1,No,Yes,The Skull of Gul'dan,Redeemer's Alchemist Stone,32.35,134.84,4.84,177.65,6.37,2039.05,73.12,[0LB 0I 5RG],21.43,[0LB 2I 3RG],21.43,0.0,No
330,晓妖怪,法琳娜,CN,2022-07-27 23:44:20,1m 39s,yFW9ZbvpR3aA4KBz,https://classic.warcraftlogs.com/reports/yFW9ZbvpR3aA4KBz?fight=16&source=43&type=healing,2788.47,261,261,650,616,6,1,1,1,0,3,15361.04,Yes,1,No,No,Memento of Tyrande,Redeemer's Alchemist Stone,25.12,208.91,7.49,640.91,22.98,1917.44,68.76,[0LB 0I 5RG],21.43,[0LB 3I 2RG],21.43,28.57,No
331,小琻,匕首岭,CN,2022-06-30 07:56:36,1m 43s,TD9L7VY2WM1NRXAc,https://classic.warcraftlogs.com/reports/TD9L7VY2WM1NRXAc?fight=19&source=15&type=healing,2788.26,307,307,643,664,7,1,1,2,0,3,13638.93,Yes,0,No,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,99.86,717.65,25.74,27.49,0.99,1968.88,70.61,[1LB 0I 4RG],29.41,[1LB 0I 3RG],23.53,88.24,Yes
332,花儿小德,安娜丝塔丽,CN,2022-05-23 10:20:39,1m 34s,8jgAptKFvr2Rf1ak,https://classic.warcraftlogs.com/reports/8jgAptKFvr2Rf1ak?fight=47&source=18&type=healing,2788.01,143,143,807,673,6,1,1,2,0,2,14368.62,Yes,0,No,Yes,Darkmoon Card: Blue Dragon,Alchemist Stone,13.68,29.07,1.04,102.19,3.67,2436.54,87.39,[0LB 1I 4RG],41.67,[0LB 2I 3RG],25.0,8.33,No
333,无聊过客,莫格莱尼,CN,2022-07-21 07:10:04,1m 33s,DBRCcyVa8jXtYAmW,https://classic.warcraftlogs.com/reports/DBRCcyVa8jXtYAmW?fight=21&source=21&type=healing,2786.86,341,341,847,682,5,1,1,1,0,2,12154.18,Yes,1,No,No,The Skull of Gul'dan,Redeemer's Alchemist Stone,59.38,386.41,13.87,385.31,13.83,1843.38,66.15,[1LB 0I 1RG],11.11,[0LB 0I 1RG],11.11,50.0,No
334,璀璨小骚鸟,辛迪加,CN,2022-07-01 07:54:00,1m 23s,tAn2Q7pYfKTh3y6C,https://classic.warcraftlogs.com/reports/tAn2Q7pYfKTh3y6C?fight=24&source=11&type=healing,2786.81,327,327,743,675,6,1,1,1,0,3,14043.11,Yes,1,No,Yes,Essence of the Martyr,Battlemaster's Alacrity,97.57,1017.93,36.53,0,0.0,1654.43,59.37,[1LB 0I 2RG],31.58,[1LB 0I 3RG],10.53,89.47,Yes
335,作战抖腿海草,匕首岭,CN,2022-07-29 08:04:01,1m 20s,VAg2BYtx34qPWKwk,https://classic.warcraftlogs.com/reports/VAg2BYtx34qPWKwk?fight=28&source=4&type=healing,2785.43,277,277,722,621,6,1,1,1,1,2,14666.0,Yes,1,No,Yes,Redeemer's Alchemist Stone,Scarab of the Infinite Cycle,24.15,168.01,6.03,0.0,0.0,2411.1,86.56,[0LB 0I 5RG],54.55,[0LB 1I 4RG],18.18,9.09,No
336,肥鸟拯救世界,奥金斧,CN,2022-08-19 08:55:50,1m 40s,gJWCnpFjR9vX76zy,https://classic.warcraftlogs.com/reports/gJWCnpFjR9vX76zy?fight=22&source=31&type=healing,2784.51,309,309,709,675,6,1,1,0,1,3,12533.37,Yes,1,No,Yes,Redeemer's Alchemist Stone,Essence of the Martyr,45.81,209.02,7.51,66.13,2.37,2196.65,78.89,[0LB 0I 5RG],25.0,[1LB 1I 0RG],18.75,31.25,No
337,丨梁山伯丨,灰烬使者,CN,2022-06-09 07:25:18,2m 15s,6AY1XnWd9D2Ttmgf,https://classic.warcraftlogs.com/reports/6AY1XnWd9D2Ttmgf?fight=17&source=12&type=healing,2783.5,175,175,809,660,7,1,2,2,0,2,13199.75,Yes,0,No,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,59.87,215.32,7.74,126.34,4.54,2279.24,81.88,[0LB 1I 4RG],41.18,[0LB 0I 5RG],23.53,0.0,No
338,花若,范克瑞斯,CN,2022-06-23 08:21:20,1m 34s,VwW6YxTKnAjvfXBM,https://classic.warcraftlogs.com/reports/VwW6YxTKnAjvfXBM?fight=20&source=1&type=healing,2783.01,248,248,674,640,6,1,1,1,0,3,14022.94,Yes,2,No,Yes,Essence of the Martyr,Redeemer's Alchemist Stone,58.25,253.55,9.11,109.83,3.95,2175.15,78.16,[0LB 1I 4RG],21.43,[1LB 0I 3RG],14.29,42.86,No
339,Yogy,Arugal (AU),US,2022-07-13 05:21:07,1m 22s,X2DNCcj4B6hp9tPR,https://classic.warcraftlogs.com/reports/X2DNCcj4B6hp9tPR?fight=27&source=18&type=healing,2781.57,229,229,688,649,6,1,1,1,1,2,14466.24,No,1,No,No,Essence of the Martyr,Direbrew Hops,97.56,865.37,31.11,785.16,28.23,904.13,32.5,[1LB 3I 0RG],33.33,[1LB 1I 2RG],26.67,93.33,Yes
340,雷奥归来,奎尔塞拉,CN,2022-07-07 08:06:31,1m 56s,81AjPWcbpXYMFCtf,https://classic.warcraftlogs.com/reports/81AjPWcbpXYMFCtf?fight=23&source=5&type=healing,2780.62,713,393,724,683,6,1,1,1,1,2,13487.57,Yes,1,No,Yes,Scarab of the Infinite Cycle,Redeemer's Alchemist Stone,24.26,115.87,4.17,184.14,6.62,2144.02,77.11,[0LB 1I 4RG],37.5,[0LB 0I 5RG],25.0,0.0,No
341,Dendeng,祈福,CN,2022-07-10 11:09:41,1m 18s,fbXhRK2yFNC1v48W,https://classic.warcraftlogs.com/reports/fbXhRK2yFNC1v48W?fight=14&source=25&type=healing,2780.18,237,237,812,646,6,1,1,0,1,3,13892.11,No,0,No,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,54.08,277.87,9.99,233.89,8.41,1927.3,69.32,[0LB 1I 4RG],36.36,[1LB 2I 2RG],27.27,45.45,No
342,Фейкнаэскейп,Пламегор,EU,2022-07-27 14:55:36,1m 37s,K1AQfRhMb9wqvtJL,https://classic.warcraftlogs.com/reports/K1AQfRhMb9wqvtJL?fight=41&source=22&type=healing,2779.29,315,315,702,644,8,2,1,2,0,3,13069.78,No,1,No,No,Memento of Tyrande,Shifting Naaru Sliver,80.39,500.11,17.99,269.11,9.68,1515.75,54.54,[1LB 0I 3RG],20.0,[1LB 1I 2RG],20.0,66.67,No
343,黑牛不黑,祈福,CN,2022-07-27 08:19:45,1m 38s,Bb2gxdHchaZq39XL,https://classic.warcraftlogs.com/reports/Bb2gxdHchaZq39XL?fight=23&source=24&type=healing,2778.17,247,247,789,682,7,1,1,1,1,3,16020.68,No,1,Yes,Yes,Essence of the Martyr,Darkmoon Card: Blue Dragon,7.11,8.59,0.31,40.72,1.47,2671.09,96.15,[0LB 0I 5RG],46.15,[0LB 1I 4RG],30.77,0.0,No
344,Yverna,Firemaw,EU,2022-07-06 14:39:50,1m 26s,HDhC2TLzPJWKcnMw,https://classic.warcraftlogs.com/reports/HDhC2TLzPJWKcnMw?fight=29&source=19&type=healing,2777.77,268,268,651,660,6,1,1,1,1,2,13154.98,No,1,No,No,Essence of the Martyr,Direbrew Hops,88.18,844.26,30.39,60.32,2.17,1604.77,57.77,[1LB 0I 3RG],40.0,[1LB 1I 2RG],20.0,80.0,Yes
345,薰空,维希度斯,CN,2022-06-09 08:56:16,1m 40s,QN13cVF8nDzLAqwC,https://classic.warcraftlogs.com/reports/QN13cVF8nDzLAqwC?fight=39&source=19&type=healing,2777.29,312,312,659,684,7,1,1,1,1,3,12905.45,Yes,1,No,Yes,Memento of Tyrande,Bangle of Endless Blessings,23.51,70.62,2.54,253.57,9.13,2339.85,84.25,[0LB 1I 4RG],25.0,[0LB 2I 3RG],18.75,18.75,No
346,极品鹌鹑,巴罗夫,CN,2022-08-10 00:37:58,1m 17s,mAMQqj2Cdgxbrn71,https://classic.warcraftlogs.com/reports/mAMQqj2Cdgxbrn71?fight=26&source=6&type=healing,2775.73,247,247,788,664,6,1,1,0,1,3,14499.54,Yes,0,No,Yes,Memento of Tyrande,Essence of the Martyr,44.33,196.92,7.09,36.01,1.3,2439.75,87.9,[0LB 2I 3RG],36.36,[0LB 0I 5RG],27.27,0.0,No
347,灬哎呀灬,巴罗夫,CN,2022-08-29 07:40:01,1m 40s,NC6XHh7A2KDGQ3v9,https://classic.warcraftlogs.com/reports/NC6XHh7A2KDGQ3v9?fight=17&source=11&type=healing,2775.03,287,287,779,685,7,2,1,0,1,3,11392.54,Yes,1,No,Yes,Essence of the Martyr,Memento of Tyrande,26.24,85.21,3.07,0,0.0,2581.46,93.02,[0LB 0I 5RG],38.46,[0LB 1I 4RG],38.46,0.0,No
348,기드루,로크홀라,KR,2022-07-02 10:33:45,1m 32s,xDYWFzRTaVkrGtjB,https://classic.warcraftlogs.com/reports/xDYWFzRTaVkrGtjB?fight=44&source=10&type=healing,2774.74,216,216,709,678,5,1,1,1,0,2,12359.99,No,1,No,No,Direbrew Hops,Essence of the Martyr,8.03,24.21,0.87,49.56,1.79,2421.15,87.26,[0LB 0I 5RG],45.45,[0LB 1I 4RG],27.27,0.0,No
349,心兮,范克瑞斯,CN,2022-06-30 07:28:01,1m 32s,HV1rgAa6cp2xnwJL,https://classic.warcraftlogs.com/reports/HV1rgAa6cp2xnwJL?fight=8&source=11&type=healing,2774.55,287,287,699,605,6,1,1,0,2,2,13285.63,Yes,1,No,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,73.3,320.05,11.54,68.71,2.48,2272.84,81.92,[0LB 3I 2RG],33.33,[0LB 2I 3RG],25.0,0.0,No
350,生性淡泊,布鲁,CN,2022-06-02 08:46:03,1m 48s,P7hQcgxL2Z39qYBk,https://classic.warcraftlogs.com/reports/P7hQcgxL2Z39qYBk?fight=41&source=214&type=healing,2774.12,168,168,714,625,6,1,1,1,1,2,13232.61,Yes,0,No,Yes,Memento of Tyrande,Essence of the Martyr,79.48,390.37,14.07,175.65,6.33,2005.58,72.3,[0LB 1I 4RG],21.43,[0LB 3I 2RG],21.43,14.29,No
351,椰果奶茶,哈霍兰,CN,2022-06-09 07:40:49,1m 40s,JvFDW4mZNdGzxfCa,https://classic.warcraftlogs.com/reports/JvFDW4mZNdGzxfCa?fight=26&source=15&type=healing,2770.85,195,195,824,676,7,1,1,1,1,3,13223.47,Yes,1,No,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,19.29,38.92,1.4,316.08,11.41,2139.32,77.21,[0LB 2I 3RG],42.86,[0LB 1I 4RG],28.57,0.0,No
352,北极熊熊,维克洛尔,CN,2022-07-14 08:57:54,2m 19s,1wmbZqJPaLfdNjK2,https://classic.warcraftlogs.com/reports/1wmbZqJPaLfdNjK2?fight=22&source=3&type=healing,2770.07,299,299,724,638,8,2,1,0,1,4,12209.19,No,3,No,Yes,Glimmering Naaru Sliver,Redeemer's Alchemist Stone,10.03,18.49,0.67,64.2,2.32,2286.58,82.55,[0LB 0I 5RG],47.06,[0LB 1I 4RG],23.53,0.0,No
353,蛋炒饭好吃,狮心,CN,2022-08-12 07:50:35,1m 16s,BqyaCLY6gKtNnp3Q,https://classic.warcraftlogs.com/reports/BqyaCLY6gKtNnp3Q?fight=19&source=26&type=healing,2769.57,342,342,815,684,6,1,1,1,1,2,14862.33,Yes,1,No,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,22.69,108.38,3.91,15.54,0.56,2537.79,91.63,[0LB 1I 4RG],36.36,[0LB 0I 5RG],27.27,18.18,No
354,일계,로크홀라,KR,2022-05-28 07:11:42,1m 47s,3pRY8AmQ1ygJaKbN,https://classic.warcraftlogs.com/reports/3pRY8AmQ1ygJaKbN?fight=27&source=5&type=healing,2769.45,247,247,718,623,6,1,1,1,1,2,11831.71,Yes,1,No,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,13.06,17.47,0.63,114.47,4.13,2540.07,91.72,[0LB 0I 5RG],53.33,[0LB 1I 4RG],20.0,0.0,No
355,风行天下,席瓦莱恩,CN,2022-08-11 08:27:34,1m 40s,fYDZjBArQvgnmL61,https://classic.warcraftlogs.com/reports/fYDZjBArQvgnmL61?fight=27&source=6&type=healing,2769.45,313,313,617,667,6,1,1,1,0,3,13795.37,Yes,1,No,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,0,0,0.0,15.34,0.55,2315.5,83.61,[0LB 1I 4RG],58.33,[0LB 0I 5RG],33.33,0.0,No
356,Seana,法尔班克斯,CN,2022-06-03 09:21:31,2m 57s,W9knZwxNCFd7Qpgb,https://classic.warcraftlogs.com/reports/W9knZwxNCFd7Qpgb?fight=41&source=45&type=healing,2769.05,231,231,614,651,7,1,1,2,0,3,12005.13,Yes,1,Yes,No,Essence of the Martyr,Memento of Tyrande,87.03,644.78,23.29,266.91,9.64,1563.87,56.48,[1LB 0I 3RG],17.65,[1LB 2I 1RG],14.71,76.47,Yes
357,罗宋汤,艾隆纳亚,CN,2022-07-06 08:16:29,2m 13s,fKqCBjFaTdxvNHhX,https://classic.warcraftlogs.com/reports/fKqCBjFaTdxvNHhX?fight=21&source=20&type=healing,2768.62,286,286,656,684,6,1,1,2,0,2,11861.06,Yes,0,No,No,Bangle of Endless Blessings,Essence of the Martyr,65.61,486.16,17.56,149.31,5.39,1960.49,70.81,[1LB 1I 2RG],13.64,[1LB 0I 3RG],13.64,63.64,No
358,贝莉琪娜,末日之刃,CN,2022-08-06 08:03:25,1m 53s,8r9cGdLv24JnHjg3,https://classic.warcraftlogs.com/reports/8r9cGdLv24JnHjg3?fight=26&source=18&type=healing,2768.43,240,240,698,641,7,1,1,1,1,3,13357.41,Yes,2,No,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,0,0,0.0,115.56,4.17,2428.87,87.73,[0LB 0I 5RG],38.46,[0LB 1I 4RG],38.46,0.0,No
359,小南瓜头,比斯巨兽,CN,2022-05-26 09:03:01,1m 24s,yrmG3qBLQAkYCRDw,https://classic.warcraftlogs.com/reports/yrmG3qBLQAkYCRDw?fight=83&source=504&type=healing,2768.08,227,227,652,642,6,1,1,0,1,3,12373.41,Yes,1,No,Yes,Darkmoon Card: Blue Dragon,Alchemist Stone,8.31,26.91,0.97,0,0.0,2574.89,93.02,[0LB 0I 5RG],45.45,[0LB 1I 4RG],27.27,9.09,No
360,Energydruid,Golemagg,EU,2022-07-17 13:35:12,2m 0s,FNj9Jx3L1KpdgQ7T,https://classic.warcraftlogs.com/reports/FNj9Jx3L1KpdgQ7T?fight=10&source=7&type=healing,2767.98,136,136,536,620,6,1,1,1,0,3,10997.89,No,1,No,No,Essence of the Martyr,Memento of Tyrande,12.78,22.67,0.82,66.38,2.4,2261.85,81.71,[0LB 1I 4RG],61.54,[0LB 0I 4RG],15.38,0.0,No
361,小白龙丶,诺格弗格,CN,2022-08-26 09:27:34,1m 22s,a1zjgNrQDw3XAtKB,https://classic.warcraftlogs.com/reports/a1zjgNrQDw3XAtKB?fight=19&source=20&type=healing,2767.18,167,167,755,657,6,1,1,1,0,3,13116.35,Yes,1,No,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,52.15,181.2,6.55,204.08,7.38,2323.28,83.96,[0LB 1I 4RG],45.45,[0LB 0I 5RG],18.18,27.27,No
362,玉竹心子,安娜丝塔丽,CN,2022-07-08 08:51:14,1m 27s,p92mgdV3aynCRKvG,https://classic.warcraftlogs.com/reports/p92mgdV3aynCRKvG?fight=24&source=45&type=healing,2766.94,291,291,660,658,6,1,1,1,0,3,15214.61,Yes,0,No,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,29.95,130.83,4.73,222.46,8.04,2274.1,82.19,[0LB 1I 4RG],46.15,[0LB 0I 5RG],23.08,15.38,No
363,缪可有毒丶,觅心者,CN,2022-07-14 07:47:12,1m 42s,24tAmWfG6FdwpjxC,https://classic.warcraftlogs.com/reports/24tAmWfG6FdwpjxC?fight=24&source=1&type=healing,2766.82,219,219,925,679,6,1,1,0,1,3,14036.12,Yes,0,No,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,26.73,77.04,2.78,0,0.0,2524.83,91.25,[0LB 1I 4RG],42.86,[0LB 0I 5RG],28.57,7.14,No
364,最強賎賎,雷霆之击,CN,2022-07-21 08:33:13,1m 34s,X12aTFjRkBVQZcm4,https://classic.warcraftlogs.com/reports/X12aTFjRkBVQZcm4?fight=22&source=8&type=healing,2766.75,383,383,856,674,6,1,1,0,1,3,11421.7,Yes,1,No,Yes,Essence of the Martyr,Redeemer's Alchemist Stone,10.4,22.98,0.83,0,0.0,2578.46,93.19,[0LB 0I 5RG],40.0,[0LB 1I 4RG],33.33,13.33,No
365,静以修身,寒冰之王,CN,2022-08-08 08:27:12,1m 42s,TCRDdQVryaBWH3nk,https://classic.warcraftlogs.com/reports/TCRDdQVryaBWH3nk?fight=35&source=3&type=healing,2766.73,211,211,662,652,5,1,1,1,0,2,14385.26,No,1,No,No,Memento of Tyrande,Essence of the Martyr,97.77,1070.75,38.7,1298.59,46.94,179.2,6.48,[1LB 3I 0RG],38.89,[1LB 4I 0RG],27.78,94.44,Yes
366,Chillaxos,Gehennas,EU,2022-07-20 14:17:33,1m 36s,K4zL9qnRF6XYBQWM,https://classic.warcraftlogs.com/reports/K4zL9qnRF6XYBQWM?fight=37&source=5&type=healing,2765.48,270,270,810,660,6,1,1,1,1,2,12620.11,No,1,No,No,Redeemer's Alchemist Stone,Direbrew Hops,82.8,401.17,14.51,66.42,2.4,2211.66,79.97,[1LB 0I 3RG],33.33,[1LB 1I 2RG],16.67,72.22,Yes
367,东北二大爷,巴罗夫,CN,2022-06-23 07:04:58,2m 7s,McaZt1FD7JjQmfd9,https://classic.warcraftlogs.com/reports/McaZt1FD7JjQmfd9?fight=15&source=1&type=healing,2765.15,269,269,833,687,6,1,1,2,0,2,11744.13,Yes,1,No,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,97.0,809.5,29.28,310.94,11.24,1508.31,54.55,[1LB 1I 2RG],20.83,[1LB 0I 2RG],16.67,91.67,Yes
368,一刘玄德一,诺格弗格,CN,2022-07-01 09:11:14,2m 24s,4hn3JZQCAtpF9B12,https://classic.warcraftlogs.com/reports/4hn3JZQCAtpF9B12?fight=26&source=25&type=healing,2764.99,256,256,530,680,7,1,2,2,0,2,10667.16,Yes,1,No,No,Battlemaster's Alacrity,Redeemer's Alchemist Stone,37.01,149.21,5.4,26.19,0.95,2293.75,82.96,[0LB 0I 5RG],42.11,[0LB 2I 3RG],26.32,0.0,No
369,Kudryavka,Gehennas,EU,2022-07-28 14:32:33,1m 26s,HmLjkRrzgdYxwQD7,https://classic.warcraftlogs.com/reports/HmLjkRrzgdYxwQD7?fight=27&source=5&type=healing,2764.52,292,292,585,651,7,1,2,1,0,3,13315.24,No,0,No,No,Memento of Tyrande,Redeemer's Alchemist Stone,83.19,532.68,19.27,660.23,23.88,1454.26,52.6,[1LB 1I 2RG],23.53,[1LB 0I 3RG],17.65,70.59,Yes
370,Was,Faerlina,US,2022-08-10 19:45:08,1m 12s,3LfanpCKvWcRx7tF,https://classic.warcraftlogs.com/reports/3LfanpCKvWcRx7tF?fight=23&source=12&type=healing,2764.31,251,251,728,639,6,1,1,1,1,2,14512.61,No,1,No,No,Essence of the Martyr,Memento of Tyrande,74.09,635.11,22.98,890.17,32.2,1058.15,38.28,[0LB 2I 3RG],18.18,[1LB 4I 0RG],18.18,54.55,No
371,考银贝斯,祈福,CN,2022-07-30 00:18:34,1m 25s,CthAJ9dxnpFw73zL,https://classic.warcraftlogs.com/reports/CthAJ9dxnpFw73zL?fight=1&source=9&type=healing,2764.15,251,251,721,661,5,1,1,0,1,2,12846.97,Yes,1,No,Yes,Direbrew Hops,Essence of the Martyr,36.5,114.39,4.14,0,0.0,2523.13,91.28,[0LB 0I 5RG],54.55,[0LB 1I 4RG],18.18,0.0,No
372,用爱治疗,埃提耶什,CN,2022-07-29 09:02:28,1m 52s,qjgktpxn3VwFbcBJ,https://classic.warcraftlogs.com/reports/qjgktpxn3VwFbcBJ?fight=7&source=11&type=healing,2763.99,309,309,750,625,6,1,1,1,0,3,13484.32,Yes,1,No,No,Redeemer's Alchemist Stone,Memento of Tyrande,12.38,36.97,1.34,35.61,1.29,2582.98,93.45,[0LB 0I 5RG],69.23,[0LB 1I 4RG],23.08,0.0,No
373,Mmd,沙顶,CN,2022-07-14 07:51:39,2m 37s,ZpC67LzNt8J2cbR9,https://classic.warcraftlogs.com/reports/ZpC67LzNt8J2cbR9?fight=27&source=4&type=healing,2763.78,292,292,769,643,6,1,1,0,1,3,12745.99,No,1,No,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,75.81,545.09,19.72,134.11,4.85,1895.88,68.6,[0LB 2I 3RG],13.04,[0LB 0I 5RG],8.7,21.74,No
374,素手绾青丝,莫格莱尼,CN,2022-05-15 10:52:48,1m 45s,hyMW4AHgRv3dBaDq,https://classic.warcraftlogs.com/reports/hyMW4AHgRv3dBaDq?fight=45&source=124&type=healing,2763.4,248,248,507,613,6,1,1,1,0,3,13379.77,Yes,1,No,Yes,Darkmoon Card: Blue Dragon,Bangle of Endless Blessings,44.22,237.86,8.61,188.34,6.82,2176.09,78.75,[0LB 0I 5RG],26.67,[0LB 1I 4RG],20.0,26.67,No
375,晚宁,埃提耶什,CN,2022-06-24 10:23:22,1m 51s,dyrZYz1gbDpvhnmk,https://classic.warcraftlogs.com/reports/dyrZYz1gbDpvhnmk?fight=32&source=68&type=healing,2762.67,177,177,733,680,7,1,1,2,0,3,12482.65,Yes,0,No,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,64.06,244.02,8.83,222.4,8.05,2003.19,72.51,[0LB 2I 3RG],16.67,[0LB 0I 2RG],11.11,33.33,No
376,哈库娜莉塔塔,奥罗,CN,2022-06-26 07:42:04,1m 45s,XrpA1MKnJdaNBqT6,https://classic.warcraftlogs.com/reports/XrpA1MKnJdaNBqT6?fight=27&source=8&type=healing,2762.21,244,244,555,630,6,2,1,0,1,2,13007.84,Yes,1,No,Yes,Essence of the Martyr,Darkmoon Card: Blue Dragon,6.61,17.55,0.64,0,0.0,2682.39,97.11,[0LB 0I 5RG],75.0,[0LB 1I 4RG],16.67,0.0,No
377,Disney,曼多基尔,CN,2022-06-09 08:16:25,1m 39s,KAkwdr6baFcpNzWy,https://classic.warcraftlogs.com/reports/KAkwdr6baFcpNzWy?fight=30&source=4&type=healing,2761.68,211,211,693,632,6,1,1,0,1,3,13507.29,Yes,0,No,No,Redeemer's Alchemist Stone,Essence of the Martyr,8.85,40.96,1.48,53.19,1.93,2521.2,91.29,[0LB 1I 4RG],41.67,[0LB 0I 5RG],33.33,0.0,No
378,刘大西瓜,灵风,CN,2022-07-16 09:24:24,1m 42s,NAMt8Wcy3pqgYnRr,https://classic.warcraftlogs.com/reports/NAMt8Wcy3pqgYnRr?fight=14&source=21&type=healing,2761.47,223,223,820,686,6,1,1,0,1,3,14063.17,Yes,1,No,Yes,Direbrew Hops,Alchemist Stone,0,0,0.0,0,0.0,2507.01,90.79,[0LB 1I 4RG],45.45,[0LB 0I 5RG],45.45,0.0,No
379,斗圣灬邓霸天,帕奇维克,CN,2022-08-13 07:31:16,1m 47s,Q9zcCnMB8gqVvJFY,https://classic.warcraftlogs.com/reports/Q9zcCnMB8gqVvJFY?fight=3&source=7&type=healing,2760.84,415,415,585,640,7,1,1,2,0,3,14455.12,Yes,1,No,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,27.97,92.96,3.37,114.29,4.14,2315.82,83.88,[0LB 0I 5RG],40.0,[0LB 1I 4RG],20.0,6.67,No
380,死寂輪回,维希度斯,CN,2022-08-25 07:56:43,1m 9s,QZagkPKtz4mw36ND,https://classic.warcraftlogs.com/reports/QZagkPKtz4mw36ND?fight=7&source=1&type=healing,2760.2,271,271,664,666,5,1,1,1,0,2,14182.09,Yes,0,No,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,88.66,601.2,21.78,102.31,3.71,1765.15,63.95,[1LB 0I 3RG],18.18,[1LB 1I 2RG],18.18,72.73,Yes
381,泥泞,辛迪加,CN,2022-08-07 07:38:51,1m 47s,Whcg1N7CwRAV3kYG,https://classic.warcraftlogs.com/reports/Whcg1N7CwRAV3kYG?fight=8&source=19&type=healing,2759.94,239,239,790,656,6,1,1,1,0,3,13071.11,Yes,0,No,Yes,Memento of Tyrande,Glimmering Naaru Sliver,95.88,598.96,21.7,74.63,2.7,1891.15,68.52,[1LB 0I 2RG],36.36,[1LB 0I 1RG],13.64,81.82,Yes
382,Edwinvanbeef,Transcendence,EU,2022-08-26 13:22:48,1m 27s,Qaz3CYcTx7j8rtfp,https://classic.warcraftlogs.com/reports/Qaz3CYcTx7j8rtfp?fight=5&source=18&type=healing,2759.88,316,236,705,644,6,1,1,1,1,2,13809.03,No,1,No,No,Memento of Tyrande,Redeemer's Alchemist Stone,98.95,826.1,29.93,604.36,21.9,1323.52,47.96,[1LB 0I 3RG],53.33,[1LB 3I 0RG],13.33,93.33,Yes
383,波动狗,希尔盖,CN,2022-07-29 09:21:33,1m 44s,zjPN4FZrkaLHVR9Q,https://classic.warcraftlogs.com/reports/zjPN4FZrkaLHVR9Q?fight=37&source=19&type=healing,2759.79,124,124,810,683,6,1,1,1,1,2,13451.64,Yes,0,No,Yes,Direbrew Hops,Memento of Tyrande,95.08,568.7,20.61,142.64,5.17,1769.15,64.1,[1LB 0I 3RG],36.84,[1LB 1I 2RG],15.79,89.47,Yes
384,牛又欠喜,奥金斧,CN,2022-08-18 08:15:03,1m 41s,MYPK19bcV6WZjRdz,https://classic.warcraftlogs.com/reports/MYPK19bcV6WZjRdz?fight=8&source=2&type=healing,2759.7,474,474,733,667,7,1,1,1,1,3,14890.01,Yes,1,No,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,72.08,281.15,10.19,218.54,7.92,2102.08,76.17,[0LB 2I 3RG],29.41,[0LB 1I 4RG],11.76,29.41,No
385,布丁黑角,维希度斯,CN,2022-08-03 22:42:23,1m 42s,JKh6FB7VpHGbPtDW,https://classic.warcraftlogs.com/reports/JKh6FB7VpHGbPtDW?fight=21&source=7&type=healing,2759.17,285,285,751,651,8,1,1,1,1,4,13399.88,Yes,1,No,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,72.84,175.12,6.35,341.99,12.39,1949.93,70.67,[0LB 1I 4RG],23.53,[1LB 1I 3RG],11.76,23.53,No
