Rank,Name,Server,Region,Date,Duration,ReportID,ReportLink,HPS,HasteSummary,HasteGear,Spirit,Intellect,TotalHealers,nDruid,nPaladin,nHPriest,nDPriest,nShaman,RaidDamageTakenPerSecond,VampiricTouch,InnervateCount,Bloodlust,NaturesGrace,Trinket1,Trinket2,LifebloomUptime,LifebloomHPS,LifebloomPercentHPS,RejuvenationHPS,RejuvenationPercentHPS,RegrowthHPS,RegrowthPercentHPS,Rotation1,Rotation1Percent,Rotation2,Rotation2Percent,TankRotationPercent,RotatingOnTank
593,泪雨澄霜,安娜丝塔丽,CN,2022-07-01 08:14:21,1m 41s,tNF3L4G286qJPmhB,https://classic.warcraftlogs.com/reports/tNF3L4G286qJPmhB?fight=24&source=22&type=healing,2649.33,277,277,619,652,7,1,2,1,1,2,13335.47,Yes,0,No,No,Essence of the Martyr,Direbrew Hops,51.2,547.85,20.68,0,0.0,1579.38,59.61,[0LB 5I 0RG],25.0,[0LB 2I 3RG],16.67,8.33,No
594,Shcherbakova,龙之召唤,CN,2022-05-20 11:04:07,1m 33s,Lp6rb9YZdjzgFNGv,https://classic.warcraftlogs.com/reports/Lp6rb9YZdjzgFNGv?fight=76&source=9&type=healing,2647.73,203,203,624,612,6,1,1,1,0,3,13278.9,Yes,1,Yes,No,Bangle of Endless Blessings,Direbrew Hops,47.17,175.05,6.61,0,0.0,2132.07,80.52,[0LB 0I 5RG],23.08,[0LB 2I 3RG],15.38,15.38,No
595,Ramonwon,水晶之牙,CN,2022-07-28 09:27:53,1m 15s,pMkHnhzDBaCFt8ZR,https://classic.warcraftlogs.com/reports/pMkHnhzDBaCFt8ZR?fight=6&source=15&type=healing,2647.72,302,302,762,689,6,1,1,1,0,3,10667.72,Yes,1,Yes,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,34.95,60.63,2.29,69.43,2.62,2418.56,91.34,[0LB 1I 4RG],27.27,[0LB 0I 5RG],27.27,18.18,No
596,致臻,希尔盖,CN,2022-07-08 08:48:50,1m 17s,bg8WF4MvHk3hB2K1,https://classic.warcraftlogs.com/reports/bg8WF4MvHk3hB2K1?fight=35&source=23&type=healing,2647.19,186,186,717,647,7,2,1,0,1,3,12614.55,Yes,1,Yes,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,27.37,89.01,3.36,47.4,1.79,2328.64,87.97,[0LB 1I 4RG],30.0,[0LB 0I 5RG],20.0,10.0,No
597,德嗰吉,末日之刃,CN,2022-07-11 09:04:51,1m 31s,KxZvAnzaLQypBmV7,https://classic.warcraftlogs.com/reports/KxZvAnzaLQypBmV7?fight=38&source=2&type=healing,2646.62,385,305,737,651,7,1,1,1,1,3,13479.34,Yes,1,Yes,No,Redeemer's Alchemist Stone,Essence of the Martyr,95.46,528.09,19.95,62.11,2.35,1890.0,71.41,[1LB 1I 3RG],17.65,[1LB 1I 2RG],11.76,58.82,No
598,艾油,范沃森,CN,2022-07-01 11:34:49,1m 33s,7qbJyxYdNX9kBGn8,https://classic.warcraftlogs.com/reports/7qbJyxYdNX9kBGn8?fight=54&source=12&type=healing,2646.53,285,285,681,655,7,1,1,2,0,3,14047.33,Yes,1,No,No,Battlemaster's Alacrity,Redeemer's Alchemist Stone,30.4,62.27,2.35,432.63,16.35,1633.19,61.71,[0LB 2I 3RG],23.08,[1LB 0I 3RG],7.69,23.08,No
599,诸葛粗状,骨火,CN,2022-05-27 09:03:31,1m 32s,CMNx3wPGb7K6DW2Y,https://classic.warcraftlogs.com/reports/CMNx3wPGb7K6DW2Y?fight=1&source=12&type=healing,2645.68,43,43,607,643,7,1,2,0,1,3,13576.36,Yes,1,Yes,No,Pendant of the Violet Eye,Eye of Gruul,9.49,25.77,0.97,10.8,0.41,2304.31,87.1,[0LB 0I 5RG],50.0,[0LB 2I 3RG],20.0,0.0,No
600,灬尋,奎尔塞拉,CN,2022-08-15 00:49:55,1m 25s,JAxh6CzjGVFngW17,https://classic.warcraftlogs.com/reports/JAxh6CzjGVFngW17?fight=16&source=21&type=healing,2645.47,327,327,838,674,6,1,1,1,1,2,12237.17,No,0,Yes,Yes,Darkmoon Card: Blue Dragon,Memento of Tyrande,90.0,662.81,25.05,13.7,0.52,1414.67,53.48,[0LB 2I 3RG],23.08,[0LB 4I 1RG],15.38,15.38,No
601,尘炬,巨龙追猎者,CN,2022-06-04 08:13:45,1m 41s,1cTtPJn7x6BC2AHp,https://classic.warcraftlogs.com/reports/1cTtPJn7x6BC2AHp?fight=16&source=6&type=healing,2645.08,400,400,705,624,7,1,1,1,1,3,13527.96,Yes,0,Yes,No,Darkmoon Card: Blue Dragon,Battlemaster's Alacrity,42.79,209.67,7.93,128.75,4.87,2107.62,79.68,[0LB 0I 5RG],20.0,[0LB 1I 4RG],20.0,0.0,No
602,憨墩墩,奥金斧,CN,2022-07-22 08:19:41,1m 30s,TbmDYjcAJVW9ZrQk,https://classic.warcraftlogs.com/reports/TbmDYjcAJVW9ZrQk?fight=25&source=13&type=healing,2643.14,283,283,556,661,6,1,1,1,0,3,13773.97,Yes,1,No,Yes,Lower City Prayerbook,Essence of the Martyr,53.89,322.78,12.21,479.14,18.13,1384.5,52.38,[0LB 0I 1RG],13.33,[0LB 1I 4RG],13.33,46.67,No
603,疯狂的菜鸟,莫格莱尼,CN,2022-08-05 09:17:16,1m 18s,7HhXcPKfTdGa4t1N,https://classic.warcraftlogs.com/reports/7HhXcPKfTdGa4t1N?fight=37&source=37&type=healing,2643.06,361,361,795,676,6,1,1,1,0,3,11307.74,Yes,1,No,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,36.45,127.19,4.81,25.84,0.98,2340.3,88.54,[0LB 0I 5RG],41.67,[0LB 2I 3RG],25.0,16.67,No
604,Energydruid,Golemagg,EU,2022-07-28 14:25:35,1m 20s,Qqp4TbckGvFzYr2m,https://classic.warcraftlogs.com/reports/Qqp4TbckGvFzYr2m?fight=33&source=3&type=healing,2642.83,190,190,623,647,6,1,1,1,0,3,11086.95,Yes,1,Yes,No,Essence of the Martyr,Memento of Tyrande,54.43,298.23,11.28,0,0.0,2068.45,78.27,[0LB 0I 5RG],30.0,[0LB 3I 2RG],20.0,10.0,No
605,划水卖萌爪子,维克尼拉斯,CN,2022-07-04 10:04:20,1m 46s,Yx7H2JrNfdWTcFV9,https://classic.warcraftlogs.com/reports/Yx7H2JrNfdWTcFV9?fight=47&source=8&type=healing,2642.8,132,132,487,619,7,1,2,1,1,2,14681.75,Yes,1,No,No,Direbrew Hops,Memento of Tyrande,21.75,203.11,7.69,53.48,2.02,2277.64,86.18,[0LB 1I 4RG],30.77,[0LB 0I 5RG],23.08,7.69,No
606,留我一丝血,德姆塞卡尔,CN,2022-07-01 09:02:08,1m 33s,jc87VMw4B2khtayC,https://classic.warcraftlogs.com/reports/jc87VMw4B2khtayC?fight=49&source=15&type=healing,2642.55,378,378,632,675,7,1,1,1,1,3,12902.65,Yes,1,No,No,Scarab of the Infinite Cycle,Memento of Tyrande,31.6,142.7,5.4,11.68,0.44,2097.39,79.37,[0LB 0I 5RG],25.0,[0LB 1I 4RG],25.0,0.0,No
607,Chuana,震地者,CN,2022-08-12 04:37:10,1m 26s,tdwAWJRTmVGPNpLb,https://classic.warcraftlogs.com/reports/tdwAWJRTmVGPNpLb?fight=24&source=9&type=healing,2642.41,197,197,790,693,6,1,1,1,1,2,13021.32,Yes,0,No,Yes,Essence of the Martyr,Darkmoon Card: Blue Dragon,50.61,119.77,4.53,57.08,2.16,2386.24,90.31,[0LB 0I 5RG],30.77,[0LB 1I 4RG],23.08,30.77,No
608,霜落梦岚,巴罗夫,CN,2022-05-19 03:17:38,1m 25s,H8hdFcvZjR9ADQMr,https://classic.warcraftlogs.com/reports/H8hdFcvZjR9ADQMr?fight=83&source=9&type=healing,2641.81,213,213,775,618,7,1,1,2,0,3,10632.36,Yes,1,Yes,Yes,Bangle of Endless Blessings,Darkmoon Card: Blue Dragon,21.55,42.56,1.61,0.0,0.0,2467.88,93.42,[0LB 0I 5RG],63.64,[0LB 1I 4RG],18.18,9.09,No
609,雨打沙滩,维克洛尔,CN,2022-05-21 11:27:40,1m 24s,8dp7KtT9N6JYGQyC,https://classic.warcraftlogs.com/reports/8dp7KtT9N6JYGQyC?fight=60&source=19&type=healing,2641.63,33,33,643,580,6,1,1,2,0,2,12595.04,Yes,0,Yes,Yes,Bangle of Endless Blessings,Scarab of the Infinite Cycle,15.56,19.43,0.74,384.49,14.56,2106.78,79.75,[0LB 2I 3RG],30.0,[0LB 0I 5RG],20.0,0.0,No
610,角儿,莫格莱尼,CN,2022-07-18 00:46:29,1m 33s,J1pPCzZd8gxrX9yf,https://classic.warcraftlogs.com/reports/J1pPCzZd8gxrX9yf?fight=40&source=12&type=healing,2641.3,171,171,590,601,7,1,1,3,0,2,13388.49,Yes,1,No,No,Essence of the Martyr,Direbrew Hops,20.04,93.66,3.55,22.0,0.83,2324.73,88.01,[0LB 1I 4RG],33.33,[0LB 0I 5RG],25.0,16.67,No
611,丶凝芸冰澜,埃提耶什,CN,2022-08-05 09:48:20,1m 34s,wvpBX2Krzahj3WVF,https://classic.warcraftlogs.com/reports/wvpBX2Krzahj3WVF?fight=40&source=1&type=healing,2641.02,288,288,665,667,7,2,1,1,0,3,14514.53,Yes,1,Yes,Yes,Essence of the Martyr,Memento of Tyrande,76.22,430.46,16.3,108.91,4.12,1694.41,64.16,[0LB 2I 3RG],20.0,[0LB 1I 4RG],20.0,6.67,No
612,伊瑟莱拉,狮心,CN,2022-08-06 08:49:38,1m 31s,3NmADvbp2GqQ7KFY,https://classic.warcraftlogs.com/reports/3NmADvbp2GqQ7KFY?fight=60&source=34&type=healing,2640.61,229,229,648,660,6,1,1,1,1,2,12587.67,Yes,1,Yes,Yes,Essence of the Martyr,Darkmoon Card: Blue Dragon,44.4,274.9,10.41,712.21,26.97,1577.13,59.73,[0LB 1I 4RG],18.75,[1LB 0I 3RG],12.5,37.5,No
613,牛穿肠,灰烬使者,CN,2022-06-11 10:53:55,1m 34s,g9WHd4FD3bRmfa8q,https://classic.warcraftlogs.com/reports/g9WHd4FD3bRmfa8q?fight=61&source=3&type=healing,2639.73,116,116,718,625,6,2,1,1,0,2,10829.68,Yes,1,No,Yes,Bangle of Endless Blessings,Darkmoon Card: Blue Dragon,7.44,18.99,0.72,26.29,1.0,2248.79,85.19,[0LB 0I 5RG],54.55,[0LB 1I 4RG],18.18,9.09,No
614,唯梦闲人,火锤,CN,2022-08-15 07:29:05,1m 20s,VAQHpKn7Df2rjtPb,https://classic.warcraftlogs.com/reports/VAQHpKn7Df2rjtPb?fight=26&source=1&type=healing,2638.57,269,269,727,645,7,1,1,2,0,3,11385.42,No,0,Yes,No,Scarab of the Infinite Cycle,Redeemer's Alchemist Stone,38.21,170.78,6.47,0,0.0,2180.67,82.65,[0LB 0I 5RG],27.27,[0LB 1I 4RG],27.27,18.18,No
615,阿氪萌德,怒炉,CN,2022-07-07 09:32:04,1m 17s,XGdq8hQBYt6RH2mw,https://classic.warcraftlogs.com/reports/XGdq8hQBYt6RH2mw?fight=45&source=3&type=healing,2638.25,332,332,766,678,6,1,1,0,1,3,11332.59,Yes,1,Yes,No,Memento of Tyrande,Redeemer's Alchemist Stone,79.99,398.45,15.1,157.04,5.95,1941.04,73.57,[0LB 1I 4RG],25.0,[1LB 1I 2RG],16.67,50.0,No
616,一匹牛,维希度斯,CN,2022-06-09 10:42:42,1m 19s,DYpvXa6gHVrTywj9,https://classic.warcraftlogs.com/reports/DYpvXa6gHVrTywj9?fight=72&source=87&type=healing,2637.1,186,186,700,620,7,1,1,1,1,3,13190.9,Yes,1,Yes,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,17.49,25.03,0.95,162.75,6.17,2291.62,86.9,[0LB 0I 5RG],36.36,[0LB 2I 3RG],36.36,9.09,No
617,Wjcxk,灵风,CN,2022-07-14 08:46:08,1m 39s,jh6xMAyFdt4kK13L,https://classic.warcraftlogs.com/reports/jh6xMAyFdt4kK13L?fight=25&source=11&type=healing,2637.06,338,338,863,710,6,1,1,0,1,3,14962.18,Yes,1,Yes,Yes,Alchemist Stone,Memento of Tyrande,12.14,74.09,2.81,42.25,1.6,2436.59,92.4,[0LB 0I 5RG],60.0,[0LB 1I 4RG],13.33,6.67,No
618,赞花儿的夏天,狮心,CN,2022-07-21 07:56:16,1m 20s,nAVPvXjFdqfwkQJ4,https://classic.warcraftlogs.com/reports/nAVPvXjFdqfwkQJ4?fight=31&source=15&type=healing,2636.94,328,328,650,639,6,1,1,1,0,3,12423.54,Yes,0,Yes,Yes,Battlemaster's Alacrity,Redeemer's Alchemist Stone,10.26,3.48,0.13,213.59,8.1,2232.93,84.68,[0LB 0I 5RG],25.0,[0LB 1I 4RG],25.0,8.33,No
619,杨树河猎魂人,赫洛德,CN,2022-07-21 09:06:01,1m 34s,qMcZtmCghLzYdkKf,https://classic.warcraftlogs.com/reports/qMcZtmCghLzYdkKf?fight=36&source=8&type=healing,2635.82,326,326,698,639,7,1,1,2,0,3,12818.14,Yes,1,No,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,39.1,268.67,10.19,282.06,10.7,1900.06,72.09,[0LB 2I 3RG],30.77,[0LB 0I 5RG],23.08,15.38,No
620,孤獨追风,奥罗,CN,2022-07-28 08:17:50,1m 36s,XPr4k2gnK791d3ab,https://classic.warcraftlogs.com/reports/XPr4k2gnK791d3ab?fight=37&source=3&type=healing,2634.55,309,309,818,672,6,1,1,0,1,3,12648.85,Yes,1,No,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,37.41,137.98,5.24,0,0.0,2270.48,86.18,[0LB 1I 4RG],33.33,[0LB 0I 5RG],25.0,8.33,No
621,Yumeri,匕首岭,CN,2022-07-02 08:21:31,1m 40s,91A38hjxZKBtgJvM,https://classic.warcraftlogs.com/reports/91A38hjxZKBtgJvM?fight=41&source=7&type=healing,2634.1,253,253,731,684,7,1,1,2,0,3,14690.97,No,1,Yes,No,Bangle of Endless Blessings,Essence of the Martyr,45.59,317.9,12.07,173.69,6.59,1612.26,61.21,[0LB 2I 3RG],30.77,[0LB 0I 5RG],15.38,0.0,No
622,牛大姐提着刀,席瓦莱恩,CN,2022-08-18 09:17:28,1m 43s,V19TBYryQWvFf34D,https://classic.warcraftlogs.com/reports/V19TBYryQWvFf34D?fight=34&source=16&type=healing,2633.65,344,344,831,674,7,1,1,2,0,3,14221.0,Yes,1,Yes,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,78.83,302.69,11.49,243.39,9.24,1854.29,70.41,[0LB 1I 4RG],25.0,[0LB 4I 1RG],18.75,0.0,No
623,木瓜盖,奥金斧,CN,2022-08-19 08:13:11,1m 22s,GcdzR8nxB1wpNTPf,https://classic.warcraftlogs.com/reports/GcdzR8nxB1wpNTPf?fight=20&source=12&type=healing,2633.52,323,323,729,667,6,1,1,0,1,3,12191.76,Yes,1,No,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,25.51,41.97,1.59,322.91,12.26,2245.4,85.26,[0LB 0I 5RG],33.33,[0LB 2I 3RG],25.0,16.67,No
624,Vanillacoco,法尔班克斯,CN,2022-07-24 08:48:38,1m 33s,btTjMHnWK4f9DrNm,https://classic.warcraftlogs.com/reports/btTjMHnWK4f9DrNm?fight=32&source=40&type=healing,2632.68,379,379,724,667,6,1,1,1,0,3,13999.66,Yes,0,No,Yes,Redeemer's Alchemist Stone,Bangle of Endless Blessings,93.64,462.2,17.56,79.26,3.01,1990.15,75.59,[1LB 1I 2RG],18.75,[1LB 0I 3RG],12.5,50.0,No
625,朽木生花,狮心,CN,2022-06-24 09:41:59,1m 26s,q1HNZx24KfkyaM6p,https://classic.warcraftlogs.com/reports/q1HNZx24KfkyaM6p?fight=44&source=14&type=healing,2632.43,200,200,614,653,7,1,1,2,0,3,14136.33,Yes,1,Yes,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,36.79,209.01,7.94,800.55,30.41,1464.7,55.64,[0LB 2I 3RG],15.38,[1LB 4I 0RG],15.38,23.08,No
626,冥牛哈迪斯,震地者,CN,2022-08-05 11:11:34,1m 23s,wC6vXMxGQ4d1FVgP,https://classic.warcraftlogs.com/reports/wC6vXMxGQ4d1FVgP?fight=25&source=22&type=healing,2631.57,293,293,733,665,5,1,1,0,1,2,12344.88,No,1,No,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,0,0,0.0,23.44,0.89,2539.19,96.49,[0LB 0I 5RG],63.64,[0LB 1I 4RG],27.27,0.0,No
627,雷半城,祈福,CN,2022-06-15 08:53:05,1m 29s,nWCaHB9FkA38QV1T,https://classic.warcraftlogs.com/reports/nWCaHB9FkA38QV1T?fight=6&source=4&type=healing,2629.23,245,245,670,650,7,1,1,2,0,3,12322.57,Yes,1,No,No,Memento of Tyrande,Redeemer's Alchemist Stone,85.77,450.05,17.12,54.85,2.09,1753.55,66.69,[1LB 0I 3RG],61.54,[0LB 2I 1RG],7.69,76.92,Yes
628,杨十三,毁灭之刃,CN,2022-07-01 02:26:36,1m 29s,VPpaZ9zj7CN3MTvK,https://classic.warcraftlogs.com/reports/VPpaZ9zj7CN3MTvK?fight=34&source=11&type=healing,2629.13,79,79,684,625,7,1,1,1,1,3,10980.46,Yes,1,No,No,Direbrew Hops,Essence of the Martyr,11.05,22.26,0.85,306.93,11.67,2082.35,79.2,[0LB 1I 4RG],40.0,[0LB 0I 5RG],20.0,0.0,No
629,Velve,Whitemane,US,2022-07-12 22:28:30,1m 30s,R21DnJV38HrFcZxP,https://classic.warcraftlogs.com/reports/R21DnJV38HrFcZxP?fight=41&source=9&type=healing,2628.93,241,241,550,634,6,1,1,1,0,3,13408.62,No,1,Yes,No,Direbrew Hops,Essence of the Martyr,60.0,552.77,21.03,232.36,8.84,1415.61,53.85,[1LB 4I 0RG],12.5,[0LB 3I 2RG],12.5,37.5,No
630,圣洁德,艾隆纳亚,CN,2022-06-26 09:09:58,1m 20s,gGDWwmLzZ63xBr8q,https://classic.warcraftlogs.com/reports/gGDWwmLzZ63xBr8q?fight=39&source=24&type=healing,2628.69,241,241,642,617,6,1,1,0,1,3,11830.77,Yes,0,Yes,No,Battlemaster's Perseverance,Memento of Tyrande,31.56,72.5,2.76,247.15,9.4,2285.7,86.95,[0LB 0I 5RG],33.33,[1LB 0I 1RG],16.67,41.67,No
631,阿超去冰少糖,秩序之源,CN,2022-08-15 09:52:42,1m 32s,fnpZKLjXx6hFzq9C,https://classic.warcraftlogs.com/reports/fnpZKLjXx6hFzq9C?fight=44&source=9&type=healing,2627.97,257,257,684,661,7,1,1,1,1,3,12626.37,Yes,0,No,Yes,Essence of the Martyr,Redeemer's Alchemist Stone,64.42,446.05,16.97,49.9,1.9,1476.43,56.18,[0LB 3I 2RG],23.08,[0LB 1I 4RG],15.38,23.08,No
632,沈皮皮胖猫咪,狂野之刃,CN,2022-08-13 09:48:41,1m 42s,nYG9Q3DWkpJX6dtL,https://classic.warcraftlogs.com/reports/nYG9Q3DWkpJX6dtL?fight=1&source=20&type=healing,2627.89,269,269,764,660,7,1,1,2,1,2,14553.62,No,1,Yes,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,36.63,242.58,9.23,90.5,3.44,2110.28,80.3,[0LB 1I 4RG],53.85,[0LB 3I 2RG],15.38,7.69,No
633,Nekojump,帕奇维克,CN,2022-06-16 10:05:57,1m 21s,6VpqakFnmKNdt9LX,https://classic.warcraftlogs.com/reports/6VpqakFnmKNdt9LX?fight=62&source=20&type=healing,2627.79,200,200,638,618,7,2,2,2,0,1,13091.2,Yes,1,No,Yes,Direbrew Hops,Essence of the Martyr,0,0,0.0,286.87,10.92,2073.13,78.89,[0LB 0I 5RG],40.0,[0LB 1I 4RG],20.0,0.0,No
634,五千年看不清,霜语,CN,2022-08-21 01:23:33,1m 21s,hwvYzXJnAZKF2DGB,https://classic.warcraftlogs.com/reports/hwvYzXJnAZKF2DGB?fight=29&source=9&type=healing,2626.42,44,44,727,589,6,1,1,0,1,3,12166.06,Yes,1,No,Yes,Essence of the Martyr,Lower City Prayerbook,0,0,0.0,231.1,8.8,2333.98,88.87,[0LB 1I 4RG],40.0,[0LB 0I 5RG],40.0,0.0,No
635,奶茶超大杯,安娜丝塔丽,CN,2022-06-23 08:44:37,1m 13s,xgVRmZ2KvYty8hfW,https://classic.warcraftlogs.com/reports/xgVRmZ2KvYty8hfW?fight=45&source=11&type=healing,2626.14,279,279,686,660,6,1,1,0,1,3,10479.2,Yes,0,No,Yes,Darkmoon Card: Blue Dragon,Memento of Tyrande,37.23,125.99,4.8,37.46,1.43,2260.53,86.08,[0LB 0I 5RG],27.27,[0LB 1I 4RG],27.27,9.09,No
636,花若,范克瑞斯,CN,2022-08-04 08:24:14,1m 43s,MrDdjqGmzKJ2VRTy,https://classic.warcraftlogs.com/reports/MrDdjqGmzKJ2VRTy?fight=42&source=1&type=healing,2626.0,248,248,712,640,7,1,1,2,0,3,16403.72,Yes,1,Yes,Yes,Essence of the Martyr,Redeemer's Alchemist Stone,19.9,85.93,3.27,90.87,3.46,2232.45,85.01,[0LB 1I 4RG],50.0,[0LB 0I 5RG],16.67,8.33,No
637,小奔奔,狮心,CN,2022-07-15 10:14:48,1m 29s,bvTg32hjk8yVCPrB,https://classic.warcraftlogs.com/reports/bvTg32hjk8yVCPrB?fight=50&source=6&type=healing,2625.87,204,204,748,673,7,1,1,2,0,3,13544.67,No,1,No,No,Direbrew Hops,Tome of Diabolic Remedy,0,0,0.0,1230.24,46.85,1066.63,40.62,[0LB 5I 0RG],36.36,[0LB 3I 2RG],18.18,0.0,No
638,德高,安娜丝塔丽,CN,2022-07-14 08:59:07,1m 26s,yLhHvWmAjB82JZR9,https://classic.warcraftlogs.com/reports/yLhHvWmAjB82JZR9?fight=41&source=14&type=healing,2625.85,399,399,775,687,6,1,1,0,1,3,12971.22,Yes,0,Yes,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,16.07,17.42,0.66,81.68,3.11,2316.15,88.21,[0LB 0I 5RG],38.46,[0LB 1I 4RG],15.38,15.38,No
639,薰空,维希度斯,CN,2022-07-14 08:29:30,1m 25s,J9hj8bKARPCNg6MX,https://classic.warcraftlogs.com/reports/J9hj8bKARPCNg6MX?fight=31&source=10&type=healing,2624.88,345,345,636,719,7,1,1,1,1,3,12676.54,Yes,0,Yes,Yes,Darkmoon Card: Blue Dragon,Memento of Tyrande,47.05,170.94,6.51,129.68,4.94,2127.21,81.04,[0LB 1I 4RG],41.67,[0LB 0I 4RG],16.67,8.33,No
640,小爪几,维克洛尔,CN,2022-08-18 08:33:14,1m 38s,t6zXLAhvaQHBT241,https://classic.warcraftlogs.com/reports/t6zXLAhvaQHBT241?fight=27&source=25&type=healing,2624.78,360,360,780,642,7,1,1,1,1,3,14142.73,Yes,0,Yes,No,Memento of Tyrande,Darkmoon Card: Blue Dragon,98.89,668.16,25.46,96.24,3.67,1400.81,53.37,[1LB 1I 2RG],20.0,[0LB 3I 2RG],20.0,53.33,No
641,Atooms,维希度斯,CN,2022-06-19 08:43:13,1m 16s,wgajQNxMqWK3r1Pc,https://classic.warcraftlogs.com/reports/wgajQNxMqWK3r1Pc?fight=44&source=38&type=healing,2624.78,209,209,624,636,7,1,1,1,1,3,9581.39,Yes,1,No,Yes,Shifting Naaru Sliver,Redeemer's Alchemist Stone,0,0,0.0,115.17,4.39,2471.35,94.15,[0LB 0I 5RG],60.0,[0LB 4I 1RG],10.0,0.0,No
642,郭靖哥哥,秩序之源,CN,2022-08-12 08:42:19,1m 28s,T8NbCfVkjwPLKc9p,https://classic.warcraftlogs.com/reports/T8NbCfVkjwPLKc9p?fight=38&source=32&type=healing,2624.61,382,382,623,678,6,1,1,1,1,2,13132.38,Yes,0,Yes,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,12.86,84.39,3.22,16.23,0.62,2446.61,93.22,[0LB 0I 5RG],55.56,[0LB 1I 4RG],22.22,0.0,No
643,山月随人归,奥罗,CN,2022-07-31 07:12:00,1m 16s,1LhxVyZRQFAaKv73,https://classic.warcraftlogs.com/reports/1LhxVyZRQFAaKv73?fight=29&source=28&type=healing,2624.21,356,356,664,644,6,1,1,0,1,3,13543.31,Yes,1,Yes,No,Alchemist Stone,Bangle of Endless Blessings,9.11,8.88,0.34,69.67,2.65,2467.94,94.05,[0LB 0I 5RG],50.0,[0LB 1I 4RG],20.0,0.0,No
644,粘人的海草丶,范克瑞斯,CN,2022-07-11 09:36:46,1m 31s,wqvVgLdkj27JWQ6R,https://classic.warcraftlogs.com/reports/wqvVgLdkj27JWQ6R?fight=30&source=5&type=healing,2624.12,386,386,793,701,7,1,1,1,1,3,13156.04,No,0,Yes,No,Redeemer's Alchemist Stone,Shifting Naaru Sliver,27.19,79.55,3.03,370.0,14.1,1801.01,68.63,[0LB 0I 5RG],15.38,[0LB 1I 4RG],15.38,15.38,No
645,科林,狮心,CN,2022-08-23 08:13:35,1m 37s,AxMn3ZaCtq2fp7h9,https://classic.warcraftlogs.com/reports/AxMn3ZaCtq2fp7h9?fight=23&source=36&type=healing,2623.96,272,272,709,611,7,1,1,2,0,3,15240.04,No,1,No,No,Bangle of Endless Blessings,Memento of Tyrande,16.92,51.34,1.96,46.5,1.77,2026.06,77.21,[0LB 0I 5RG],36.36,[0LB 1I 4RG],27.27,9.09,No
646,要累死个人啊,沙顶,CN,2022-06-09 00:23:26,1m 37s,GQ7wDmqHRTzCZv2y,https://classic.warcraftlogs.com/reports/GQ7wDmqHRTzCZv2y?fight=47&source=55&type=healing,2623.91,168,168,632,616,7,1,1,2,0,3,14018.37,Yes,1,Yes,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,93.43,819.38,31.23,0,0.0,1442.49,54.97,[0LB 4I 1RG],17.65,[0LB 2I 2RG],5.88,35.29,No
647,Darkyd,Benediction,US,2022-07-30 20:23:58,1m 34s,DcKNPVhjBwzYMmq9,https://classic.warcraftlogs.com/reports/DcKNPVhjBwzYMmq9?fight=43&source=14&type=healing,2623.87,278,278,609,661,6,1,0,2,0,3,16307.41,No,1,Yes,No,Essence of the Martyr,Glimmering Naaru Sliver,98.09,1068.86,40.74,477.19,18.19,1007.9,38.41,[1LB 4I 0RG],13.33,[0LB 2I 1RG],6.67,46.67,No
648,铁槌妹妹,碧玉矿洞,CN,2022-07-09 09:48:00,1m 14s,wAdT86qy21gnQRKX,https://classic.warcraftlogs.com/reports/wAdT86qy21gnQRKX?fight=5&source=22&type=healing,2623.79,245,245,771,627,6,1,1,1,0,3,11117.01,Yes,0,Yes,Yes,Darkmoon Card: Blue Dragon,Battlemaster's Alacrity,35.72,160.83,6.13,23.43,0.89,2374.25,90.49,[0LB 0I 5RG],45.45,[0LB 1I 4RG],27.27,0.0,No
649,小露气宝,末日之刃,CN,2022-08-20 02:21:52,1m 47s,t8KTD27rjVPWFdH9,https://classic.warcraftlogs.com/reports/t8KTD27rjVPWFdH9?fight=11&source=10&type=healing,2623.67,314,314,789,675,7,2,1,1,1,2,13495.13,Yes,0,Yes,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,72.88,272.68,10.39,0,0.0,2143.63,81.7,[0LB 1I 4RG],18.75,[0LB 0I 5RG],18.75,12.5,No
650,沐歌蹈锋饮血,震地者,CN,2022-08-04 08:12:31,1m 10s,V1jtzg7aM2rbdnNB,https://classic.warcraftlogs.com/reports/V1jtzg7aM2rbdnNB?fight=24&source=17&type=healing,2622.32,311,311,857,709,6,1,1,0,1,3,11992.26,Yes,1,No,Yes,Alchemist Stone,Darkmoon Card: Blue Dragon,9.92,11.83,0.45,0,0.0,2319.78,88.46,[0LB 0I 5RG],44.44,[0LB 1I 4RG],44.44,0.0,No
