Rank,Name,Server,Region,Date,Duration,ReportID,ReportLink,HPS,HasteSummary,HasteGear,Spirit,Intellect,TotalHealers,nDruid,nPaladin,nHPriest,nDPriest,nShaman,RaidDamageTakenPerSecond,VampiricTouch,InnervateCount,Bloodlust,NaturesGrace,Trinket1,Trinket2,LifebloomUptime,LifebloomHPS,LifebloomPercentHPS,RejuvenationHPS,RejuvenationPercentHPS,RegrowthHPS,RegrowthPercentHPS,Rotation1,Rotation1Percent,Rotation2,Rotation2Percent,TankRotationPercent,RotatingOnTank
480,Energydruid,Golemagg,EU,2022-06-30 14:48:26,1m 15s,dywDv1MqnXPTj83h,https://classic.warcraftlogs.com/reports/dywDv1MqnXPTj83h?fight=32&source=10&type=healing,2638.5,111,111,561,624,6,1,1,1,0,3,13817.47,Yes,1,Yes,Yes,Essence of the Martyr,Memento of Tyrande,17.44,78.7,2.98,0,0.0,2453.92,93.0,[0LB 0I 5RG],45.45,[0LB 1I 4RG],27.27,9.09,No
481,荷西,寒脊山小径,CN,2022-07-17 00:49:42,1m 13s,pF83cftKd7ZGqhQY,https://classic.warcraftlogs.com/reports/pF83cftKd7ZGqhQY?fight=11&source=29&type=healing,2637.92,299,299,788,662,6,1,1,0,1,3,13843.67,Yes,1,Yes,Yes,Essence of the Martyr,Redeemer's Alchemist Stone,34.4,185.11,7.02,0,0.0,2343.69,88.85,[0LB 0I 5RG],30.77,[1LB 0I 4RG],15.38,23.08,No
482,柚彩,骨火,CN,2022-07-21 08:37:04,1m 25s,gGFK2af9Jh1T4CQB,https://classic.warcraftlogs.com/reports/gGFK2af9Jh1T4CQB?fight=18&source=28&type=healing,2636.63,270,270,770,636,7,1,1,1,1,3,13602.37,Yes,0,Yes,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,61.56,279.08,10.58,58.59,2.22,1930.2,73.21,[0LB 1I 4RG],20.0,[1LB 0I 4RG],13.33,46.67,No
483,索爱九零零西,觅心者,CN,2022-08-07 07:12:16,1m 18s,gn47HCBtrzpA936y,https://classic.warcraftlogs.com/reports/gn47HCBtrzpA936y?fight=14&source=16&type=healing,2635.49,300,300,680,656,7,1,1,1,1,3,13552.4,Yes,0,Yes,Yes,The Skull of Gul'dan,Redeemer's Alchemist Stone,83.59,571.91,21.7,225.19,8.54,1407.15,53.39,[0LB 0I 1RG],12.5,[1LB 1I 4RG],12.5,62.5,No
484,倾听无风,莫格莱尼,CN,2022-05-26 03:12:28,1m 43s,tNcPYLxBRCFKhA71,https://classic.warcraftlogs.com/reports/tNcPYLxBRCFKhA71?fight=1&source=19&type=healing,2634.1,214,214,578,599,7,1,1,1,1,3,13971.77,Yes,1,Yes,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,72.28,283.06,10.75,146.84,5.57,1942.71,73.75,[0LB 0I 1RG],20.0,[1LB 0I 3RG],15.0,60.0,No
485,尔丶晴,辛迪加,CN,2022-05-20 01:24:39,1m 42s,qCHd8cmJLADkr6M2,https://classic.warcraftlogs.com/reports/qCHd8cmJLADkr6M2?fight=36&source=29&type=healing,2631.68,189,189,788,663,6,1,1,1,1,2,13860.7,Yes,0,No,Yes,Darkmoon Card: Blue Dragon,Memento of Tyrande,99.27,719.22,27.33,154.97,5.89,1377.35,52.34,[1LB 0I 3RG],16.67,[1LB 2I 1RG],11.11,100.0,Yes
486,橘子味的猫,加丁,CN,2022-08-25 07:51:49,1m 39s,2bFVaYvRT7B8Pgrc,https://classic.warcraftlogs.com/reports/2bFVaYvRT7B8Pgrc?fight=25&source=1&type=healing,2631.21,329,329,728,689,6,1,1,2,0,2,13851.17,Yes,0,No,Yes,Glimmering Naaru Sliver,Darkmoon Card: Blue Dragon,91.29,358.87,13.64,315.5,11.99,1475.23,56.07,[1LB 2I 2RG],10.53,[1LB 1I 3RG],10.53,73.68,Yes
487,喵绿喵绿喵,范沃森,CN,2022-06-10 08:20:53,1m 4s,qy2L1M8DrtBd3VNH,https://classic.warcraftlogs.com/reports/qy2L1M8DrtBd3VNH?fight=22&source=5&type=healing,2631.13,472,392,616,651,6,1,1,0,1,3,15664.96,Yes,0,No,Yes,Darkmoon Card: Blue Dragon,Scarab of the Infinite Cycle,92.01,661.53,25.14,149.94,5.7,1531.14,58.19,[1LB 1I 2RG],25.0,[1LB 0I 4RG],16.67,91.67,Yes
488,坐墙头等绿杏,莫格莱尼,CN,2022-07-07 07:46:44,1m 24s,39CB7aGXc4xm1KHJ,https://classic.warcraftlogs.com/reports/39CB7aGXc4xm1KHJ?fight=11&source=24&type=healing,2631.08,300,300,637,619,7,2,1,1,1,2,14907.66,No,0,No,Yes,Darkmoon Card: Blue Dragon,Memento of Tyrande,54.09,190.06,7.22,348.71,13.25,1888.88,71.79,[2LB 0I 0RG],13.33,[1LB 0I 3RG],13.33,40.0,No
489,夢花火,寒冰之王,CN,2022-07-08 08:14:11,1m 52s,PzR2VkZQwjN3mnAF,https://classic.warcraftlogs.com/reports/PzR2VkZQwjN3mnAF?fight=19&source=10&type=healing,2630.68,269,269,771,655,7,1,1,2,1,2,13906.16,Yes,1,Yes,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,55.89,341.41,12.98,76.93,2.92,1965.28,74.71,[0LB 1I 4RG],22.22,[0LB 0I 1RG],16.67,33.33,No
490,老母牛博古特,希尔盖,CN,2022-08-27 08:21:40,1m 13s,1GMP2CdNwpDKTjnh,https://classic.warcraftlogs.com/reports/1GMP2CdNwpDKTjnh?fight=26&source=7&type=healing,2629.64,272,272,762,682,6,1,1,1,1,2,15047.32,Yes,1,Yes,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,29.25,182.84,6.95,179.35,6.82,2099.14,79.83,[0LB 0I 5RG],45.45,[0LB 1I 4RG],18.18,18.18,No
491,北裂境的寒风,维希度斯,CN,2022-08-05 08:15:23,1m 13s,HycrLfzVJkMmwRNx,https://classic.warcraftlogs.com/reports/HycrLfzVJkMmwRNx?fight=18&source=20&type=healing,2629.09,343,343,667,679,5,0,1,0,1,3,14995.9,Yes,0,Yes,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,92.22,389.99,14.83,0,0.0,1933.02,73.52,[0LB 1I 4RG],41.67,[0LB 3I 2RG],25.0,8.33,No
492,叁号兽兽,寒脊山小径,CN,2022-07-28 07:43:24,1m 19s,Yg1pyXz7nrtaKAqf,https://classic.warcraftlogs.com/reports/Yg1pyXz7nrtaKAqf?fight=12&source=11&type=healing,2629.04,355,355,640,665,6,1,1,1,1,2,14665.18,No,1,No,Yes,Battlemaster's Alacrity,Memento of Tyrande,96.75,769.01,29.25,268.76,10.22,1457.63,55.44,[1LB 0I 2RG],25.0,[1LB 1I 1RG],12.5,93.75,Yes
493,Edwinvanbeef,Transcendence,EU,2022-08-12 13:22:39,1m 19s,W9KGHR1nrCq6MFLA,https://classic.warcraftlogs.com/reports/W9KGHR1nrCq6MFLA?fight=22&source=4&type=healing,2628.67,306,226,633,623,6,1,0,1,1,3,16394.69,No,0,Yes,No,Memento of Tyrande,Redeemer's Alchemist Stone,98.22,1496.95,56.95,906.6,34.49,151.27,5.75,[3LB 3I 0RG],40.0,[3LB 2I 0RG],20.0,86.67,Yes
494,小母牛丷,光芒,CN,2022-06-09 10:26:15,1m 50s,kDfmZCJPvgdzW9at,https://classic.warcraftlogs.com/reports/kDfmZCJPvgdzW9at?fight=6&source=27&type=healing,2628.59,237,237,697,651,8,1,1,1,1,4,15402.67,No,0,Yes,No,Darkmoon Card: Blue Dragon,Memento of Tyrande,98.8,843.09,32.07,152.21,5.79,1128.46,42.93,[1LB 1I 1RG],18.18,[1LB 0I 1RG],13.64,100.0,Yes
495,Celi,黑曜石之锋,CN,2022-08-15 08:19:34,1m 51s,bGnH2jwfyMtZ918P,https://classic.warcraftlogs.com/reports/bGnH2jwfyMtZ918P?fight=26&source=9&type=healing,2627.66,349,349,798,672,6,1,1,1,0,3,14073.77,Yes,1,Yes,Yes,Redeemer's Alchemist Stone,Essence of the Martyr,95.78,889.44,33.85,218.3,8.31,1207.97,45.97,[1LB 0I 1RG],23.08,[1LB 0I 2RG],11.54,88.46,Yes
496,生命绽放丿,灰烬使者,CN,2022-06-20 07:37:23,1m 59s,FgtRKjx6hc3nACXa,https://classic.warcraftlogs.com/reports/FgtRKjx6hc3nACXa?fight=24&source=19&type=healing,2626.7,153,153,718,651,7,1,1,2,0,3,14537.85,Yes,1,Yes,Yes,Essence of the Martyr,Redeemer's Alchemist Stone,27.34,115.79,4.41,17.13,0.65,2296.23,87.42,[0LB 0I 5RG],50.0,[0LB 2I 3RG],16.67,16.67,No
497,呆萌德,维希度斯,CN,2022-08-18 07:34:35,1m 43s,1WGk4LdBjHg6Tr87,https://classic.warcraftlogs.com/reports/1WGk4LdBjHg6Tr87?fight=13&source=23&type=healing,2623.58,359,359,827,657,6,1,1,1,0,3,16346.99,Yes,1,Yes,Yes,Direbrew Hops,Redeemer's Alchemist Stone,73.43,430.61,16.41,172.45,6.57,1790.35,68.24,[1LB 1I 3RG],22.22,[0LB 0I 1RG],5.56,66.67,No
498,阿基蕾拉,碧空之歌,CN,2022-08-04 07:59:13,1m 21s,1WytKfMwLZca9DPC,https://classic.warcraftlogs.com/reports/1WytKfMwLZca9DPC?fight=5&source=1&type=healing,2623.39,315,315,819,675,6,1,1,0,1,3,13889.99,Yes,1,Yes,Yes,Scarab of the Infinite Cycle,Redeemer's Alchemist Stone,23.49,70.52,2.69,46.18,1.76,2420.82,92.28,[0LB 0I 5RG],50.0,[0LB 1I 4RG],16.67,8.33,No
499,永恒丨帝三六,维希度斯,CN,2022-08-13 07:28:21,1m 34s,YqQR2dXtP6cFZyw9,https://classic.warcraftlogs.com/reports/YqQR2dXtP6cFZyw9?fight=4&source=12&type=healing,2621.96,282,282,780,661,6,1,1,1,1,2,14700.55,Yes,0,Yes,No,Memento of Tyrande,Redeemer's Alchemist Stone,98.72,907.1,34.6,321.1,12.25,1198.27,45.7,[1LB 1I 2RG],23.53,[1LB 0I 2RG],11.76,88.24,Yes
500,可樂味珍寶珠,克罗米,CN,2022-05-27 08:42:37,1m 38s,pzXmy29ZgDFYjTBC,https://classic.warcraftlogs.com/reports/pzXmy29ZgDFYjTBC?fight=24&source=3&type=healing,2621.75,244,244,751,627,7,1,1,1,1,3,14651.28,Yes,1,Yes,Yes,Bangle of Endless Blessings,Redeemer's Alchemist Stone,39.57,329.76,12.58,214.97,8.2,1830.34,69.81,[0LB 0I 5RG],23.53,[0LB 1I 4RG],11.76,35.29,No
501,永恒丨帝三六,维希度斯,CN,2022-08-13 07:22:27,1m 34s,L1fFh6cW4yZ8zwCR,https://classic.warcraftlogs.com/reports/L1fFh6cW4yZ8zwCR?fight=16&source=11&type=healing,2621.41,282,282,780,661,6,1,1,1,1,2,14697.45,Yes,0,Yes,No,Memento of Tyrande,Redeemer's Alchemist Stone,98.72,906.91,34.6,321.03,12.25,1198.01,45.7,[1LB 1I 2RG],23.53,[1LB 0I 2RG],11.76,88.24,Yes
502,兽神哥斯拉,奥金斧,CN,2022-05-26 09:31:51,2m 4s,2Qt6jWxA3dPXMwv1,https://classic.warcraftlogs.com/reports/2Qt6jWxA3dPXMwv1?fight=1&source=18&type=healing,2620.79,237,237,674,696,8,1,2,1,1,3,15099.73,Yes,1,Yes,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,35.4,113.61,4.33,396.38,15.12,1789.72,68.29,[0LB 2I 3RG],26.32,[0LB 1I 4RG],15.79,31.58,No
503,假奶亮,巴罗夫,CN,2022-06-02 08:16:54,1m 22s,WwcPRMQbB8D4n9Ad,https://classic.warcraftlogs.com/reports/WwcPRMQbB8D4n9Ad?fight=25&source=19&type=healing,2619.12,283,283,523,667,6,1,1,1,0,3,15757.15,Yes,1,Yes,Yes,Memento of Tyrande,Direbrew Hops,71.82,406.66,15.53,56.92,2.17,1813.0,69.22,[0LB 2I 3RG],23.08,[0LB 1I 4RG],23.08,38.46,No
504,奶奶疼丶,怒炉,CN,2022-07-10 07:59:59,1m 52s,TkgyaPmVpvtMXKfN,https://classic.warcraftlogs.com/reports/TkgyaPmVpvtMXKfN?fight=16&source=55&type=healing,2618.61,312,312,732,698,7,1,1,1,1,3,15582.35,Yes,1,Yes,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,50.21,268.76,10.26,38.66,1.48,2082.46,79.53,[0LB 0I 5RG],29.41,[0LB 1I 4RG],11.76,29.41,No
505,伤口刘能,维克洛尔,CN,2022-06-28 07:35:33,1m 36s,wKpP2yhXWbzqrHam,https://classic.warcraftlogs.com/reports/wKpP2yhXWbzqrHam?fight=16&source=11&type=healing,2614.61,340,340,707,643,6,1,1,1,1,2,14862.05,Yes,1,Yes,Yes,Memento of Tyrande,Bangle of Endless Blessings,16.13,153.68,5.88,60.96,2.33,2036.12,77.87,[0LB 0I 5RG],33.33,[0LB 1I 4RG],20.0,20.0,No
506,丨照美冥丨,帕奇维克,CN,2022-06-23 07:52:49,1m 56s,CgtWFwXJ6mzK2BpN,https://classic.warcraftlogs.com/reports/CgtWFwXJ6mzK2BpN?fight=74&source=515&type=healing,2611.99,341,341,747,632,6,1,1,0,1,3,13175.3,Yes,1,Yes,Yes,Essence of the Martyr,Memento of Tyrande,8.05,38.96,1.49,37.61,1.44,2413.53,92.4,[0LB 0I 5RG],58.82,[0LB 1I 4RG],23.53,5.88,No
507,祭随,雷德,CN,2022-05-28 08:14:16,1m 33s,6Y1jnKfpGCDWBymd,https://classic.warcraftlogs.com/reports/6Y1jnKfpGCDWBymd?fight=20&source=3&type=healing,2611.24,393,393,721,633,7,1,1,1,1,3,14936.76,Yes,0,Yes,No,Scarab of the Infinite Cycle,Darkmoon Card: Blue Dragon,98.19,709.23,27.16,121.25,4.64,1679.22,64.31,[1LB 1I 2RG],26.67,[1LB 0I 4RG],20.0,100.0,Yes
508,恩毕,奥罗,CN,2022-06-23 07:17:28,1m 13s,bFBvJPnX3Ra9LzZk,https://classic.warcraftlogs.com/reports/bFBvJPnX3Ra9LzZk?fight=24&source=14&type=healing,2611.19,339,339,721,656,5,1,1,0,1,2,12918.69,Yes,1,Yes,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,0,0,0.0,0,0.0,2602.55,99.67,[0LB 0I 5RG],70.0,[0LB 1I 4RG],20.0,0.0,No
509,Kudryavka,Gehennas,EU,2022-06-02 14:25:41,1m 44s,g3hC9Rqb7arn42wQ,https://classic.warcraftlogs.com/reports/g3hC9Rqb7arn42wQ?fight=28&source=3&type=healing,2609.82,160,160,530,662,7,1,1,2,0,3,16082.86,No,1,Yes,No,Memento of Tyrande,Redeemer's Alchemist Stone,98.05,945.83,36.24,1012.87,38.81,502.51,19.25,[1LB 4I 0RG],23.53,[1LB 5I 0RG],17.65,100.0,Yes
510,丨照美冥丨,帕奇维克,CN,2022-08-20 08:20:42,1m 40s,dQ8gk4RzJq2rXnc9,https://classic.warcraftlogs.com/reports/dQ8gk4RzJq2rXnc9?fight=27&source=44&type=healing,2609.57,341,341,747,632,7,1,1,1,1,3,15522.83,Yes,1,Yes,Yes,Essence of the Martyr,Memento of Tyrande,14.82,95.9,3.67,105.62,4.05,2230.49,85.47,[0LB 0I 5RG],43.75,[0LB 1I 4RG],18.75,18.75,No
511,怀特迈恩的猫,范克瑞斯,CN,2022-07-15 10:00:11,1m 12s,yLaKrc8jfpq4bBxP,https://classic.warcraftlogs.com/reports/yLaKrc8jfpq4bBxP?fight=10&source=22&type=healing,2609.06,240,240,781,689,6,1,1,1,1,2,15607.01,Yes,0,Yes,Yes,Essence of the Martyr,Memento of Tyrande,84.44,826.92,31.69,201.97,7.74,1326.15,50.83,[0LB 4I 1RG],27.27,[2LB 1I 1RG],18.18,36.36,No
512,七洛,祈福,CN,2022-06-16 09:03:14,1m 18s,ztNmArj4yWqQcLHD,https://classic.warcraftlogs.com/reports/ztNmArj4yWqQcLHD?fight=47&source=28&type=healing,2609.03,275,275,699,704,6,1,1,1,1,2,14392.32,No,0,Yes,No,Glimmering Naaru Sliver,Memento of Tyrande,18.39,91.8,3.52,205.56,7.88,2247.33,86.14,[0LB 0I 5RG],45.45,[0LB 1I 4RG],18.18,18.18,No
513,索爱九零零西,觅心者,CN,2022-06-11 08:40:08,2m 2s,af3NhTP18tJgL2HD,https://classic.warcraftlogs.com/reports/af3NhTP18tJgL2HD?fight=41&source=87&type=healing,2607.25,249,249,613,682,7,1,1,2,0,3,14718.48,Yes,1,Yes,Yes,The Skull of Gul'dan,Redeemer's Alchemist Stone,87.67,416.31,15.97,75.64,2.9,1681.39,64.49,[0LB 1I 4RG],13.64,[0LB 0I 5RG],9.09,40.91,No
514,有情调的凯恩,比格沃斯,CN,2022-06-18 08:22:13,2m 13s,19G6wVx2qdjBQanN,https://classic.warcraftlogs.com/reports/19G6wVx2qdjBQanN?fight=14&source=5&type=healing,2606.15,234,234,646,650,7,1,1,2,0,3,14112.41,Yes,0,No,No,Direbrew Hops,Memento of Tyrande,95.43,718.84,27.58,286.92,11.01,1348.69,51.75,[1LB 1I 2RG],29.17,[1LB 1I 1RG],16.67,87.5,Yes
515,小新小新,狮心,CN,2022-08-13 08:45:42,1m 32s,DBbJM3WRrpa8qF7f,https://classic.warcraftlogs.com/reports/DBbJM3WRrpa8qF7f?fight=12&source=20&type=healing,2605.68,289,289,822,667,7,1,1,1,1,3,13726.2,Yes,1,Yes,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,76.49,530.66,20.37,34.2,1.31,1767.54,67.83,[0LB 0I 4RG],12.5,[4LB 0I 1RG],6.25,43.75,No
516,Chuana,震地者,CN,2022-08-12 04:24:10,1m 22s,FjM7awRx231ACGJ8,https://classic.warcraftlogs.com/reports/FjM7awRx231ACGJ8?fight=20&source=22&type=healing,2605.36,197,197,790,693,6,1,1,1,1,2,14945.23,Yes,0,Yes,Yes,Essence of the Martyr,Darkmoon Card: Blue Dragon,48.08,278.95,10.71,124.01,4.76,2016.21,77.39,[0LB 0I 5RG],28.57,[0LB 1I 4RG],14.29,35.71,No
517,小巴巴,布鲁,CN,2022-07-29 07:41:28,1m 42s,NxXP19GAVvY7JTZb,https://classic.warcraftlogs.com/reports/NxXP19GAVvY7JTZb?fight=21&source=8&type=healing,2604.65,287,287,783,640,7,2,1,1,1,2,12849.89,Yes,1,Yes,Yes,Essence of the Martyr,Glimmering Naaru Sliver,25.17,174.54,6.7,0,0.0,2356.46,90.47,[0LB 0I 5RG],46.67,[2LB 0I 0RG],13.33,26.67,No
518,Бесконвойник,Пламегор,EU,2022-07-24 10:45:02,1m 14s,QgjndWFLNq3RAy4k,https://classic.warcraftlogs.com/reports/QgjndWFLNq3RAy4k?fight=25&source=7&type=healing,2604.03,305,305,586,634,6,1,1,1,1,2,16098.7,Yes,1,Yes,No,Direbrew Hops,Glimmering Naaru Sliver,47.84,163.28,6.27,1370.84,52.64,850.18,32.65,[0LB 4I 1RG],38.46,[0LB 5I 0RG],15.38,7.69,No
519,森林格格巫丶,寒冰之王,CN,2022-08-01 08:11:47,1m 0s,4JfX1N8q26Y7hPWK,https://classic.warcraftlogs.com/reports/4JfX1N8q26Y7hPWK?fight=31&source=14&type=healing,2603.23,369,369,838,676,5,1,1,0,1,2,14915.22,No,0,Yes,No,Redeemer's Alchemist Stone,Memento of Tyrande,55.37,526.24,20.21,79.26,3.04,1737.06,66.73,[2LB 0I 2RG],22.22,[1LB 0I 4RG],11.11,44.44,No
520,汤圆霸霸,布鲁,CN,2022-07-08 09:32:33,1m 44s,tkC8Nx6P9znbrKvM,https://classic.warcraftlogs.com/reports/tkC8Nx6P9znbrKvM?fight=21&source=28&type=healing,2601.58,329,329,881,673,7,1,1,1,1,3,15352.1,Yes,1,No,Yes,Darkmoon Card: Blue Dragon,Memento of Tyrande,19.34,69.99,2.69,182.22,7.0,2024.77,77.83,[0LB 0I 5RG],26.67,[0LB 1I 4RG],20.0,20.0,No
521,晓德了,诺格弗格,CN,2022-07-15 07:33:30,1m 48s,jHNwVWgtBXDR1zLK,https://classic.warcraftlogs.com/reports/jHNwVWgtBXDR1zLK?fight=18&source=1&type=healing,2600.33,317,317,764,694,7,1,1,1,1,3,14973.54,Yes,1,Yes,Yes,Battlemaster's Alacrity,Redeemer's Alchemist Stone,99.24,602.18,23.16,229.0,8.81,1531.96,58.91,[1LB 2I 3RG],9.52,[2LB 2I 1RG],9.52,71.43,Yes
522,丨乱舞丨,席瓦莱恩,CN,2022-07-02 22:13:49,1m 36s,g8dYLrbv7GtW3jka,https://classic.warcraftlogs.com/reports/g8dYLrbv7GtW3jka?fight=20&source=10&type=healing,2600.01,253,253,619,644,6,1,1,1,0,3,14769.27,Yes,1,Yes,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,36.18,152.74,5.87,21.95,0.84,2313.68,88.99,[0LB 0I 5RG],31.25,[1LB 0I 4RG],12.5,31.25,No
523,奔腾的羊驼,祈福,CN,2022-08-04 07:11:06,1m 14s,R1hwy7cfZ6QP942H,https://classic.warcraftlogs.com/reports/R1hwy7cfZ6QP942H?fight=15&source=20&type=healing,2598.88,234,234,807,644,6,1,1,0,1,3,13784.97,No,1,Yes,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,27.0,258.02,9.93,342.37,13.17,1891.41,72.78,[0LB 1I 4RG],25.0,[2LB 0I 2RG],16.67,25.0,No
524,索爱九零零西,觅心者,CN,2022-07-01 07:21:41,1m 25s,mLkzqGWd3vQMPCJf,https://classic.warcraftlogs.com/reports/mLkzqGWd3vQMPCJf?fight=18&source=2&type=healing,2598.84,300,300,617,695,7,1,1,2,0,3,14006.2,Yes,0,Yes,Yes,The Skull of Gul'dan,Redeemer's Alchemist Stone,78.51,322.48,12.41,55.07,2.12,1999.02,76.92,[2LB 0I 0RG],11.11,[0LB 1I 4RG],11.11,44.44,No
525,Kudryavka,Gehennas,EU,2022-06-26 14:13:53,1m 33s,hPRL9B1YpFDt37Xr,https://classic.warcraftlogs.com/reports/hPRL9B1YpFDt37Xr?fight=30&source=3&type=healing,2597.83,239,239,610,666,7,2,1,1,0,3,15243.23,No,0,Yes,No,Memento of Tyrande,Redeemer's Alchemist Stone,97.2,980.29,37.73,280.33,10.79,1176.0,45.27,[2LB 1I 1RG],5.88,[2LB 2I 0RG],5.88,88.24,Yes
526,冲锋的土豆,灵风,CN,2022-07-20 21:40:07,1m 11s,HrNfnYGT937gFBC4,https://classic.warcraftlogs.com/reports/HrNfnYGT937gFBC4?fight=26&source=27&type=healing,2597.23,281,281,851,673,6,1,1,0,1,3,15846.65,Yes,1,Yes,Yes,Essence of the Martyr,Darkmoon Card: Blue Dragon,25.07,47.68,1.84,104.95,4.04,2345.52,90.31,[0LB 0I 5RG],45.45,[0LB 1I 2RG],18.18,18.18,No
527,一杯马爹利,雷霆之击,CN,2022-06-30 01:18:08,2m 34s,BrqHv6GkTQf9FL4C,https://classic.warcraftlogs.com/reports/BrqHv6GkTQf9FL4C?fight=16&source=37&type=healing,2596.97,342,342,762,658,7,1,1,1,1,3,14077.04,Yes,1,Yes,Yes,Redeemer's Alchemist Stone,Essence of the Martyr,37.31,234.0,9.01,32.11,1.24,2131.22,82.07,[0LB 0I 5RG],39.13,[0LB 1I 4RG],17.39,13.04,No
528,刘哥来也,席瓦莱恩,CN,2022-07-29 08:21:46,1m 25s,kgbdVw38vDfXxmnQ,https://classic.warcraftlogs.com/reports/kgbdVw38vDfXxmnQ?fight=22&source=10&type=healing,2595.13,123,123,803,657,6,1,1,1,1,2,13911.39,Yes,1,Yes,Yes,Memento of Tyrande,Direbrew Hops,61.92,225.78,8.7,19.8,0.76,2129.61,82.06,[0LB 0I 5RG],26.67,[0LB 2I 3RG],13.33,26.67,No
529,毒奶大王,奎尔塞拉,CN,2022-07-07 07:35:31,1m 46s,mgJyWKxFdBNQc9pz,https://classic.warcraftlogs.com/reports/mgJyWKxFdBNQc9pz?fight=21&source=4&type=healing,2594.9,447,447,765,683,6,1,1,1,1,2,14964.59,Yes,0,Yes,No,Memento of Tyrande,Redeemer's Alchemist Stone,51.12,361.56,13.93,169.85,6.55,1896.36,73.08,[0LB 1I 4RG],29.41,[2LB 0I 0RG],11.76,35.29,No
530,瞌睡丶丶,火锤,CN,2022-08-22 08:15:16,1m 28s,xZ96PHcbACLQNzXV,https://classic.warcraftlogs.com/reports/xZ96PHcbACLQNzXV?fight=24&source=10&type=healing,2594.69,435,435,638,666,6,1,1,0,1,3,14975.5,Yes,1,No,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,13.3,125.91,4.85,237.22,9.14,1900.01,73.23,[0LB 1I 4RG],40.0,[0LB 2I 3RG],20.0,20.0,No
531,青衫旧,碧玉矿洞,CN,2022-06-17 07:35:17,1m 30s,xVYRKt6M8jD9z1PZ,https://classic.warcraftlogs.com/reports/xVYRKt6M8jD9z1PZ?fight=15&source=32&type=healing,2594.43,359,359,755,660,7,1,1,1,0,4,14047.58,Yes,0,Yes,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,70.4,424.4,16.36,120.84,4.66,1960.05,75.55,[1LB 0I 4RG],17.65,[1LB 0I 3RG],17.65,70.59,Yes
532,Faya,布鲁,CN,2022-08-29 07:52:53,1m 38s,MJtYG1rzTavLmQq7,https://classic.warcraftlogs.com/reports/MJtYG1rzTavLmQq7?fight=15&source=37&type=healing,2593.18,267,267,894,679,6,1,1,0,1,3,13330.51,Yes,0,Yes,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,58.77,314.36,12.12,672.87,25.95,1269.79,48.97,[1LB 3I 1RG],13.33,[0LB 2I 3RG],13.33,46.67,No
533,牛奶糖,艾隆纳亚,CN,2022-07-16 07:43:23,1m 35s,7H9KYrakjFvXBmd6,https://classic.warcraftlogs.com/reports/7H9KYrakjFvXBmd6?fight=23&source=50&type=healing,2592.29,245,245,661,647,6,1,1,2,0,2,15108.79,Yes,0,Yes,No,Eye of Gruul,Memento of Tyrande,35.81,350.4,13.52,181.71,7.01,1981.42,76.44,[0LB 0I 5RG],33.33,[0LB 2I 3RG],20.0,33.33,No
534,尔丶晴,辛迪加,CN,2022-05-27 01:23:56,1m 25s,BQyhax8mdGjfDJHK,https://classic.warcraftlogs.com/reports/BQyhax8mdGjfDJHK?fight=28&source=15&type=healing,2592.14,189,189,745,618,6,1,1,1,1,2,13212.52,Yes,0,Yes,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,91.27,558.35,21.54,159.25,6.14,1447.5,55.84,[1LB 0I 3RG],25.0,[1LB 0I 1RG],12.5,81.25,Yes
535,我爱吃鸡翅膀,帕奇维克,CN,2022-07-22 07:54:58,1m 37s,a87vAkLDH16X9zQh,https://classic.warcraftlogs.com/reports/a87vAkLDH16X9zQh?fight=3&source=25&type=healing,2591.6,421,421,751,664,6,1,1,1,1,2,14872.28,Yes,0,Yes,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,47.37,196.31,7.57,64.17,2.48,2100.66,81.06,[0LB 0I 5RG],18.75,[0LB 1I 4RG],12.5,43.75,No
536,我爱吃鸡翅膀,帕奇维克,CN,2022-06-24 07:14:41,1m 17s,VfWFZa9X2K4nv7Dy,https://classic.warcraftlogs.com/reports/VfWFZa9X2K4nv7Dy?fight=15&source=11&type=healing,2591.23,315,315,728,672,6,1,1,2,0,2,14283.71,Yes,0,Yes,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,69.11,323.67,12.49,73.41,2.83,1916.26,73.95,[1LB 0I 4RG],25.0,[0LB 2I 3RG],25.0,41.67,No
