Rank,Name,Server,Region,Date,Duration,ReportID,ReportLink,HPS,HasteSummary,HasteGear,Spirit,Intellect,TotalHealers,nDruid,nPaladin,nHPriest,nDPriest,nShaman,RaidDamageTakenPerSecond,VampiricTouch,InnervateCount,Bloodlust,NaturesGrace,Trinket1,Trinket2,LifebloomUptime,LifebloomHPS,LifebloomPercentHPS,RejuvenationHPS,RejuvenationPercentHPS,RegrowthHPS,RegrowthPercentHPS,Rotation1,Rotation1Percent,Rotation2,Rotation2Percent,TankRotationPercent,RotatingOnTank
58,一杯马爹利,雷霆之击,CN,2022-07-07 07:23:56,4m 53s,Ym9qQtT3FWNXB7DK,https://classic.warcraftlogs.com/reports/Ym9qQtT3FWNXB7DK?fight=9&source=2&type=healing,2006.22,0,0,0,0,6,1,1,0,1,3,8260.69,Yes,2,Yes,Yes,,,86.13,656.53,32.72,80.66,4.02,1065.48,53.11,[0LB 2I 3RG],14.0,[1LB 1I 2RG],10.0,48.0,No
59,阿斯塔,沙顶,CN,2022-07-21 07:20:33,4m 35s,QwNMPj8cXxqJvBC1,https://classic.warcraftlogs.com/reports/QwNMPj8cXxqJvBC1?fight=9&source=4&type=healing,2003.1,301,301,814,666,5,1,1,0,1,2,8428.72,Yes,2,Yes,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,42.4,254.64,12.71,81.87,4.09,1508.54,75.31,[0LB 1I 4RG],35.29,[0LB 0I 5RG],23.53,17.65,No
60,业余杨老师,艾隆纳亚,CN,2022-07-02 06:42:31,5m 15s,D6xQPfm9a7LXzdpq,https://classic.warcraftlogs.com/reports/D6xQPfm9a7LXzdpq?fight=11&source=72&type=healing,2001.89,309,309,678,656,6,1,1,2,0,2,9151.69,Yes,0,Yes,No,Essence of the Martyr,Redeemer's Alchemist Stone,99.21,1060.95,53.0,99.33,4.96,671.91,33.56,[1LB 3I 1RG],10.34,[1LB 2I 1RG],10.34,75.86,Yes
61,一杯马爹利,雷霆之击,CN,2022-06-12 01:45:34,4m 43s,X4NGdabcP8KZ1wFf,https://classic.warcraftlogs.com/reports/X4NGdabcP8KZ1wFf?fight=16&source=5&type=healing,1992.0,0,0,0,0,7,1,2,1,0,3,9724.47,Yes,2,Yes,Yes,,,95.05,898.18,45.09,51.97,2.61,909.45,45.66,[0LB 4I 1RG],15.22,[1LB 1I 2RG],10.87,36.96,No
62,业余杨老师,艾隆纳亚,CN,2022-08-11 06:23:59,5m 40s,4df9zFDJQtPYKZqy,https://classic.warcraftlogs.com/reports/4df9zFDJQtPYKZqy?fight=15&source=43&type=healing,1980.53,352,352,636,667,6,1,1,2,0,2,9020.54,Yes,1,No,No,Glimmering Naaru Sliver,Redeemer's Alchemist Stone,98.95,904.73,45.68,190.69,9.63,706.44,35.67,[1LB 1I 0RG],11.67,[1LB 2I 1RG],10.0,65.0,No
63,阿基蕾拉,碧空之歌,CN,2022-08-18 06:57:53,4m 18s,Hvj9BazdXWbwVK6x,https://classic.warcraftlogs.com/reports/Hvj9BazdXWbwVK6x?fight=5&source=17&type=healing,1975.93,315,315,819,675,6,1,1,0,1,3,7791.38,Yes,1,No,Yes,Scarab of the Infinite Cycle,Redeemer's Alchemist Stone,46.11,373.88,18.92,4.72,0.24,1338.61,67.75,[0LB 0I 5RG],34.29,[0LB 1I 4RG],17.14,17.14,No
64,业余杨老师,艾隆纳亚,CN,2022-05-26 07:33:25,5m 32s,LmvQHDftXq3jYyCW,https://classic.warcraftlogs.com/reports/LmvQHDftXq3jYyCW?fight=26&source=40&type=healing,1972.24,242,242,705,647,7,1,1,1,1,3,8528.2,No,1,No,No,Direbrew Hops,Essence of the Martyr,95.06,627.8,31.83,146.03,7.4,965.62,48.96,[1LB 2I 1RG],8.93,[0LB 4I 1RG],7.14,58.93,No
65,尔丶晴,辛迪加,CN,2022-06-25 07:22:49,4m 15s,jMY98vrVTDqJCN2L,https://classic.warcraftlogs.com/reports/jMY98vrVTDqJCN2L?fight=10&source=7&type=healing,1971.55,0,0,0,0,5,0,1,0,1,3,8568.26,No,0,No,Yes,,,90.07,660.48,33.5,89.03,4.52,1084.73,55.02,[0LB 1I 3RG],10.26,[1LB 2I 1RG],7.69,35.9,No
66,Yikoxd,维希度斯,CN,2022-06-03 08:52:37,6m 3s,K3vwbc9YXPD4k1n8,https://classic.warcraftlogs.com/reports/K3vwbc9YXPD4k1n8?fight=40&source=8&type=healing,1963.02,68,68,671,644,7,1,2,1,1,2,8838.89,No,2,Yes,No,Essence of the Martyr,Direbrew Hops,59.32,310.67,15.83,192.11,9.79,1277.02,65.05,[0LB 1I 4RG],22.45,[0LB 3I 2RG],10.2,32.65,No
67,阿尔忒弥斯丶,范沃森,CN,2022-08-01 07:31:55,5m 51s,y3PN7Dw8fBLGkhcK,https://classic.warcraftlogs.com/reports/y3PN7Dw8fBLGkhcK?fight=6&source=25&type=healing,1961.52,389,389,722,655,7,1,1,1,1,3,8462.19,No,2,Yes,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,92.59,727.85,37.11,90.14,4.6,963.04,49.1,[0LB 4I 1RG],26.42,[0LB 3I 2RG],11.32,22.64,No
68,恩毕,奥罗,CN,2022-07-22 06:58:21,5m 22s,bFnkgdpP62Q8LJaG,https://classic.warcraftlogs.com/reports/bFnkgdpP62Q8LJaG?fight=16&source=19&type=healing,1957.1,401,401,736,668,7,1,1,0,2,3,9594.19,Yes,2,Yes,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,64.95,331.45,16.94,193.05,9.86,1257.99,64.28,[0LB 3I 2RG],34.09,[0LB 2I 3RG],25.0,9.09,No
69,业余杨老师,艾隆纳亚,CN,2022-06-09 09:35:20,5m 35s,KMwPDqHnCZ4dv9Qg,https://classic.warcraftlogs.com/reports/KMwPDqHnCZ4dv9Qg?fight=11&source=54&type=healing,1952.21,270,270,776,655,7,1,1,1,1,3,8689.44,Yes,1,No,No,Direbrew Hops,Essence of the Martyr,90.57,908.27,46.53,151.94,7.78,700.82,35.9,[0LB 4I 1RG],14.81,[0LB 3I 2RG],12.96,44.44,No
70,氢硫化钠,奥罗,CN,2022-07-09 06:43:27,5m 8s,gcVFqzQB8jrRtNYJ,https://classic.warcraftlogs.com/reports/gcVFqzQB8jrRtNYJ?fight=10&source=23&type=healing,1951.34,484,484,686,660,6,2,1,0,1,2,9041.01,Yes,2,Yes,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,72.16,446.0,22.86,113.27,5.8,1220.4,62.54,[0LB 1I 4RG],12.73,[1LB 2I 2RG],7.27,56.36,No
71,业余杨老师,艾隆纳亚,CN,2022-06-27 08:47:25,4m 27s,3YzCa6L9kqVXnZD8,https://classic.warcraftlogs.com/reports/3YzCa6L9kqVXnZD8?fight=13&source=7&type=healing,1949.82,309,309,665,656,5,1,1,1,0,2,9139.98,Yes,0,No,No,Essence of the Martyr,Redeemer's Alchemist Stone,97.19,1035.27,53.1,134.03,6.87,653.37,33.51,[1LB 2I 1RG],18.37,[1LB 3I 1RG],14.29,83.67,Yes
72,Yikoxd,维希度斯,CN,2022-06-24 08:07:10,5m 25s,Mph87rmPV3bFGxLB,https://classic.warcraftlogs.com/reports/Mph87rmPV3bFGxLB?fight=21&source=10&type=healing,1948.15,215,215,664,678,6,1,1,1,1,2,8421.92,No,2,Yes,No,Essence of the Martyr,Redeemer's Alchemist Stone,55.66,407.77,20.93,278.59,14.3,1113.03,57.13,[0LB 1I 4RG],14.29,[0LB 2I 3RG],12.24,30.61,No
73,德小梦,审判,CN,2022-08-22 07:40:59,5m 13s,dYFpkHtjZT3RCx1r,https://classic.warcraftlogs.com/reports/dYFpkHtjZT3RCx1r?fight=13&source=6&type=healing,1942.49,332,332,628,689,6,0,2,1,0,3,7288.35,Yes,2,No,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,83.36,397.1,20.44,546.27,28.12,811.37,41.77,[1LB 4I 0RG],12.96,[1LB 3I 1RG],9.26,46.3,No
74,尔丶晴,辛迪加,CN,2022-06-18 07:31:30,4m 23s,ndYp47jXPzbwCLfM,https://classic.warcraftlogs.com/reports/ndYp47jXPzbwCLfM?fight=9&source=7&type=healing,1930.84,0,0,0,0,5,0,1,0,1,3,8645.71,Yes,0,No,Yes,,,84.37,649.39,33.63,110.87,5.74,1008.86,52.25,[1LB 2I 1RG],15.0,[0LB 2I 3RG],10.0,37.5,No
75,阿基蕾拉,碧空之歌,CN,2022-07-07 07:13:29,4m 34s,Qc7gWDCkJXnHmFYb,https://classic.warcraftlogs.com/reports/Qc7gWDCkJXnHmFYb?fight=21&source=27&type=healing,1930.27,253,253,709,641,6,1,1,0,1,3,7879.71,Yes,3,No,Yes,Glimmering Naaru Sliver,Redeemer's Alchemist Stone,34.5,112.56,5.83,49.89,2.58,1625.11,84.19,[0LB 0I 5RG],35.9,[0LB 1I 4RG],17.95,17.95,No
76,Yikoxd,维希度斯,CN,2022-07-07 06:24:45,5m 6s,Lcb41FwryvKkM6H2,https://classic.warcraftlogs.com/reports/Lcb41FwryvKkM6H2?fight=9&source=20&type=healing,1930.07,207,207,702,675,6,1,1,1,1,2,8345.25,Yes,1,No,No,Glimmering Naaru Sliver,Redeemer's Alchemist Stone,50.56,138.68,7.19,130.87,6.78,1482.98,76.84,[1LB 1I 2RG],17.39,[0LB 1I 1RG],13.04,36.96,No
77,夕林挽歌,灰烬使者,CN,2022-07-31 06:49:05,4m 25s,TBV2awpJ8P64Wknr,https://classic.warcraftlogs.com/reports/TBV2awpJ8P64Wknr?fight=1&source=1&type=healing,1928.97,287,287,729,635,6,1,1,0,2,2,7489.51,Yes,1,Yes,Yes,Glimmering Naaru Sliver,Memento of Tyrande,58.16,218.06,11.3,0,0.0,1440.22,74.66,[0LB 0I 5RG],19.51,[0LB 1I 4RG],17.07,29.27,No
78,恩毕,奥罗,CN,2022-07-14 06:25:04,4m 9s,KaypNdJWmjbZRBG6,https://classic.warcraftlogs.com/reports/KaypNdJWmjbZRBG6?fight=8&source=8&type=healing,1918.56,401,401,736,668,5,1,1,0,1,2,8764.53,Yes,1,No,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,95.49,1012.69,52.78,172.14,8.97,553.46,28.85,[0LB 4I 1RG],21.43,[0LB 3I 2RG],11.9,40.48,No
79,阿尔忒弥斯丶,范沃森,CN,2022-06-13 07:21:05,4m 45s,Z2N6ATkYarqLwvVJ,https://classic.warcraftlogs.com/reports/Z2N6ATkYarqLwvVJ?fight=25&source=29&type=healing,1897.08,226,226,769,651,6,1,1,1,0,3,8811.1,Yes,2,Yes,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,79.7,455.11,23.99,76.11,4.01,1202.66,63.4,[0LB 2I 3RG],26.67,[0LB 1I 4RG],20.0,24.44,No
80,一杯马爹利,雷霆之击,CN,2022-06-19 01:12:38,5m 6s,KzaTQBq2JjcbHhdw,https://classic.warcraftlogs.com/reports/KzaTQBq2JjcbHhdw?fight=22&source=2&type=healing,1886.44,280,280,662,651,5,1,1,0,0,3,8596.66,Yes,2,No,Yes,Redeemer's Alchemist Stone,Essence of the Martyr,94.02,881.75,46.74,87.95,4.66,841.83,44.63,[1LB 2I 2RG],9.26,[1LB 1I 2RG],9.26,55.56,No
81,阿尔忒弥斯丶,范沃森,CN,2022-05-31 08:30:34,5m 23s,DpywkHLgQYvX29aF,https://classic.warcraftlogs.com/reports/DpywkHLgQYvX29aF?fight=39&source=1&type=healing,1881.02,185,185,718,662,7,1,1,1,1,3,8817.69,Yes,1,No,Yes,Darkmoon Card: Blue Dragon,Bangle of Endless Blessings,88.53,573.36,30.48,120.91,6.43,963.48,51.22,[0LB 3I 2RG],18.37,[0LB 2I 3RG],16.33,30.61,No
82,氢硫化钠,奥罗,CN,2022-05-29 07:27:54,5m 22s,LCnWp1hMRvVdFG4Q,https://classic.warcraftlogs.com/reports/LCnWp1hMRvVdFG4Q?fight=12&source=13&type=healing,1875.95,240,240,691,656,7,1,1,1,1,3,8622.49,No,1,No,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,89.25,868.41,46.29,159.22,8.49,664.19,35.41,[0LB 4I 1RG],13.21,[1LB 1I 0RG],11.32,49.06,No
83,业余杨老师,艾隆纳亚,CN,2022-06-04 07:30:11,5m 22s,vtXW7gkrPTh23zq6,https://classic.warcraftlogs.com/reports/vtXW7gkrPTh23zq6?fight=11&source=27&type=healing,1873.6,240,240,779,655,7,1,1,1,1,3,8516.04,No,1,No,No,Direbrew Hops,Essence of the Martyr,94.51,966.99,51.61,112.65,6.01,601.45,32.1,[0LB 3I 2RG],13.21,[1LB 2I 0RG],9.43,54.72,No
84,阿斯塔,沙顶,CN,2022-07-14 07:59:57,3m 46s,FQyxNp9mJ3PHAMBw,https://classic.warcraftlogs.com/reports/FQyxNp9mJ3PHAMBw?fight=16&source=11&type=healing,1864.48,301,301,708,666,4,0,1,0,1,2,9077.51,Yes,1,No,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,61.43,385.38,20.67,57.45,3.08,1329.91,71.33,[0LB 1I 4RG],18.75,[0LB 0I 5RG],18.75,31.25,No
85,至暗磷青,席瓦莱恩,CN,2022-07-07 08:05:54,4m 40s,qfcw7LnHVpmYGvCD,https://classic.warcraftlogs.com/reports/qfcw7LnHVpmYGvCD?fight=12&source=25&type=healing,1860.48,311,311,565,595,7,1,2,0,1,3,9264.91,Yes,1,Yes,No,Direbrew Hops,Essence of the Martyr,88.97,372.47,20.02,221.2,11.89,1024.07,55.04,[1LB 2I 1RG],13.21,[1LB 0I 2RG],9.43,71.7,Yes
86,德小梦,审判,CN,2022-05-20 08:17:37,5m 35s,kFtdTjZMJRvp64BC,https://classic.warcraftlogs.com/reports/kFtdTjZMJRvp64BC?fight=37&source=10&type=healing,1852.17,247,247,732,660,7,1,1,1,1,3,8726.31,Yes,1,No,No,Redeemer's Alchemist Stone,Memento of Tyrande,96.59,993.73,53.65,210.53,11.37,358.63,19.36,[0LB 5I 0RG],13.73,[0LB 4I 1RG],9.8,52.94,No
87,阿斯塔,沙顶,CN,2022-06-30 07:30:51,4m 9s,qXkWRaDHc9KGZ48b,https://classic.warcraftlogs.com/reports/qXkWRaDHc9KGZ48b?fight=18&source=14&type=healing,1841.07,301,301,814,666,6,1,1,0,1,3,7933.48,Yes,2,Yes,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,58.36,201.69,10.96,29.96,1.63,1434.4,77.91,[1LB 1I 2RG],12.5,[0LB 1I 4RG],12.5,35.0,No
88,至暗磷青,席瓦莱恩,CN,2022-06-09 06:48:21,5m 55s,RVP3WZbcK7pA9FJG,https://classic.warcraftlogs.com/reports/RVP3WZbcK7pA9FJG?fight=12&source=31&type=healing,1831.77,219,219,530,563,7,1,1,1,1,3,8800.31,Yes,1,No,No,Direbrew Hops,Essence of the Martyr,95.56,530.15,28.94,163.12,8.91,946.13,51.65,[1LB 1I 2RG],12.7,[1LB 2I 1RG],11.11,74.6,Yes
89,一杯马爹利,雷霆之击,CN,2022-06-28 07:06:45,5m 33s,AXmrZ7zcL1Gap3nH,https://classic.warcraftlogs.com/reports/AXmrZ7zcL1Gap3nH?fight=11&source=3&type=healing,1823.58,342,342,693,599,7,2,1,0,1,3,8228.54,Yes,2,No,Yes,Redeemer's Alchemist Stone,Essence of the Martyr,80.09,523.86,28.73,31.03,1.7,1114.34,61.11,[0LB 1I 4RG],12.07,[1LB 2I 0RG],10.34,53.45,No
90,氢硫化钠,奥罗,CN,2022-06-02 06:39:04,5m 40s,ApBmRb4DCr8HjfZd,https://classic.warcraftlogs.com/reports/ApBmRb4DCr8HjfZd?fight=12&source=15&type=healing,1819.18,0,0,0,0,6,1,1,1,1,2,9318.2,No,1,No,Yes,,,97.15,1010.52,55.55,95.67,5.26,451.97,24.84,[0LB 4I 1RG],25.0,[1LB 3I 0RG],7.69,36.54,No
91,氢硫化钠,奥罗,CN,2022-06-18 07:05:09,5m 2s,TpW7dVrbKQtY94zX,https://classic.warcraftlogs.com/reports/TpW7dVrbKQtY94zX?fight=9&source=8&type=healing,1816.59,405,405,702,656,7,1,1,1,1,3,8780.57,Yes,2,No,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,83.21,629.68,34.66,249.3,13.72,773.19,42.56,[0LB 4I 1RG],14.29,[0LB 2I 3RG],14.29,24.49,No
92,一杯马爹利,雷霆之击,CN,2022-05-17 01:59:06,6m 1s,j1qzNVJFtTpYKb69,https://classic.warcraftlogs.com/reports/j1qzNVJFtTpYKb69?fight=16&source=31&type=healing,1810.61,165,165,588,603,7,1,2,1,1,2,8487.71,Yes,1,No,No,Direbrew Hops,Essence of the Martyr,88.07,642.31,35.47,111.21,6.14,873.37,48.24,[1LB 1I 1RG],11.67,[0LB 3I 2RG],10.0,51.67,No
93,氢硫化钠,奥罗,CN,2022-07-30 06:54:49,4m 49s,YXzKcZmByCqawRd6,https://classic.warcraftlogs.com/reports/YXzKcZmByCqawRd6?fight=11&source=17&type=healing,1807.06,488,488,691,660,7,1,1,1,1,3,8976.96,No,1,No,Yes,Redeemer's Alchemist Stone,Shifting Naaru Sliver,87.58,857.17,47.43,210.52,11.65,563.49,31.18,[0LB 4I 1RG],18.18,[0LB 3I 2RG],13.64,31.82,No
94,恩毕,奥罗,CN,2022-07-07 06:16:11,4m 21s,8t97qdkQPFb3gvRT,https://classic.warcraftlogs.com/reports/8t97qdkQPFb3gvRT?fight=7&source=3&type=healing,1806.69,401,401,736,668,5,1,1,0,1,2,8645.19,Yes,1,No,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,96.71,896.4,49.62,249.23,13.79,525.45,29.08,[0LB 4I 1RG],14.89,[1LB 1I 0RG],10.64,44.68,No
95,尔丶晴,辛迪加,CN,2022-06-11 07:37:14,4m 24s,6brJC8AQmqygVfXF,https://classic.warcraftlogs.com/reports/6brJC8AQmqygVfXF?fight=11&source=4&type=healing,1802.77,0,0,0,0,5,0,1,1,1,2,8961.08,No,0,No,Yes,,,97.08,813.26,45.11,52.85,2.93,810.41,44.95,[1LB 1I 1RG],15.38,[0LB 2I 3RG],10.26,41.03,No
96,业余杨老师,艾隆纳亚,CN,2022-08-19 06:47:47,5m 55s,G7qK4gFZD8Bhc3wQ,https://classic.warcraftlogs.com/reports/G7qK4gFZD8Bhc3wQ?fight=9&source=25&type=healing,1798.79,352,352,636,667,8,1,1,3,0,3,10114.23,No,1,No,No,Glimmering Naaru Sliver,Redeemer's Alchemist Stone,97.79,994.51,55.29,123.25,6.85,492.32,27.37,[0LB 4I 1RG],16.07,[0LB 3I 2RG],8.93,50.0,No
97,阿斯塔,沙顶,CN,2022-05-26 07:28:14,4m 35s,qjzhBTpaP9Vw4Zrm,https://classic.warcraftlogs.com/reports/qjzhBTpaP9Vw4Zrm?fight=29&source=39&type=healing,1798.64,242,242,700,629,6,1,1,1,1,2,8902.06,Yes,1,Yes,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,68.27,397.15,22.08,182.09,10.12,846.69,47.07,[0LB 2I 3RG],24.39,[0LB 3I 2RG],12.2,29.27,No
98,四大名补无情,辛洛斯,CN,2022-05-29 07:36:54,5m 3s,8BPnvA729jmtVD3z,https://classic.warcraftlogs.com/reports/8BPnvA729jmtVD3z?fight=7&source=16&type=healing,1793.82,248,248,650,621,7,1,1,1,1,3,8392.19,Yes,1,Yes,Yes,Memento of Tyrande,Darkmoon Card: Blue Dragon,81.59,542.06,30.22,26.25,1.46,1054.92,58.81,[0LB 2I 3RG],21.28,[0LB 1I 4RG],21.28,25.53,No
99,业余杨老师,艾隆纳亚,CN,2022-07-23 06:33:56,5m 17s,hL3znrcaQXkRWqJZ,https://classic.warcraftlogs.com/reports/hL3znrcaQXkRWqJZ?fight=10&source=141&type=healing,1787.42,352,352,636,667,6,1,1,2,0,2,9041.19,No,1,Yes,Yes,Glimmering Naaru Sliver,Redeemer's Alchemist Stone,97.72,926.77,51.85,132.51,7.41,577.72,32.32,[1LB 2I 0RG],13.73,[0LB 4I 1RG],13.73,45.1,No
100,至暗磷青,席瓦莱恩,CN,2022-06-30 06:47:17,5m 4s,QtjyrTwMKvhCpPYg,https://classic.warcraftlogs.com/reports/QtjyrTwMKvhCpPYg?fight=10&source=11&type=healing,1785.7,223,223,579,614,7,1,1,0,2,3,9274.46,Yes,1,Yes,No,Direbrew Hops,Essence of the Martyr,82.45,393.76,22.05,138.84,7.78,1028.86,57.62,[1LB 1I 2RG],9.8,[0LB 1I 2RG],7.84,58.82,No
101,四大名补无情,辛洛斯,CN,2022-07-20 07:40:57,4m 22s,AC3zcKr6JV9DbZ8F,https://classic.warcraftlogs.com/reports/AC3zcKr6JV9DbZ8F?fight=19&source=9&type=healing,1784.83,395,395,779,655,6,1,1,1,1,2,8139.49,Yes,1,No,Yes,Memento of Tyrande,Glimmering Naaru Sliver,80.12,418.63,23.45,87.98,4.93,1092.54,61.21,[0LB 3I 2RG],16.28,[0LB 1I 4RG],13.95,34.88,No
102,四大名补无情,辛洛斯,CN,2022-06-25 08:02:53,3m 52s,D3nF1kwWmhLPAfpg,https://classic.warcraftlogs.com/reports/D3nF1kwWmhLPAfpg?fight=19&source=29&type=healing,1784.53,308,308,774,654,5,1,1,0,1,2,7981.86,Yes,1,No,Yes,Orb of Deception,Darkmoon Card: Blue Dragon,43.59,155.57,8.72,13.16,0.74,1489.3,83.46,[0LB 0I 5RG],41.18,[0LB 1I 4RG],17.65,17.65,No
103,氢硫化钠,奥罗,CN,2022-05-21 07:40:04,5m 59s,6Rfjtvgh78QNMrwG,https://classic.warcraftlogs.com/reports/6Rfjtvgh78QNMrwG?fight=27&source=15&type=healing,1783.91,228,228,651,633,7,1,2,1,1,2,9329.05,Yes,2,No,Yes,Essence of the Martyr,Redeemer's Alchemist Stone,85.27,611.05,34.25,261.22,14.64,649.54,36.41,[0LB 4I 1RG],23.53,[0LB 3I 2RG],21.57,13.73,No
104,四大名补无情,辛洛斯,CN,2022-08-15 07:41:13,4m 45s,ZVbBf86nq9h2vTRN,https://classic.warcraftlogs.com/reports/ZVbBf86nq9h2vTRN?fight=15&source=3&type=healing,1783.69,474,474,772,655,6,1,1,1,1,2,8805.96,Yes,2,No,Yes,Darkmoon Card: Blue Dragon,Shifting Naaru Sliver,40.4,198.72,11.14,21.94,1.23,1468.8,82.35,[0LB 0I 5RG],34.04,[0LB 1I 4RG],12.77,25.53,No
105,一杯马爹利,雷霆之击,CN,2022-06-30 00:48:51,5m 25s,BrqHv6GkTQf9FL4C,https://classic.warcraftlogs.com/reports/BrqHv6GkTQf9FL4C?fight=11&source=37&type=healing,1777.68,342,342,762,658,7,1,1,1,1,3,8796.87,Yes,2,No,Yes,Redeemer's Alchemist Stone,Essence of the Martyr,94.57,795.6,44.75,78.55,4.42,790.83,44.49,[0LB 3I 2RG],12.73,[1LB 1I 3RG],9.09,49.09,No
106,一杯马爹利,雷霆之击,CN,2022-05-31 07:54:50,5m 50s,CA8dcWP2QnVb3xmK,https://classic.warcraftlogs.com/reports/CA8dcWP2QnVb3xmK?fight=28&source=36&type=healing,1756.56,196,196,645,620,8,1,3,1,0,3,8868.81,Yes,2,No,Yes,Redeemer's Alchemist Stone,Essence of the Martyr,94.33,834.56,47.51,54.34,3.09,717.34,40.84,[1LB 2I 0RG],13.33,[1LB 1I 1RG],11.67,61.67,No
107,氢硫化钠,奥罗,CN,2022-07-23 10:20:07,5m 1s,V7rtNA3MBcRHaLky,https://classic.warcraftlogs.com/reports/V7rtNA3MBcRHaLky?fight=8&source=8&type=healing,1753.49,434,434,691,660,7,1,1,2,1,2,8840.46,Yes,2,No,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,83.64,588.03,33.53,262.54,14.97,713.23,40.67,[0LB 3I 2RG],21.74,[0LB 4I 1RG],19.57,17.39,No
108,恩毕,奥罗,CN,2022-05-26 07:04:00,5m 9s,9ckBAfaV1x6WvRFt,https://classic.warcraftlogs.com/reports/9ckBAfaV1x6WvRFt?fight=21&source=9&type=healing,1747.49,189,189,626,623,6,1,1,0,1,3,9081.87,Yes,1,Yes,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,96.37,816.65,46.73,163.1,9.33,614.5,35.16,[0LB 3I 2RG],15.09,[1LB 2I 0RG],11.32,47.17,No
109,阿基蕾拉,碧空之歌,CN,2022-06-18 07:50:07,5m 33s,Zw2rXRHyWMxpPNjv,https://classic.warcraftlogs.com/reports/Zw2rXRHyWMxpPNjv?fight=18&source=38&type=healing,1745.37,0,0,0,0,7,1,1,1,1,3,8317.51,Yes,1,Yes,Yes,,,56.36,196.95,11.28,84.67,4.85,1295.48,74.22,[0LB 0I 5RG],21.28,[0LB 2I 3RG],10.64,23.4,No
110,德小梦,审判,CN,2022-06-09 07:13:59,4m 51s,mrqZAw2ngFXhDKv7,https://classic.warcraftlogs.com/reports/mrqZAw2ngFXhDKv7?fight=23&source=9&type=healing,1744.67,240,240,796,709,7,1,1,1,1,3,8601.72,No,1,No,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,94.44,742.28,42.55,231.35,13.26,611.2,35.03,[0LB 3I 2RG],21.05,[0LB 5I 0RG],13.16,28.95,No
111,德小梦,审判,CN,2022-08-08 08:06:01,5m 37s,zRv2Jx8WykaZcKMB,https://classic.warcraftlogs.com/reports/zRv2Jx8WykaZcKMB?fight=13&source=22&type=healing,1739.97,332,332,785,689,6,1,2,0,1,2,8116.64,Yes,1,No,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,87.9,616.74,35.45,212.14,12.19,539.48,31.01,[0LB 4I 1RG],22.22,[0LB 3I 2RG],16.67,36.11,No
112,阿尔忒弥斯丶,范沃森,CN,2022-05-21 09:37:59,5m 47s,4JQpYgV8HTN3KZCB,https://classic.warcraftlogs.com/reports/4JQpYgV8HTN3KZCB?fight=41&source=26&type=healing,1734.32,195,195,623,666,7,1,1,1,1,3,8266.94,Yes,1,Yes,Yes,Darkmoon Card: Blue Dragon,Essence of the Martyr,94.44,718.5,41.43,94.47,5.45,639.32,36.86,[0LB 3I 2RG],21.15,[0LB 4I 1RG],19.23,25.0,No
113,一杯马爹利,雷霆之击,CN,2022-05-21 06:54:24,5m 49s,4c8MT3RxjmLG19gF,https://classic.warcraftlogs.com/reports/4c8MT3RxjmLG19gF?fight=4&source=4&type=healing,1730.95,165,165,524,570,7,1,1,1,1,3,8720.89,Yes,2,Yes,Yes,Direbrew Hops,Essence of the Martyr,91.51,667.74,38.58,48.34,2.79,723.25,41.78,[1LB 1I 0RG],10.91,[1LB 2I 1RG],10.91,52.73,No
114,阿尔忒弥斯丶,范沃森,CN,2022-08-21 06:40:42,4m 47s,MpdT78qcQYPL1k4X,https://classic.warcraftlogs.com/reports/MpdT78qcQYPL1k4X?fight=1&source=22&type=healing,1727.86,0,0,0,0,7,1,1,1,1,3,8775.71,Yes,1,No,Yes,,,84.38,495.74,28.69,40.11,2.32,1146.53,66.36,[0LB 2I 3RG],17.78,[0LB 3I 2RG],13.33,28.89,No
115,四大名补无情,辛洛斯,CN,2022-06-12 00:36:21,4m 51s,T6C9YF2wNLWnjygk,https://classic.warcraftlogs.com/reports/T6C9YF2wNLWnjygk?fight=18&source=27&type=healing,1727.17,0,0,0,0,7,1,1,1,1,3,8048.5,Yes,1,No,Yes,,,63.97,311.32,18.02,3.74,0.22,1318.18,76.32,[0LB 0I 5RG],23.81,[0LB 1I 4RG],19.05,26.19,No
