Rank,Name,Server,Region,Date,Duration,ReportID,ReportLink,HPS,HasteSummary,HasteGear,Spirit,Intellect,TotalHealers,nDruid,nPaladin,nHPriest,nDPriest,nShaman,RaidDamageTakenPerSecond,VampiricTouch,InnervateCount,Bloodlust,NaturesGrace,Trinket1,Trinket2,LifebloomUptime,LifebloomHPS,LifebloomPercentHPS,RejuvenationHPS,RejuvenationPercentHPS,RegrowthHPS,RegrowthPercentHPS,Rotation1,Rotation1Percent,Rotation2,Rotation2Percent,TankRotationPercent,RotatingOnTank
343,Handaufkopf,Venoxis,EU,8/29/2022 13:10,3m 43s,n9kj3vtTBGadzAhx,https://classic.warcraftlogs.com/reports/n9kj3vtTBGadzAhx?fight=17&source=21&type=healing,2030.99,200,200,528,654,5,1,1,1,0,2,8948.12,No,0,No,No,Direbrew Hops,Memento of Tyrande,98.57,1713.93,84.39,30.46,1.5,86.07,4.24,[1LB 4I 0RG],29.27,[1LB 3I 0RG],19.51,82.93,Yes
344,灵儿喵喵,法琳娜,CN,6/17/2022 8:52,4m 2s,VDwWqXgzQ7MFd1Bf,https://classic.warcraftlogs.com/reports/VDwWqXgzQ7MFd1Bf?fight=34&source=25&type=healing,2030.64,192,192,852,638,6,1,1,1,1,2,9963.29,Yes,1,Yes,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,83,514.43,25.33,231.83,11.42,1055.57,51.98,[0LB 3I 2RG],16.22,[0LB 2I 3RG],10.81,32.43,No
345,Critexx,Venoxis,EU,7/15/2022 14:08,5m 49s,Dp61HmavtYFfXxyM,https://classic.warcraftlogs.com/reports/Dp61HmavtYFfXxyM?fight=1&source=18&type=healing,2030.5,199,199,616,612,7,1,1,2,0,3,8905.75,No,1,No,No,Essence of the Martyr,Direbrew Hops,99.41,1398.29,68.86,273.71,13.48,167.87,8.27,[0LB 5I 0RG],34.69,[0LB 4I 1RG],22.45,24.49,No
346,朝薄,范克瑞斯,CN,5/31/2022 8:10,5m 46s,BVw19tKQzdGfyCMh,https://classic.warcraftlogs.com/reports/BVw19tKQzdGfyCMh?fight=24&source=10&type=healing,2030.46,149,149,640,675,7,1,1,1,1,3,9117.77,Yes,1,No,Yes,Lower City Prayerbook,Direbrew Hops,96.14,803.77,39.59,166.93,8.22,829.02,40.83,[0LB 3I 2RG],23.53,[0LB 4I 1RG],19.61,23.53,No
347,Кельвиалун,Пламегор,EU,8/17/2022 15:03,5m 41s,XfDrWckLQyjVhv3z,https://classic.warcraftlogs.com/reports/XfDrWckLQyjVhv3z?fight=37&source=9&type=healing,2030.44,254,254,640,658,7,1,1,1,0,4,9034.29,No,1,No,No,Memento of Tyrande,Redeemer's Alchemist Stone,94.21,1021.58,50.31,268.76,13.24,428.26,21.09,[1LB 2I 0RG],12.73,[0LB 4I 1RG],12.73,54.55,No
348,兄弟你缺德嘛,无尽风暴,CN,8/10/2022 20:21,5m 18s,k3LFq6zbZDtCpwNm,https://classic.warcraftlogs.com/reports/k3LFq6zbZDtCpwNm?fight=9&source=17&type=healing,2030.3,327,327,704,673,6,1,1,1,0,3,8564.11,Yes,2,No,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,42.87,142.55,7.02,219.34,10.8,1461.33,71.98,[0LB 1I 4RG],36.96,[0LB 2I 3RG],26.09,4.35,No
349,丶北小北,狮心,CN,7/15/2022 0:47,4m 57s,aLZzDJ98xWG7p26A,https://classic.warcraftlogs.com/reports/aLZzDJ98xWG7p26A?fight=8&source=18&type=healing,2030.18,295,295,596,589,7,1,1,1,1,3,8811.76,No,1,Yes,No,Redeemer's Alchemist Stone,Memento of Tyrande,95.42,911.43,44.89,236.89,11.67,650.99,32.07,[0LB 3I 2RG],27.91,[0LB 4I 1RG],20.93,27.91,No
350,Sisyphuss,毁灭之刃,CN,8/2/2022 7:03,4m 38s,cNJr6HFzvWnjL1A4,https://classic.warcraftlogs.com/reports/cNJr6HFzvWnjL1A4?fight=15&source=16&type=healing,2029.17,275,275,651,660,6,1,1,0,1,3,9043.89,Yes,0,Yes,No,Direbrew Hops,Essence of the Martyr,96.65,958.97,47.26,160.38,7.9,719.31,35.45,[0LB 4I 1RG],15.91,[1LB 1I 2RG],11.36,38.64,No
351,Flowstates,Faerlina,US,7/21/2022 19:45,4m 45s,c6aVnfFC3QRjP1qL,https://classic.warcraftlogs.com/reports/c6aVnfFC3QRjP1qL?fight=14&source=32&type=healing,2029.02,301,301,547,632,6,1,1,1,0,3,9031.53,No,1,No,No,Memento of Tyrande,Essence of the Martyr,98.15,1803.99,88.91,78.81,3.88,5.91,0.29,[1LB 4I 0RG],48.98,[1LB 3I 0RG],24.49,85.71,Yes
352,治疗及格线,席瓦莱恩,CN,6/26/2022 23:59,5m 8s,FxyjzV6DGYBh84L9,https://classic.warcraftlogs.com/reports/FxyjzV6DGYBh84L9?fight=10&source=4&type=healing,2028.96,314,314,680,620,6,1,1,1,0,3,8614.3,No,1,No,Yes,Scarab of the Infinite Cycle,Darkmoon Card: Blue Dragon,88.9,655.78,32.32,71.5,3.52,1104.17,54.42,[0LB 3I 2RG],31.25,[0LB 2I 3RG],14.58,22.92,No
353,阿克萌,狮心,CN,8/23/2022 8:33,4m 48s,ZAhRm4nKCdMrH6Bv,https://classic.warcraftlogs.com/reports/ZAhRm4nKCdMrH6Bv?fight=21&source=17&type=healing,2028.25,249,249,753,738,6,1,1,1,1,2,8368.69,Yes,1,No,Yes,Redeemer's Alchemist Stone,Ribbon of Sacrifice,90.97,535.67,26.41,162.62,8.02,1157.97,57.09,[0LB 2I 3RG],12.77,[1LB 3I 1RG],8.51,44.68,No
354,等我八十救你,秩序之源,CN,8/18/2022 8:27,4m 37s,vFTJPYRHm4GAakCX,https://classic.warcraftlogs.com/reports/vFTJPYRHm4GAakCX?fight=18&source=7&type=healing,2026.24,145,145,734,634,6,1,1,1,0,3,9698.42,Yes,1,Yes,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,85.41,583.78,28.81,131.1,6.47,1001.53,49.43,[0LB 4I 1RG],22.5,[0LB 2I 3RG],15,32.5,No
355,阔楽,曼多基尔,CN,8/12/2022 8:12,4m 44s,1Hb2VG8YwphCLaQD,https://classic.warcraftlogs.com/reports/1Hb2VG8YwphCLaQD?fight=14&source=19&type=healing,2025.87,202,202,617,619,6,1,1,2,0,2,8080.14,Yes,1,Yes,Yes,Essence of the Martyr,Redeemer's Alchemist Stone,96.47,668.79,33.01,127.24,6.28,984.38,48.59,[0LB 2I 3RG],16.28,[0LB 4I 1RG],16.28,41.86,No
356,Erik,Whitemane,US,5/24/2022 22:03,4m 53s,2dG9qTBQ7vba13z8,https://classic.warcraftlogs.com/reports/2dG9qTBQ7vba13z8?fight=29&source=6&type=healing,2025.3,193,193,524,666,6,1,1,1,0,3,9116.83,No,1,No,No,Essence of the Martyr,Memento of Tyrande,98.33,1454.11,71.8,165.97,8.19,193.44,9.55,[1LB 3I 0RG],32.69,[1LB 4I 0RG],19.23,82.69,Yes
357,倾听无风,莫格莱尼,CN,8/4/2022 0:27,5m 32s,ZapzmKwyGDk8H3Yq,https://classic.warcraftlogs.com/reports/ZapzmKwyGDk8H3Yq?fight=12&source=22&type=healing,2024.91,247,247,785,636,7,1,1,1,1,3,8486.36,Yes,1,Yes,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,79.14,330.36,16.31,170.75,8.43,1308.22,64.61,[0LB 2I 3RG],18.75,[0LB 1I 4RG],12.5,29.17,No
358,尛犄角,奥罗,CN,6/14/2022 0:38,5m 9s,kZpQdDH8VJCLMfax,https://classic.warcraftlogs.com/reports/kZpQdDH8VJCLMfax?fight=10&source=11&type=healing,2024.57,151,151,691,647,7,1,1,1,1,3,9301.12,No,2,No,Yes,Essence of the Martyr,Memento of Tyrande,97.01,1020.39,50.4,197.41,9.75,440.29,21.75,[0LB 4I 1RG],24.44,[0LB 3I 2RG],15.56,22.22,No
359,故亊的小黃花,帕奇维克,CN,7/28/2022 6:55,4m 20s,4Jr9ymK8RdMNkaYt,https://classic.warcraftlogs.com/reports/4Jr9ymK8RdMNkaYt?fight=10&source=19&type=healing,2024.46,312,312,766,687,6,1,1,0,1,3,7993.5,Yes,1,No,Yes,Scarab of the Infinite Cycle,Redeemer's Alchemist Stone,95.25,738.33,36.47,193.92,9.58,984.28,48.62,[0LB 2I 3RG],19.15,[1LB 1I 2RG],10.64,53.19,No
360,Suliss,Sulfuron,EU,6/22/2022 15:40,5m 22s,AgRtKC4FvWPzTmc7,https://classic.warcraftlogs.com/reports/AgRtKC4FvWPzTmc7?fight=15&source=19&type=healing,2024.15,0,0,0,0,8,1,2,2,0,3,9447.05,No,1,No,No,,,99.22,1576.61,77.89,288.35,14.25,25.65,1.27,[1LB 4I 0RG],57.69,[1LB 3I 0RG],15.38,90.38,Yes
361,太丑了我的天,匕首岭,CN,8/11/2022 7:17,4m 44s,vP16cmZfkWFBdt7A,https://classic.warcraftlogs.com/reports/vP16cmZfkWFBdt7A?fight=11&source=35&type=healing,2023.68,189,189,747,655,6,2,1,1,1,1,8779.65,No,1,No,No,Direbrew Hops,Memento of Tyrande,97.41,1229.11,60.74,186.14,9.2,344.9,17.04,[1LB 2I 1RG],16.67,[1LB 4I 0RG],14.58,56.25,No
362,Melomelo,安娜丝塔丽,CN,6/4/2022 7:23,5m 27s,3nTmrgc81tKp9WBw,https://classic.warcraftlogs.com/reports/3nTmrgc81tKp9WBw?fight=23&source=56&type=healing,2023.4,136,136,675,669,6,1,1,1,0,3,9855.27,Yes,0,Yes,No,Essence of the Martyr,Redeemer's Alchemist Stone,93.03,751.73,37.15,320,15.81,687.22,33.96,[0LB 4I 1RG],23.4,[0LB 3I 2RG],21.28,31.91,No
363,清风扶柳,震地者,CN,7/21/2022 6:44,4m 31s,4TBCn9zAbrHVw6h8,https://classic.warcraftlogs.com/reports/4TBCn9zAbrHVw6h8?fight=15&source=45&type=healing,2023.01,159,159,804,674,6,1,1,0,1,3,9994.88,No,1,No,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,81.24,515.92,25.5,528.59,26.13,689.18,34.07,[0LB 3I 2RG],23.53,[0LB 4I 1RG],20.59,20.59,No
364,Sagilicious,Whitemane,US,8/16/2022 20:59,4m 47s,J32Np6x4cATfXdFQ,https://classic.warcraftlogs.com/reports/J32Np6x4cATfXdFQ?fight=14&source=15&type=healing,2022.39,255,255,664,630,6,1,0,1,1,3,9021.01,Yes,0,No,No,Essence of the Martyr,Direbrew Hops,99.49,1502.87,74.31,166.2,8.22,247.46,12.24,[1LB 4I 0RG],32,[1LB 2I 1RG],20,84,Yes
365,牛马人,维希度斯,CN,8/12/2022 7:03,5m 3s,FdHGtNjY9fhQTkwz,https://classic.warcraftlogs.com/reports/FdHGtNjY9fhQTkwz?fight=8&source=23&type=healing,2021.68,270,270,665,640,6,1,1,1,0,3,9353.73,Yes,1,No,Yes,Memento of Tyrande,Eye of Gruul,81.51,512.52,25.35,230.55,11.4,1102.57,54.54,[0LB 2I 3RG],22.5,[0LB 1I 4RG],17.5,20,No
366,童宝,维希度斯,CN,7/21/2022 21:21,5m 22s,CchnW8ZQMfvta193,https://classic.warcraftlogs.com/reports/CchnW8ZQMfvta193?fight=11&source=2&type=healing,2021.38,254,254,780,655,6,1,1,0,1,3,8047.23,Yes,1,Yes,Yes,Essence of the Martyr,Memento of Tyrande,94.32,567.59,28.08,360.62,17.84,866.78,42.88,[0LB 4I 1RG],13.21,[1LB 3I 0RG],11.32,43.4,No
367,因思静,德姆塞卡尔,CN,8/11/2022 6:54,5m 24s,FncXzJtN3BKQyCxZ,https://classic.warcraftlogs.com/reports/FncXzJtN3BKQyCxZ?fight=8&source=33&type=healing,2021.37,413,413,608,679,7,1,1,0,1,4,9312.02,Yes,2,No,Yes,Redeemer's Alchemist Stone,Direbrew Hops,85.49,547.66,27.09,127.86,6.33,1146.96,56.74,[0LB 3I 2RG],17.65,[0LB 2I 3RG],15.69,37.25,No
368,Newool,Firemaw,EU,8/16/2022 13:06,5m 52s,yk8WngJMPtj3Ycb7,https://classic.warcraftlogs.com/reports/yk8WngJMPtj3Ycb7?fight=7&source=11&type=healing,2020.53,239,239,635,651,7,2,1,2,0,2,8857.2,No,1,No,No,Essence of the Martyr,Direbrew Hops,99.78,1587.78,78.58,196.67,9.73,135.61,6.71,[1LB 4I 0RG],43.1,[1LB 3I 0RG],20.69,87.93,Yes
369,奈美卉子丶,巴罗夫,CN,8/26/2022 7:20,4m 39s,YX8k9HFmRy3L4gwK,https://classic.warcraftlogs.com/reports/YX8k9HFmRy3L4gwK?fight=11&source=1&type=healing,2020.45,446,446,712,641,6,1,1,1,1,2,9770.18,Yes,1,No,Yes,Shifting Naaru Sliver,Redeemer's Alchemist Stone,95.94,684,33.85,372.83,18.45,770.26,38.12,[0LB 3I 2RG],12.5,[1LB 2I 1RG],10.42,47.92,No
370,Bsibz,Benediction,US,7/7/2022 21:33,4m 0s,BqxXPt6RKrHAmf9z,https://classic.warcraftlogs.com/reports/BqxXPt6RKrHAmf9z?fight=61&source=11&type=healing,2020.28,282,282,619,655,5,1,1,0,0,3,8737.15,No,1,Yes,No,Essence of the Martyr,Scarab of the Infinite Cycle,91.95,864.74,42.8,82.24,4.07,767.53,37.99,[1LB 4I 0RG],14.63,[1LB 2I 0RG],9.76,73.17,Yes
371,甘来,席瓦莱恩,CN,6/24/2022 7:45,5m 47s,tqmAnaLrbJdFRNZ4,https://classic.warcraftlogs.com/reports/tqmAnaLrbJdFRNZ4?fight=8&source=42&type=healing,2019.59,169,169,685,634,7,1,1,1,0,4,10243.66,Yes,0,No,No,Memento of Tyrande,Glimmering Naaru Sliver,99.5,1668.66,82.62,51.02,2.53,231.82,11.48,[1LB 3I 0RG],23.21,[0LB 5I 0RG],12.5,73.21,Yes
372,玖妹妹,席瓦莱恩,CN,8/11/2022 8:34,4m 11s,73HjhnVfQt8AyXLG,https://classic.warcraftlogs.com/reports/73HjhnVfQt8AyXLG?fight=10&source=74&type=healing,2018.05,260,260,708,673,6,1,1,1,0,3,9874.99,Yes,0,No,No,Redeemer's Alchemist Stone,Essence of the Martyr,96.63,1325.16,65.67,205.08,10.16,354.3,17.56,[0LB 4I 1RG],18.6,[1LB 3I 0RG],13.95,60.47,No
373,一阵绿旋风,法琳娜,CN,7/30/2022 9:12,3m 52s,T4bv6JhtKAXqYW3a,https://classic.warcraftlogs.com/reports/T4bv6JhtKAXqYW3a?fight=7&source=25&type=healing,2017.2,0,0,0,0,6,1,0,0,1,4,8999.46,Yes,1,No,Yes,,,87.52,472.69,23.43,227.07,11.26,1103.32,54.7,[0LB 2I 3RG],17.95,[0LB 1I 4RG],12.82,33.33,No
374,肥大胖,奥金斧,CN,7/17/2022 7:12,5m 11s,xH2vAzcpJhGyY4FM,https://classic.warcraftlogs.com/reports/xH2vAzcpJhGyY4FM?fight=15&source=12&type=healing,2017.14,275,275,932,652,7,1,1,1,1,3,7824.75,Yes,1,Yes,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,92.97,703.93,34.9,136.89,6.79,944.19,46.81,[1LB 2I 1RG],10.91,[0LB 3I 2RG],9.09,60,No
375,九昼,奥金斧,CN,7/1/2022 7:32,5m 37s,JDvNfZbKmyA3wk8c,https://classic.warcraftlogs.com/reports/JDvNfZbKmyA3wk8c?fight=12&source=5&type=healing,2016.92,327,327,733,649,7,1,1,1,1,3,9119.34,Yes,1,Yes,No,Memento of Tyrande,Redeemer's Alchemist Stone,74.3,487.72,24.18,417.7,20.71,926.75,45.95,[0LB 3I 2RG],18.18,[0LB 2I 3RG],12.73,36.36,No
376,Perridur,Razorfen,EU,8/3/2022 14:18,5m 26s,BN7gmjKHJ8AMZxT3,https://classic.warcraftlogs.com/reports/BN7gmjKHJ8AMZxT3?fight=19&source=5&type=healing,2016.76,332,332,650,671,6,1,0,1,0,4,9062.79,Yes,0,No,No,Direbrew Hops,Essence of the Martyr,98.97,1606.14,79.64,132.13,6.55,221.11,10.96,[1LB 3I 1RG],26.79,[1LB 4I 0RG],26.79,87.5,Yes
377,Gumballhead,Pagle,US,7/12/2022 21:04,5m 39s,YdzVp2jchn4NBWqf,https://classic.warcraftlogs.com/reports/YdzVp2jchn4NBWqf?fight=28&source=39&type=healing,2015.75,186,186,495,612,7,1,1,2,0,3,9111.96,No,1,Yes,No,Essence of the Martyr,Memento of Tyrande,99.52,1486.24,73.73,300.43,14.9,26.64,1.32,[1LB 4I 0RG],37.04,[1LB 3I 0RG],25.93,88.89,Yes
378,Lucylæwless,Firemaw,EU,8/3/2022 13:08,4m 8s,rdvL8jqJWD1Ghwzm,https://classic.warcraftlogs.com/reports/rdvL8jqJWD1Ghwzm?fight=12&source=13&type=healing,2015.69,246,246,659,647,6,1,1,1,1,2,9717.45,No,0,No,No,Essence of the Martyr,Direbrew Hops,99.01,1571.88,77.98,165.1,8.19,51.6,2.56,[1LB 4I 0RG],61.9,[1LB 1I 0RG],19.05,90.48,Yes
379,Gangisterqq,Gehennas,EU,8/4/2022 21:43,5m 8s,xQj81WcVgAB2FmZr,https://classic.warcraftlogs.com/reports/xQj81WcVgAB2FmZr?fight=22&source=34&type=healing,2015.4,298,298,662,647,6,1,1,0,1,3,9457.19,No,1,No,No,Essence of the Martyr,Memento of Tyrande,97.33,1089.7,54.07,159.85,7.93,472.28,23.43,[1LB 3I 1RG],12.5,[1LB 3I 0RG],10.42,70.83,Yes
380,Foztree,Yojamba (AU),US,6/25/2022 6:05,5m 11s,kjY7pVb3JzDMHvtZ,https://classic.warcraftlogs.com/reports/kjY7pVb3JzDMHvtZ?fight=18&source=10&type=healing,2015.38,173,173,700,669,7,1,1,2,0,3,9526.1,No,0,No,No,Essence of the Martyr,Memento of Tyrande,99.16,1802.23,89.42,48.17,2.39,36.35,1.8,[1LB 4I 0RG],41.51,[1LB 3I 0RG],18.87,90.57,Yes
381,Prebaton,Golemagg,EU,8/21/2022 13:44,4m 35s,XGj48RNDVbzWJF9h,https://classic.warcraftlogs.com/reports/XGj48RNDVbzWJF9h?fight=20&source=33&type=healing,2015.19,309,309,731,649,6,1,1,1,0,3,10018.17,No,0,No,No,Redeemer's Alchemist Stone,Memento of Tyrande,98.9,1782.08,88.43,33.36,1.66,155.37,7.71,[1LB 4I 0RG],23.53,[1LB 3I 0RG],21.57,92.16,Yes
382,鬼符律动,诺格弗格,CN,8/5/2022 8:47,5m 5s,DWB1QPANnmHG8tZK,https://classic.warcraftlogs.com/reports/DWB1QPANnmHG8tZK?fight=14&source=8&type=healing,2015.1,247,247,780,646,6,1,1,0,1,3,9184.11,Yes,0,No,No,Redeemer's Alchemist Stone,Direbrew Hops,97.86,1207.39,59.92,293.64,14.57,333.46,16.55,[0LB 5I 0RG],21.74,[1LB 3I 0RG],15.22,52.17,No
383,老牛奶花和尚,希尔盖,CN,7/16/2022 7:29,5m 22s,yjGC86gtDmZpTRnN,https://classic.warcraftlogs.com/reports/yjGC86gtDmZpTRnN?fight=26&source=5&type=healing,2015.06,236,236,750,646,6,1,1,0,1,3,9443.25,Yes,1,No,No,Memento of Tyrande,Essence of the Martyr,49.14,163.27,8.1,0,0,1373.9,68.18,[1LB 0I 2RG],15.22,[0LB 0I 3RG],10.87,23.91,No
384,Seleyzor,Benediction,US,6/7/2022 20:10,5m 42s,h1MzrxaGb8pCQdt9,https://classic.warcraftlogs.com/reports/h1MzrxaGb8pCQdt9?fight=26&source=20&type=healing,2014.69,149,149,488,595,7,2,1,2,0,2,9779.14,Yes,1,Yes,No,Essence of the Martyr,Battlemaster's Perseverance,88.75,819.19,40.66,324.83,16.12,619.15,30.73,[0LB 5I 0RG],12.07,[1LB 3I 0RG],8.62,60.34,No
385,Yangsir,Benediction,US,8/2/2022 21:26,3m 48s,qpFLDjw67GCJHBnV,https://classic.warcraftlogs.com/reports/qpFLDjw67GCJHBnV?fight=10&source=10&type=healing,2014.28,216,216,665,672,5,1,0,1,1,2,8090.49,No,1,No,No,Glimmering Naaru Sliver,Memento of Tyrande,98.37,1604.03,79.63,177.07,8.79,22.64,1.12,[1LB 4I 0RG],51.35,[1LB 3I 0RG],21.62,91.89,Yes
386,一只猫的战力,哈霍兰,CN,6/8/2022 7:42,5m 34s,bHP9z2p6a7XQyGVg,https://classic.warcraftlogs.com/reports/bHP9z2p6a7XQyGVg?fight=25&source=19&type=healing,2013.97,298,298,727,668,7,1,1,1,1,3,8724.4,Yes,1,No,No,Essence of the Martyr,Memento of Tyrande,99.15,1126.55,55.94,197.63,9.81,508.3,25.24,[0LB 4I 1RG],22.22,[0LB 3I 2RG],14.81,35.19,No
387,Немышля,Пламегор,EU,8/6/2022 13:41,5m 29s,1ZWqyC6cvJpwTg9R,https://classic.warcraftlogs.com/reports/1ZWqyC6cvJpwTg9R?fight=5&source=11&type=healing,2013.94,272,272,670,675,6,1,1,1,0,3,9547.79,No,1,No,No,Redeemer's Alchemist Stone,Essence of the Martyr,98.67,1414.69,70.24,150.52,7.47,332.31,16.5,[1LB 3I 0RG],15.79,[1LB 4I 0RG],15.79,87.72,Yes
388,加浓冰美式,范克瑞斯,CN,8/15/2022 7:31,3m 11s,FW2MkyfpaxwKLCB4,https://classic.warcraftlogs.com/reports/FW2MkyfpaxwKLCB4?fight=13&source=7&type=healing,2013.81,331,331,795,684,5,1,1,0,1,2,8993.53,No,1,No,No,Redeemer's Alchemist Stone,Memento of Tyrande,85.83,765.25,38,320.95,15.94,806.81,40.06,[0LB 3I 2RG],15.62,[0LB 2I 3RG],15.62,37.5,No
389,最优解,无尽风暴,CN,6/17/2022 7:49,6m 6s,BJYZcv7NdHWjwhAG,https://classic.warcraftlogs.com/reports/BJYZcv7NdHWjwhAG?fight=32&source=2&type=healing,2013.7,315,315,755,665,7,1,1,1,1,3,10000.7,Yes,1,Yes,No,Glimmering Naaru Sliver,Redeemer's Alchemist Stone,89.58,413.71,20.54,365.29,18.14,1012.73,50.29,[1LB 1I 2RG],14.29,[0LB 4I 1RG],14.29,41.07,No
390,醉墨淡颜,水晶之牙,CN,8/18/2022 0:08,4m 44s,JmbNqLztVWjdn7Mw,https://classic.warcraftlogs.com/reports/JmbNqLztVWjdn7Mw?fight=12&source=6&type=healing,2011.86,352,352,802,693,6,1,1,1,1,2,8621.01,Yes,1,No,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,80.29,444.69,22.1,331.78,16.49,1058.13,52.59,[0LB 3I 2RG],24.32,[0LB 4I 1RG],21.62,13.51,No
391,別逼我變身,维希度斯,CN,8/12/2022 23:59,5m 13s,L3mV7d21nA9fjaHX,https://classic.warcraftlogs.com/reports/L3mV7d21nA9fjaHX?fight=4&source=2&type=healing,2011.26,176,176,843,669,6,1,1,0,1,3,8281.76,Yes,1,No,Yes,Bangle of Endless Blessings,Essence of the Martyr,95.73,851.28,42.33,109.1,5.42,781.51,38.86,[0LB 4I 1RG],33.33,[0LB 3I 2RG],15.56,17.78,No
392,苦瓜炒鸡蛋,法琳娜,CN,7/28/2022 23:45,5m 20s,BbLwqVfJ46DNYz8T,https://classic.warcraftlogs.com/reports/BbLwqVfJ46DNYz8T?fight=13&source=9&type=healing,2011.02,249,249,700,668,6,1,1,1,0,3,8918.37,Yes,0,No,No,Redeemer's Alchemist Stone,Memento of Tyrande,95.33,875.7,43.55,405.02,20.14,589.1,29.29,[0LB 4I 1RG],26.53,[0LB 3I 2RG],14.29,32.65,No
393,Kireius,埃提耶什,CN,8/12/2022 6:47,5m 30s,nc7fqyWx2TBaQYXh,https://classic.warcraftlogs.com/reports/nc7fqyWx2TBaQYXh?fight=11&source=32&type=healing,2010.9,0,0,0,0,6,1,1,0,1,3,8480.46,Yes,2,No,Yes,,,76.32,385.21,19.16,206.83,10.29,1241.81,61.75,[0LB 2I 3RG],18.37,[0LB 3I 2RG],12.24,40.82,No
394,加十块钱牛杂,奥罗,CN,7/28/2022 0:22,4m 47s,ngR2NqrhXp6QWHKf,https://classic.warcraftlogs.com/reports/ngR2NqrhXp6QWHKf?fight=9&source=45&type=healing,2010.7,229,229,737,653,7,1,1,1,1,3,9005.69,No,1,No,Yes,Essence of the Martyr,Glimmering Naaru Sliver,97.18,1063.29,52.88,203.65,10.13,508.89,25.31,[0LB 4I 1RG],27.27,[1LB 3I 1RG],11.36,38.64,No
395,请叫我矮矮,哈霍兰,CN,8/18/2022 7:56,4m 46s,myPvd68RhCf9YD7T,https://classic.warcraftlogs.com/reports/myPvd68RhCf9YD7T?fight=9&source=9&type=healing,2010.13,302,302,826,672,6,1,1,1,1,2,8616.24,No,1,No,No,Redeemer's Alchemist Stone,Memento of Tyrande,97.93,1192.31,59.32,0,0,348.26,17.33,[1LB 1I 0RG],18.6,[0LB 2I 1RG],11.63,46.51,No
396,非马梦衢,范克瑞斯,CN,6/17/2022 6:40,5m 12s,yb6Vnax2RGgL3Xhv,https://classic.warcraftlogs.com/reports/yb6Vnax2RGgL3Xhv?fight=17&source=12&type=healing,2010.12,299,299,755,656,7,1,1,1,1,3,8750.65,No,1,Yes,No,Darkmoon Card: Blue Dragon,Bangle of Endless Blessings,89.99,646.79,32.18,31.46,1.57,1147.06,57.06,[0LB 2I 3RG],17.02,[0LB 3I 2RG],12.77,27.66,No
397,Hotgravy,Faerlina,US,8/10/2022 20:00,4m 52s,wVZXt3WQC2GcbqhF,https://classic.warcraftlogs.com/reports/wVZXt3WQC2GcbqhF?fight=12&source=3&type=healing,2010.04,281,281,628,660,6,2,1,1,0,2,9212.24,No,1,No,No,Essence of the Martyr,Glimmering Naaru Sliver,99.87,1440.38,71.66,268.67,13.37,186.96,9.3,[1LB 1I 0RG],17.65,[1LB 3I 0RG],13.73,66.67,No
398,星月凡尘,奥罗,CN,8/15/2022 7:06,4m 31s,fKahFCDz8qkj7gJY,https://classic.warcraftlogs.com/reports/fKahFCDz8qkj7gJY?fight=14&source=7&type=healing,2009.87,0,0,0,0,6,1,1,1,1,2,8345.38,No,1,No,No,,,94.66,1232.04,61.3,367.49,18.28,142.68,7.1,[0LB 5I 0RG],33.33,[1LB 4I 0RG],11.9,35.71,No
399,氢硫化鈉,奥罗,CN,7/17/2022 2:26,4m 35s,6KNfh31BnDYLZdjH,https://classic.warcraftlogs.com/reports/6KNfh31BnDYLZdjH?fight=2&source=27&type=healing,2009.29,0,0,0,0,7,1,1,1,1,3,8003.54,Yes,1,No,Yes,,,77.08,410.84,20.45,287.16,14.29,1119.43,55.71,[0LB 2I 3RG],13.04,[0LB 1I 4RG],13.04,36.96,No
400,二媽丶,雷霆之击,CN,8/4/2022 7:07,4m 41s,2TBRt7LY9XnZvgV1,https://classic.warcraftlogs.com/reports/2TBRt7LY9XnZvgV1?fight=12&source=14&type=healing,2009.1,317,317,764,658,6,1,1,0,1,3,7957.24,Yes,2,No,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,68.41,329.89,16.42,314.43,15.65,1133.43,56.41,[0LB 2I 3RG],23.26,[0LB 0I 5RG],13.95,37.21,No
401,谜谜謎箱子,德姆塞卡尔,CN,8/26/2022 7:46,4m 56s,FAjPfvGKc6nQtqwW,https://classic.warcraftlogs.com/reports/FAjPfvGKc6nQtqwW?fight=6&source=17&type=healing,2008.9,299,299,803,685,6,1,1,0,1,3,8567.42,Yes,0,No,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,96.81,1004.59,50.01,137.1,6.82,697.57,34.72,[0LB 4I 1RG],20.41,[1LB 2I 1RG],10.2,38.78,No
