Rank,Name,Server,Region,Date,Duration,ReportID,ReportLink,HPS,HasteSummary,HasteGear,Spirit,Intellect,TotalHealers,nDruid,nPaladin,nHPriest,nDPriest,nShaman,RaidDamageTakenPerSecond,VampiricTouch,InnervateCount,Bloodlust,NaturesGrace,Trinket1,Trinket2,LifebloomUptime,LifebloomHPS,LifebloomPercentHPS,RejuvenationHPS,RejuvenationPercentHPS,RegrowthHPS,RegrowthPercentHPS,Rotation1,Rotation1Percent,Rotation2,Rotation2Percent,TankRotationPercent,RotatingOnTank
639,Faya,布鲁,CN,2022-07-22 06:51:02,5m 1s,Dpaw7CFTQ9YrGR3N,https://classic.warcraftlogs.com/reports/Dpaw7CFTQ9YrGR3N?fight=5&source=8&type=healing,1899.14,317,317,753,630,6,1,1,0,1,3,8238.21,Yes,1,No,No,Memento of Tyrande,Redeemer's Alchemist Stone,71.79,276.14,14.54,467.86,24.64,981.49,51.68,[0LB 3I 2RG],29.79,[0LB 2I 3RG],17.02,21.28,No
640,艾利西妲,娅尔罗,CN,2022-07-29 07:43:18,4m 44s,zJDaZTmjWBG496Kr,https://classic.warcraftlogs.com/reports/zJDaZTmjWBG496Kr?fight=27&source=63&type=healing,1899.06,409,409,656,665,6,1,1,0,1,3,8293.66,No,2,No,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,50.56,245.27,12.92,282.28,14.86,1227.7,64.65,[0LB 1I 4RG],29.73,[0LB 2I 3RG],27.03,13.51,No
641,少新,审判,CN,2022-08-18 07:20:36,5m 21s,TLPYGMfkCqjm41pg,https://classic.warcraftlogs.com/reports/TLPYGMfkCqjm41pg?fight=24&source=1&type=healing,1898.53,269,269,652,582,6,1,1,0,1,3,8372.75,Yes,1,No,Yes,Direbrew Hops,Darkmoon Card: Blue Dragon,94.27,835.07,43.99,254.92,13.43,611.0,32.18,[0LB 3I 2RG],15.38,[0LB 4I 1RG],9.62,38.46,No
642,Moolato,Gehennas,EU,2022-07-30 09:21:09,5m 23s,7LXJ3kFK9dMpA1DG,https://classic.warcraftlogs.com/reports/7LXJ3kFK9dMpA1DG?fight=3&source=22&type=healing,1898.14,222,222,607,617,7,1,1,1,1,3,9108.93,No,1,No,No,Direbrew Hops,Essence of the Martyr,98.46,1352.19,71.24,183.65,9.68,182.9,9.64,[1LB 4I 0RG],29.63,[1LB 3I 0RG],14.81,85.19,Yes
643,卿丶小蛮,安娜丝塔丽,CN,2022-07-01 07:41:25,5m 32s,T6byWBxh7jrvGJzV,https://classic.warcraftlogs.com/reports/T6byWBxh7jrvGJzV?fight=15&source=39&type=healing,1898.02,321,321,709,650,7,1,1,1,1,3,8114.59,Yes,2,No,Yes,Redeemer's Alchemist Stone,Essence of the Martyr,76.67,346.0,18.23,20.95,1.1,1389.76,73.22,[0LB 0I 5RG],15.38,[1LB 0I 4RG],11.54,48.08,No
644,东加盏记,范沃森,CN,2022-06-09 07:59:12,5m 56s,6jNdrcRvp93VPZn2,https://classic.warcraftlogs.com/reports/6jNdrcRvp93VPZn2?fight=10&source=9&type=healing,1897.57,274,274,676,628,7,1,2,3,0,1,7907.18,Yes,2,No,Yes,Memento of Tyrande,Darkmoon Card: Blue Dragon,82.29,477.31,25.15,106.64,5.62,1144.15,60.3,[0LB 2I 3RG],12.96,[0LB 3I 2RG],12.96,42.59,No
645,毛毛姐,德姆塞卡尔,CN,2022-06-18 08:25:16,4m 11s,NxdpGnv1XqVFY92f,https://classic.warcraftlogs.com/reports/NxdpGnv1XqVFY92f?fight=24&source=18&type=healing,1897.37,212,212,641,700,5,0,1,0,1,3,8139.28,No,1,No,Yes,Scarab of the Infinite Cycle,Memento of Tyrande,97.26,625.18,32.95,0,0.0,1085.25,57.2,[1LB 1I 2RG],17.5,[0LB 2I 3RG],12.5,47.5,No
646,阿尔忒弥斯丶,范沃森,CN,2022-06-13 07:21:05,4m 45s,Z2N6ATkYarqLwvVJ,https://classic.warcraftlogs.com/reports/Z2N6ATkYarqLwvVJ?fight=25&source=29&type=healing,1897.08,226,226,769,651,6,1,1,1,0,3,8811.1,Yes,2,Yes,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,79.7,455.11,23.99,76.11,4.01,1202.66,63.4,[0LB 2I 3RG],26.67,[0LB 1I 4RG],20.0,24.44,No
647,东加盏记,范沃森,CN,2022-08-15 07:45:57,5m 8s,4DrQKX3HZGfgwW2C,https://classic.warcraftlogs.com/reports/4DrQKX3HZGfgwW2C?fight=12&source=14&type=healing,1896.74,332,332,717,671,7,1,2,2,0,2,8518.19,Yes,1,No,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,91.98,599.09,31.59,225.14,11.87,774.64,40.84,[0LB 4I 1RG],19.61,[0LB 3I 2RG],11.76,33.33,No
648,皮哥,奎尔塞拉,CN,2022-07-26 06:31:14,4m 52s,dwkrgGyV7xRWtpKh,https://classic.warcraftlogs.com/reports/dwkrgGyV7xRWtpKh?fight=10&source=17&type=healing,1896.5,286,286,726,660,7,1,1,1,1,3,9243.83,Yes,0,No,No,Memento of Tyrande,Redeemer's Alchemist Stone,92.54,1051.3,55.43,114.43,6.03,565.42,29.81,[1LB 3I 0RG],12.24,[0LB 4I 1RG],12.24,57.14,No
649,专开贼法德,诺格弗格,CN,2022-07-14 06:38:04,5m 6s,L2W9Hj6YKbgTVGrz,https://classic.warcraftlogs.com/reports/L2W9Hj6YKbgTVGrz?fight=18&source=2&type=healing,1896.48,299,299,709,677,7,1,1,1,1,3,8860.9,Yes,0,No,Yes,Darkmoon Card: Blue Dragon,Memento of Tyrande,97.36,900.04,47.46,64.03,3.38,764.61,40.32,[1LB 3I 1RG],11.54,[0LB 2I 3RG],11.54,53.85,No
650,暴鲤龙,奥罗,CN,2022-06-17 09:09:17,5m 23s,AMK7wZ4zWt3H6d9h,https://classic.warcraftlogs.com/reports/AMK7wZ4zWt3H6d9h?fight=10&source=14&type=healing,1895.81,257,257,508,595,7,1,1,2,1,2,8564.03,No,2,Yes,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,95.31,1007.14,53.12,140.2,7.4,628.92,33.17,[0LB 4I 1RG],19.15,[0LB 3I 2RG],17.02,31.91,No
651,卑鄙的异乡人,席瓦莱恩,CN,2022-07-28 06:42:48,5m 36s,wX6CQrNHaZ1xfdR4,https://classic.warcraftlogs.com/reports/wX6CQrNHaZ1xfdR4?fight=2&source=20&type=healing,1895.72,0,0,0,0,6,1,1,0,1,3,8584.95,Yes,0,No,No,,,96.89,787.47,41.54,520.37,27.45,531.47,28.04,[0LB 4I 1RG],26.92,[1LB 2I 1RG],17.31,40.38,No
652,告白气球,布鲁,CN,2022-06-09 21:45:16,5m 14s,ahQB8JAkvfpdwHtR,https://classic.warcraftlogs.com/reports/ahQB8JAkvfpdwHtR?fight=26&source=46&type=healing,1894.79,0,0,0,0,7,1,1,1,1,3,8531.46,Yes,2,No,Yes,,,95.35,569.64,30.06,220.75,11.65,1009.66,53.29,[0LB 3I 2RG],21.57,[0LB 4I 1RG],15.69,29.41,No
653,Yikond,维希度斯,CN,2022-06-23 07:28:19,5m 10s,abP29KqGgTr8v3Jw,https://classic.warcraftlogs.com/reports/abP29KqGgTr8v3Jw?fight=27&source=34&type=healing,1894.55,319,319,683,663,6,1,1,1,1,2,8233.8,Yes,1,No,No,Redeemer's Alchemist Stone,Memento of Tyrande,77.98,541.78,28.6,213.71,11.28,954.97,50.41,[0LB 4I 1RG],15.56,[0LB 3I 2RG],13.33,31.11,No
654,徽山轩辕青锋,审判,CN,2022-06-30 07:55:22,4m 32s,a4mnY1hWGzXbJfZc,https://classic.warcraftlogs.com/reports/a4mnY1hWGzXbJfZc?fight=25&source=15&type=healing,1894.55,248,248,807,668,7,1,1,1,1,3,8775.76,Yes,0,No,Yes,Glimmering Naaru Sliver,Darkmoon Card: Blue Dragon,99.22,1215.69,64.17,202.88,10.71,248.75,13.13,[0LB 4I 1RG],24.39,[1LB 4I 0RG],14.63,51.22,No
655,就爱吃辅食,匕首岭,CN,2022-07-21 06:30:44,4m 45s,z8D4MZnGTJQtrwvg,https://classic.warcraftlogs.com/reports/z8D4MZnGTJQtrwvg?fight=11&source=21&type=healing,1894.26,463,463,678,667,6,1,1,1,0,3,8675.45,Yes,1,No,No,Memento of Tyrande,Redeemer's Alchemist Stone,93.32,651.34,34.38,107.38,5.67,950.83,50.2,[0LB 3I 2RG],27.91,[0LB 2I 3RG],23.26,13.95,No
656,Mercychann,Benediction,US,2022-07-01 19:23:29,4m 58s,8LwFnx4ZGvqajYJQ,https://classic.warcraftlogs.com/reports/8LwFnx4ZGvqajYJQ?fight=18&source=3&type=healing,1893.52,174,174,595,646,7,1,1,2,0,3,8405.58,No,1,No,No,Memento of Tyrande,Redeemer's Alchemist Stone,99.59,1485.13,78.43,270.76,14.3,38.8,2.05,[1LB 4I 0RG],43.75,[1LB 3I 0RG],20.83,95.83,Yes
657,戰國丶鐵哥豪,帕奇维克,CN,2022-07-09 02:22:46,5m 23s,WF7dtgxPJANjGz23,https://classic.warcraftlogs.com/reports/WF7dtgxPJANjGz23?fight=23&source=21&type=healing,1893.38,238,238,686,668,7,1,1,1,1,3,8720.72,No,2,Yes,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,80.15,531.11,28.05,124.92,6.6,1044.28,55.15,[0LB 1I 2RG],20.0,[0LB 2I 0RG],13.85,26.15,No
658,敲倒麻袋,水晶之牙,CN,2022-07-07 07:28:02,5m 13s,zFGpJ6nMc9TfXQK7,https://classic.warcraftlogs.com/reports/zFGpJ6nMc9TfXQK7?fight=7&source=3&type=healing,1892.96,74,74,853,652,7,1,1,1,1,3,8554.04,No,1,Yes,No,Essence of the Martyr,Battlemaster's Perseverance,83.53,616.35,32.56,755.56,39.91,310.47,16.4,[0LB 5I 0RG],29.79,[0LB 4I 1RG],14.89,23.4,No
659,丶毛小右,帕奇维克,CN,2022-07-28 06:25:27,4m 40s,GwxrhvTNbaHp81VA,https://classic.warcraftlogs.com/reports/GwxrhvTNbaHp81VA?fight=10&source=19&type=healing,1892.15,321,321,802,666,6,1,1,1,0,3,8964.38,Yes,1,Yes,Yes,Scarab of the Infinite Cycle,Direbrew Hops,94.97,775.53,40.99,317.35,16.77,646.7,34.18,[0LB 3I 2RG],20.93,[0LB 4I 1RG],18.6,25.58,No
660,暗黑无敌德,龙牙,CN,2022-06-18 08:05:08,4m 52s,HPcC96XhjgVkzJKY,https://classic.warcraftlogs.com/reports/HPcC96XhjgVkzJKY?fight=15&source=7&type=healing,1891.67,289,289,860,638,6,1,1,0,1,3,8248.34,No,2,No,Yes,Essence of the Martyr,Memento of Tyrande,89.39,656.85,34.72,118.26,6.25,797.64,42.17,[0LB 2I 3RG],13.33,[0LB 4I 1RG],11.11,33.33,No
661,Kuzrakiihing,震地者,CN,2022-06-11 07:10:51,4m 55s,JpgyHvABQrZXGVxk,https://classic.warcraftlogs.com/reports/JpgyHvABQrZXGVxk?fight=22&source=1&type=healing,1891.32,129,129,869,663,6,1,1,0,1,3,8332.92,Yes,2,Yes,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,84.31,442.47,23.39,172.79,9.14,1115.08,58.96,[0LB 2I 3RG],30.95,[0LB 3I 2RG],23.81,28.57,No
662,青鸦垂羽,席瓦莱恩,CN,2022-07-29 08:38:44,5m 12s,L6fCKajP7nz4dWxy,https://classic.warcraftlogs.com/reports/L6fCKajP7nz4dWxy?fight=23&source=75&type=healing,1891.1,282,282,676,644,7,1,1,1,1,3,8014.65,Yes,2,No,Yes,Lower City Prayerbook,Essence of the Martyr,70.36,294.5,15.57,94.26,4.98,1279.86,67.68,[0LB 1I 4RG],13.73,[1LB 0I 3RG],7.84,43.14,No
663,东加盏记,范沃森,CN,2022-08-25 07:51:39,4m 44s,VDFvjYZnCKcfJAyh,https://classic.warcraftlogs.com/reports/VDFvjYZnCKcfJAyh?fight=4&source=9&type=healing,1891.0,299,299,728,656,6,1,2,1,0,2,8117.39,Yes,1,No,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,96.72,604.01,31.94,144.69,7.65,906.71,47.95,[0LB 3I 2RG],31.82,[0LB 2I 3RG],15.91,18.18,No
664,Elmaskecura,Mandokir,EU,2022-05-20 18:32:58,5m 55s,jXkAH9xCb2dwmKBr,https://classic.warcraftlogs.com/reports/jXkAH9xCb2dwmKBr?fight=32&source=13&type=healing,1888.95,130,130,645,609,7,1,1,2,0,3,9659.2,No,0,No,No,Redeemer's Alchemist Stone,Memento of Tyrande,99.66,1672.65,88.55,0.0,0.0,0.0,0.0,[1LB 4I 0RG],64.81,[1LB 3I 0RG],18.52,92.59,Yes
665,东加盏记,范沃森,CN,2022-05-21 08:28:32,5m 34s,4nyFBCtRDWdbVxqT,https://classic.warcraftlogs.com/reports/4nyFBCtRDWdbVxqT?fight=30&source=21&type=healing,1888.81,188,188,665,614,7,1,2,2,0,2,8195.01,Yes,1,No,Yes,Memento of Tyrande,Darkmoon Card: Blue Dragon,92.57,503.26,26.64,222.44,11.78,948.69,50.23,[0LB 3I 2RG],18.0,[0LB 2I 3RG],14.0,34.0,No
666,Jupe,Gehennas,EU,2022-05-25 11:34:46,5m 16s,qCb6r9JKjMDVLRw1,https://classic.warcraftlogs.com/reports/qCb6r9JKjMDVLRw1?fight=26&source=14&type=healing,1888.11,292,292,549,630,6,1,1,2,0,2,8489.06,No,0,No,No,Essence of the Martyr,Direbrew Hops,99.14,1295.1,68.59,275.97,14.62,37.68,2.0,[1LB 4I 0RG],44.64,[1LB 3I 0RG],19.64,87.5,Yes
667,虎头虎脑,水晶之牙,CN,2022-08-22 00:34:03,5m 18s,xfvJXM234PZcLY9a,https://classic.warcraftlogs.com/reports/xfvJXM234PZcLY9a?fight=2&source=16&type=healing,1887.73,262,262,708,686,6,1,1,1,1,2,8362.76,Yes,1,No,Yes,Essence of the Martyr,Redeemer's Alchemist Stone,94.71,493.63,26.15,272.26,14.42,986.98,52.28,[0LB 2I 3RG],19.61,[1LB 1I 1RG],9.8,41.18,No
668,Blazeddrewid,Whitemane,US,2022-07-12 22:41:34,5m 17s,JmxR4zvTrVjy1X3A,https://classic.warcraftlogs.com/reports/JmxR4zvTrVjy1X3A?fight=23&source=5&type=healing,1886.72,269,269,793,680,7,1,1,1,1,3,9947.16,Yes,0,No,No,Direbrew Hops,Memento of Tyrande,98.52,586.11,31.06,581.02,30.8,504.91,26.76,[1LB 2I 0RG],19.67,[1LB 2I 1RG],18.03,91.8,Yes
669,一杯马爹利,雷霆之击,CN,2022-06-19 01:12:38,5m 6s,KzaTQBq2JjcbHhdw,https://classic.warcraftlogs.com/reports/KzaTQBq2JjcbHhdw?fight=22&source=2&type=healing,1886.44,280,280,662,651,5,1,1,0,0,3,8596.66,Yes,2,No,Yes,Redeemer's Alchemist Stone,Essence of the Martyr,94.02,881.75,46.74,87.95,4.66,841.83,44.63,[1LB 2I 2RG],9.26,[1LB 1I 2RG],9.26,55.56,No
670,毛毛姐,德姆塞卡尔,CN,2022-05-28 07:29:33,4m 44s,APc9rzqBWJdH16G3,https://classic.warcraftlogs.com/reports/APc9rzqBWJdH16G3?fight=6&source=11&type=healing,1886.44,198,198,651,685,6,1,1,1,0,3,8869.02,Yes,1,No,Yes,Scarab of the Infinite Cycle,Memento of Tyrande,93.65,430.21,22.81,0,0.0,1198.93,63.56,[0LB 1I 3RG],13.73,[0LB 2I 1RG],9.8,37.25,No
671,荷西,寒脊山小径,CN,2022-06-30 21:27:17,4m 47s,D8kRHnV7bZBQWavJ,https://classic.warcraftlogs.com/reports/D8kRHnV7bZBQWavJ?fight=9&source=2&type=healing,1886.07,299,299,788,662,6,1,1,0,1,3,7404.81,Yes,1,No,Yes,Glimmering Naaru Sliver,Redeemer's Alchemist Stone,92.46,816.84,43.31,94.51,5.01,843.63,44.73,[1LB 2I 2RG],17.39,[0LB 2I 3RG],10.87,50.0,No
672,Kalvron,Mirage Raceway,EU,2022-08-13 13:20:38,4m 49s,cHPRdz7Qy8YxXqCr,https://classic.warcraftlogs.com/reports/cHPRdz7Qy8YxXqCr?fight=15&source=7&type=healing,1885.28,0,0,0,0,7,1,1,1,0,4,8417.36,Yes,0,No,No,,,91.84,792.89,42.06,511.52,27.13,437.75,23.22,[0LB 3I 2RG],21.74,[0LB 5I 0RG],19.57,32.61,No
673,Rundru,Westfall,US,2022-08-16 19:48:42,4m 12s,PWgmbAfhXKzr3qpC,https://classic.warcraftlogs.com/reports/PWgmbAfhXKzr3qpC?fight=14&source=12&type=healing,1885.27,472,472,635,662,6,1,1,2,0,2,8634.72,Yes,0,No,No,Glimmering Naaru Sliver,Memento of Tyrande,99.48,1047.1,55.54,88.69,4.7,621.08,32.94,[1LB 3I 1RG],11.11,[1LB 4I 0RG],8.89,80.0,Yes
674,Aliisza,Azuresong,US,2022-06-07 20:56:12,4m 45s,xZKLB4rz6jDJfR3y,https://classic.warcraftlogs.com/reports/xZKLB4rz6jDJfR3y?fight=24&source=18&type=healing,1885.05,169,169,476,611,6,1,1,2,0,2,8400.48,No,1,No,No,Essence of the Martyr,Direbrew Hops,99.83,1718.58,91.17,0,0.0,0.0,0.0,[1LB 4I 0RG],40.43,[1LB 3I 0RG],27.66,87.23,Yes
675,我是小熊,辛迪加,CN,2022-05-29 00:40:12,5m 29s,NVhnQA1Dg3v8RPmp,https://classic.warcraftlogs.com/reports/NVhnQA1Dg3v8RPmp?fight=21&source=29&type=healing,1884.85,193,193,813,667,7,1,1,1,1,3,8439.78,Yes,1,No,Yes,Direbrew Hops,Redeemer's Alchemist Stone,95.31,689.93,36.6,89.01,4.72,877.28,46.54,[0LB 4I 1RG],18.0,[0LB 2I 3RG],16.0,30.0,No
676,林奚,寒冰之王,CN,2022-05-26 07:35:04,4m 50s,3nFz4yJVM9W8DgwB,https://classic.warcraftlogs.com/reports/3nFz4yJVM9W8DgwB?fight=22&source=44&type=healing,1884.68,265,265,595,633,6,1,1,1,1,2,8844.09,No,1,No,No,Redeemer's Alchemist Stone,Memento of Tyrande,99.08,1228.52,65.18,45.4,2.41,412.61,21.89,[1LB 2I 0RG],19.67,[1LB 1I 0RG],14.75,86.89,Yes
677,荷醒擎雨时,卓越,CN,2022-07-14 07:05:31,5m 1s,yJwj3MK7dmkq4XB2,https://classic.warcraftlogs.com/reports/yJwj3MK7dmkq4XB2?fight=12&source=33&type=healing,1884.38,400,400,680,661,7,1,2,1,1,2,8764.88,Yes,1,No,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,96.91,690.75,36.66,242.16,12.85,815.74,43.29,[0LB 4I 1RG],14.29,[0LB 3I 2RG],14.29,38.78,No
678,Maregbagels,Faerlina,US,2022-08-09 19:52:16,5m 6s,7D9bJ8zKdy6C41aw,https://classic.warcraftlogs.com/reports/7D9bJ8zKdy6C41aw?fight=20&source=4&type=healing,1884.18,232,232,526,643,6,1,1,1,0,3,9437.44,No,1,No,No,Memento of Tyrande,Direbrew Hops,99.9,1465.2,77.76,182.03,9.66,85.19,4.52,[1LB 3I 0RG],36.36,[1LB 4I 0RG],32.73,98.18,Yes
679,Rundru,Westfall,US,2022-07-12 19:33:10,4m 24s,BazNc423AjCTkhdp,https://classic.warcraftlogs.com/reports/BazNc423AjCTkhdp?fight=20&source=4&type=healing,1884.18,469,469,675,662,6,1,1,1,0,3,9074.0,Yes,0,Yes,No,Glimmering Naaru Sliver,Memento of Tyrande,98.99,1051.05,55.78,66.69,3.54,606.64,32.2,[1LB 1I 1RG],12.24,[1LB 2I 1RG],12.24,67.35,No
680,Rundru,Westfall,US,2022-05-31 19:38:44,4m 39s,cNtZyqwHkJ7TxWDz,https://classic.warcraftlogs.com/reports/cNtZyqwHkJ7TxWDz?fight=21&source=16&type=healing,1884.05,206,206,541,646,6,1,1,2,0,2,8853.16,Yes,0,No,No,Glimmering Naaru Sliver,Memento of Tyrande,96.51,1065.02,56.53,96.32,5.11,608.48,32.3,[1LB 2I 1RG],23.91,[0LB 4I 1RG],23.91,45.65,No
681,德克士,毁灭之刃,CN,2022-08-04 06:55:25,4m 31s,Q3HXjyqmTKkPLrnV,https://classic.warcraftlogs.com/reports/Q3HXjyqmTKkPLrnV?fight=10&source=2&type=healing,1883.87,382,382,769,673,6,1,1,1,1,2,8133.85,Yes,0,No,No,Memento of Tyrande,Redeemer's Alchemist Stone,95.79,918.04,48.73,67.27,3.57,724.67,38.47,[0LB 3I 2RG],20.51,[0LB 4I 1RG],20.51,38.46,No
682,Spire,Amnennar,EU,2022-06-19 15:14:04,6m 21s,YBDVqhdvpz4wQyt3,https://classic.warcraftlogs.com/reports/YBDVqhdvpz4wQyt3?fight=7&source=22&type=healing,1883.01,209,209,642,619,7,2,1,1,1,2,11307.37,Yes,0,No,No,Essence of the Martyr,Redeemer's Alchemist Stone,93.13,1102.48,58.55,225.01,11.95,202.38,10.75,[1LB 4I 0RG],24.59,[1LB 3I 0RG],13.11,75.41,Yes
683,德克士,毁灭之刃,CN,2022-05-19 08:25:41,5m 44s,Rz4nhwNPHryVZxJ1,https://classic.warcraftlogs.com/reports/Rz4nhwNPHryVZxJ1?fight=36&source=25&type=healing,1882.48,160,160,602,618,8,1,2,2,0,3,8474.6,Yes,1,No,Yes,Darkmoon Card: Blue Dragon,Alchemist Stone,97.48,697.77,37.07,196.26,10.43,792.53,42.1,[0LB 4I 1RG],35.42,[0LB 2I 3RG],10.42,31.25,No
684,站在我身后吧,无尽风暴,CN,2022-07-25 06:57:41,5m 23s,jNKyrDY2LAHkc9Ta,https://classic.warcraftlogs.com/reports/jNKyrDY2LAHkc9Ta?fight=8&source=13&type=healing,1882.31,334,334,761,686,7,1,1,1,1,3,8435.13,Yes,1,No,Yes,Essence of the Martyr,Redeemer's Alchemist Stone,55.63,261.4,13.89,174.58,9.27,1231.49,65.42,[0LB 2I 3RG],30.23,[0LB 1I 4RG],25.58,6.98,No
685,祭水,雷德,CN,2022-08-20 07:57:48,4m 59s,4twXNB1PMLRbZKYF,https://classic.warcraftlogs.com/reports/4twXNB1PMLRbZKYF?fight=13&source=13&type=healing,1881.29,429,429,777,663,7,2,1,0,1,3,8340.61,Yes,1,Yes,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,98.33,821.2,43.65,187.37,9.96,785.26,41.74,[0LB 3I 2RG],25.0,[0LB 5I 0RG],12.5,29.17,No
686,阿尔忒弥斯丶,范沃森,CN,2022-05-31 08:30:34,5m 23s,DpywkHLgQYvX29aF,https://classic.warcraftlogs.com/reports/DpywkHLgQYvX29aF?fight=39&source=1&type=healing,1881.02,185,185,718,662,7,1,1,1,1,3,8817.69,Yes,1,No,Yes,Darkmoon Card: Blue Dragon,Bangle of Endless Blessings,88.53,573.36,30.48,120.91,6.43,963.48,51.22,[0LB 3I 2RG],18.37,[0LB 2I 3RG],16.33,30.61,No
687,我开组行不行,光芒,CN,2022-07-29 10:02:24,5m 19s,wMxZALPX1tfnBQrz,https://classic.warcraftlogs.com/reports/wMxZALPX1tfnBQrz?fight=11&source=17&type=healing,1880.74,301,301,546,738,7,1,1,1,1,3,9413.82,No,3,Yes,Yes,The Skull of Gul'dan,Memento of Tyrande,95.86,545.08,28.98,247.0,13.13,833.0,44.29,[0LB 3I 2RG],16.0,[0LB 4I 1RG],12.0,30.0,No
688,林奚,寒冰之王,CN,2022-08-04 06:46:25,4m 21s,Yay1cbHFChGRmwdj,https://classic.warcraftlogs.com/reports/Yay1cbHFChGRmwdj?fight=6&source=12&type=healing,1879.68,0,0,0,0,6,1,1,0,1,3,8012.62,Yes,1,No,Yes,,,99.28,934.04,49.69,81.2,4.32,731.89,38.94,[1LB 1I 2RG],15.69,[1LB 2I 1RG],11.76,92.16,Yes
689,Elmaskecura,Mandokir,EU,2022-06-03 17:57:59,5m 24s,HRdGL9j4yV8Q3cgp,https://classic.warcraftlogs.com/reports/HRdGL9j4yV8Q3cgp?fight=5&source=7&type=healing,1879.62,142,142,609,619,7,1,1,1,0,4,9943.83,No,0,No,No,Redeemer's Alchemist Stone,Memento of Tyrande,99.69,1758.03,93.53,0,0.0,0.0,0.0,[1LB 4I 0RG],56.0,[1LB 3I 0RG],24.0,90.0,Yes
690,雨哥很稳,巴罗夫,CN,2022-07-07 07:22:53,3m 50s,MDNGKAknz3P89TVc,https://classic.warcraftlogs.com/reports/MDNGKAknz3P89TVc?fight=18&source=11&type=healing,1879.31,339,339,704,706,5,1,2,0,0,2,8311.41,Yes,1,No,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,96.84,679.41,36.15,161.68,8.6,827.15,44.01,[0LB 3I 2RG],26.47,[0LB 4I 1RG],20.59,23.53,No
691,Jupe,Gehennas,EU,2022-06-01 11:11:09,5m 13s,hNLYrmqw6V21D8Fz,https://classic.warcraftlogs.com/reports/hNLYrmqw6V21D8Fz?fight=18&source=3&type=healing,1878.96,311,311,551,639,6,1,1,2,0,2,8376.37,No,0,Yes,No,Essence of the Martyr,Direbrew Hops,99.02,1407.54,74.91,166.69,8.87,29.37,1.56,[1LB 4I 0RG],50.94,[1LB 2I 0RG],9.43,88.68,Yes
692,索爱九零零西,觅心者,CN,2022-07-29 00:42:38,5m 50s,7AagTFqR8LV469kJ,https://classic.warcraftlogs.com/reports/7AagTFqR8LV469kJ?fight=12&source=53&type=healing,1878.27,300,300,680,656,7,1,1,1,1,3,8475.63,Yes,1,No,Yes,The Skull of Gul'dan,Redeemer's Alchemist Stone,92.23,679.81,36.19,213.15,11.35,857.07,45.63,[0LB 2I 1RG],13.04,[0LB 2I 0RG],13.04,39.13,No
693,祭随,雷德,CN,2022-06-02 08:30:42,5m 2s,k9xA7DgKdrtzPmjZ,https://classic.warcraftlogs.com/reports/k9xA7DgKdrtzPmjZ?fight=31&source=6&type=healing,1877.91,387,387,752,633,7,1,1,1,1,3,9513.24,No,1,No,No,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,99.14,1037.79,55.26,192.11,10.23,597.61,31.82,[0LB 4I 1RG],19.64,[0LB 2I 1RG],10.71,28.57,No
694,汤圆巴巴,布鲁,CN,2022-08-04 09:23:11,5m 0s,mJgjyNkKwbdvVaPB,https://classic.warcraftlogs.com/reports/mJgjyNkKwbdvVaPB?fight=5&source=14&type=healing,1877.84,371,371,850,672,7,1,1,1,1,3,9668.23,No,2,Yes,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,90.44,721.65,38.43,147.95,7.88,846.28,45.07,[0LB 4I 1RG],14.29,[0LB 2I 3RG],12.24,34.69,No
695,虎头虎脑,水晶之牙,CN,2022-06-23 07:05:23,4m 44s,Kfpw4drx2P6gTAnb,https://classic.warcraftlogs.com/reports/Kfpw4drx2P6gTAnb?fight=15&source=8&type=healing,1876.27,115,115,672,666,6,1,1,0,1,3,8808.74,Yes,0,No,No,Essence of the Martyr,Direbrew Hops,94.98,838.85,44.71,325.8,17.36,608.55,32.43,[1LB 2I 1RG],20.0,[0LB 3I 2RG],11.11,57.78,No
696,氢硫化钠,奥罗,CN,2022-05-29 07:27:54,5m 22s,LCnWp1hMRvVdFG4Q,https://classic.warcraftlogs.com/reports/LCnWp1hMRvVdFG4Q?fight=12&source=13&type=healing,1875.95,240,240,691,656,7,1,1,1,1,3,8622.49,No,1,No,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,89.25,868.41,46.29,159.22,8.49,664.19,35.41,[0LB 4I 1RG],13.21,[1LB 1I 0RG],11.32,49.06,No
