Rank,Name,Server,Region,Date,Duration,ReportID,ReportLink,HPS,HasteSummary,HasteGear,Spirit,Intellect,TotalHealers,nDruid,nPaladin,nHPriest,nDPriest,nShaman,RaidDamageTakenPerSecond,VampiricTouch,InnervateCount,Bloodlust,NaturesGrace,Trinket1,Trinket2,LifebloomUptime,LifebloomHPS,LifebloomPercentHPS,RejuvenationHPS,RejuvenationPercentHPS,RegrowthHPS,RegrowthPercentHPS,Rotation1,Rotation1Percent,Rotation2,Rotation2Percent,TankRotationPercent,RotatingOnTank
709,夕林挽歌,灰烬使者,CN,2022-06-10 08:25:50,1m 41s,VP7pgknyjhX3JvdG,https://classic.warcraftlogs.com/reports/VP7pgknyjhX3JvdG?fight=18&source=13&type=healing,2581.7,257,257,585,654,7,1,1,1,1,3,13112.28,No,1,No,Yes,Memento of Tyrande,Glimmering Naaru Sliver,0,0,0.0,182.9,7.08,2339.63,90.62,[0LB 0I 5RG],50.0,[0LB 1I 4RG],28.57,0.0,No
710,荷西,寒脊山小径,CN,2022-05-22 10:16:07,2m 1s,pDdkfJTw9Rh2VCXG,https://classic.warcraftlogs.com/reports/pDdkfJTw9Rh2VCXG?fight=19&source=5&type=healing,2580.6,163,163,636,634,7,1,1,1,1,3,12206.33,Yes,2,No,Yes,Essence of the Martyr,Darkmoon Card: Blue Dragon,17.59,57.19,2.22,54.77,2.12,2394.43,92.79,[0LB 0I 5RG],58.82,[0LB 1I 4RG],11.76,5.88,No
711,哭笑交叉,萨弗拉斯,CN,2022-05-21 08:51:24,1m 25s,db9Hg4z6NPrJMqCk,https://classic.warcraftlogs.com/reports/db9Hg4z6NPrJMqCk?fight=39&source=10&type=healing,2579.5,161,161,776,667,6,1,1,1,1,2,13176.51,Yes,1,No,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,26.69,136.15,5.28,155.8,6.04,2225.1,86.26,[0LB 0I 5RG],25.0,[0LB 0I 3RG],16.67,25.0,No
712,索爱九零零西,觅心者,CN,2022-06-18 07:48:17,1m 45s,KndG2LB6xWfPQDc3,https://classic.warcraftlogs.com/reports/KndG2LB6xWfPQDc3?fight=35&source=8&type=healing,2579.13,249,249,613,682,7,1,1,2,0,3,12876.1,Yes,1,No,Yes,The Skull of Gul'dan,Redeemer's Alchemist Stone,71.96,393.7,15.26,48.94,1.9,1852.19,71.81,[0LB 1I 2RG],17.39,[0LB 2I 0RG],17.39,13.04,No
713,卡妙儿,祈福,CN,2022-07-20 21:00:25,1m 31s,BnXdAbkQgJyD8MvT,https://classic.warcraftlogs.com/reports/BnXdAbkQgJyD8MvT?fight=16&source=8&type=healing,2579.07,262,262,772,661,6,1,1,0,1,3,11278.46,Yes,1,No,No,Essence of the Martyr,Redeemer's Alchemist Stone,0,0,0.0,434.23,16.84,2144.83,83.16,[0LB 0I 5RG],33.33,[0LB 1I 4RG],25.0,0.0,No
714,祝你永远不死,匕首岭,CN,2022-08-04 10:32:52,1m 19s,3vM9VxCWBfzyhLHp,https://classic.warcraftlogs.com/reports/3vM9VxCWBfzyhLHp?fight=37&source=24&type=healing,2579.0,300,300,748,671,6,1,1,1,0,3,13793.54,Yes,0,No,Yes,Memento of Tyrande,Direbrew Hops,68.31,302.7,11.74,0,0.0,2077.71,80.56,[0LB 2I 3RG],36.36,[0LB 1I 4RG],27.27,18.18,No
715,祭随,雷德,CN,2022-07-30 07:57:25,1m 19s,bHqCKTpdLFr6WcYR,https://classic.warcraftlogs.com/reports/bHqCKTpdLFr6WcYR?fight=15&source=9&type=healing,2578.51,419,419,767,641,5,1,1,0,1,2,13860.09,Yes,1,No,Yes,Essence of the Martyr,Redeemer's Alchemist Stone,80.05,426.46,16.54,106.66,4.14,1628.24,63.15,[1LB 0I 3RG],25.0,[1LB 1I 2RG],25.0,75.0,Yes
716,二零七四,沙尔图拉,CN,2022-05-19 09:17:32,1m 43s,ZfWrAjKzGp7XB4gL,https://classic.warcraftlogs.com/reports/ZfWrAjKzGp7XB4gL?fight=41&source=6&type=healing,2578.47,170,170,693,643,7,1,1,1,1,3,13325.8,No,0,No,Yes,Darkmoon Card: Blue Dragon,Memento of Tyrande,41.85,191.96,7.44,82.67,3.21,2045.69,79.34,[0LB 1I 4RG],30.77,[0LB 0I 5RG],30.77,0.0,No
717,奥特梦,奥罗,CN,2022-07-25 00:57:42,1m 44s,jZRFktWxBLbVPcK1,https://classic.warcraftlogs.com/reports/jZRFktWxBLbVPcK1?fight=13&source=33&type=healing,2578.34,339,339,691,624,7,1,1,1,1,3,14342.62,Yes,0,No,Yes,Essence of the Martyr,Memento of Tyrande,69.49,790.47,30.66,99.11,3.84,1554.36,60.29,[0LB 3I 2RG],26.67,[0LB 2I 3RG],20.0,0.0,No
718,调皮鹌鹑,范克瑞斯,CN,2022-08-30 08:19:05,1m 54s,xW9NVQZCAa63HmkY,https://classic.warcraftlogs.com/reports/xW9NVQZCAa63HmkY?fight=20&source=5&type=healing,2577.51,380,380,714,660,7,1,1,1,1,3,12776.62,Yes,1,No,No,Direbrew Hops,Scarab of the Infinite Cycle,87.63,522.85,20.29,264.92,10.28,1518.92,58.93,[1LB 1I 2RG],20.0,[1LB 0I 3RG],20.0,75.0,Yes
719,逍遥万人迷,席瓦莱恩,CN,2022-06-22 10:05:06,2m 21s,4G98wmR3LfNAWrhg,https://classic.warcraftlogs.com/reports/4G98wmR3LfNAWrhg?fight=34&source=30&type=healing,2577.25,125,125,798,634,7,1,1,0,1,4,11747.49,Yes,1,No,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,4.99,6.05,0.23,200.71,7.79,2265.8,87.92,[0LB 0I 5RG],50.0,[0LB 2I 3RG],16.67,5.56,No
720,锄禾曰当午,龙牙,CN,2022-08-24 07:46:10,2m 22s,9HF23NkXcqDvZJ46,https://classic.warcraftlogs.com/reports/9HF23NkXcqDvZJ46?fight=21&source=9&type=healing,2576.3,292,292,708,666,6,1,1,0,1,3,11194.06,No,0,No,No,Redeemer's Alchemist Stone,Memento of Tyrande,72.76,474.12,18.4,135.58,5.26,1754.96,68.12,[1LB 1I 2RG],15.79,[0LB 1I 4RG],15.79,47.37,No
721,林奚,寒冰之王,CN,2022-06-16 07:44:29,1m 28s,c7zmvdwPnBxjGCJT,https://classic.warcraftlogs.com/reports/c7zmvdwPnBxjGCJT?fight=14&source=31&type=healing,2575.53,267,267,723,646,6,1,1,1,1,2,12270.21,No,0,No,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,75.56,686.82,26.67,0,0.0,1517.61,58.92,[1LB 0I 3RG],12.5,[1LB 4I 0RG],12.5,56.25,No
722,Mantime,无尽风暴,CN,2022-08-25 07:46:11,1m 26s,xJ3r7XKp2B6qCPVA,https://classic.warcraftlogs.com/reports/xJ3r7XKp2B6qCPVA?fight=30&source=6&type=healing,2575.48,376,376,676,647,6,1,1,1,1,2,13299.85,Yes,1,No,Yes,Shifting Naaru Sliver,Memento of Tyrande,39.83,141.23,5.48,0.0,0.0,2283.72,88.67,[0LB 0I 5RG],33.33,[0LB 2I 3RG],25.0,8.33,No
723,嘻哈诗人,祈福,CN,2022-07-03 09:08:58,1m 41s,61rT7dYZFcpAPMbX,https://classic.warcraftlogs.com/reports/61rT7dYZFcpAPMbX?fight=17&source=13&type=healing,2575.37,170,170,705,660,6,1,1,0,1,3,12755.92,No,1,No,Yes,Essence of the Martyr,Redeemer's Alchemist Stone,31.7,123.24,4.79,478.19,18.57,1826.16,70.91,[0LB 1I 4RG],28.57,[0LB 2I 3RG],28.57,21.43,No
724,祝你永远不死,匕首岭,CN,2022-08-13 09:07:53,1m 13s,JYRAkZC2pWmTjVqw,https://classic.warcraftlogs.com/reports/JYRAkZC2pWmTjVqw?fight=20&source=13&type=healing,2575.03,300,300,748,671,6,1,1,1,0,3,13268.33,Yes,1,No,Yes,Memento of Tyrande,Direbrew Hops,82.98,479.95,18.64,50.26,1.95,1981.7,76.96,[1LB 0I 3RG],50.0,[0LB 3I 2RG],8.33,75.0,Yes
725,徳高望重,维希度斯,CN,2022-08-26 07:39:45,1m 47s,rwtRvVJaWFAb84fk,https://classic.warcraftlogs.com/reports/rwtRvVJaWFAb84fk?fight=21&source=12&type=healing,2574.78,270,270,665,698,7,1,1,1,1,3,12582.53,Yes,1,No,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,7.72,32.66,1.27,40.1,1.56,2338.61,90.83,[0LB 1I 4RG],42.86,[0LB 0I 5RG],35.71,0.0,No
726,Podh,Gehennas,EU,2022-07-24 14:35:12,1m 40s,gTwyHbtq2fm7n3YL,https://classic.warcraftlogs.com/reports/gTwyHbtq2fm7n3YL?fight=26&source=4&type=healing,2573.81,205,205,713,624,6,1,0,2,0,3,14804.56,No,0,No,No,Medallion of the Horde,Redeemer's Alchemist Stone,99.91,1012.18,39.33,249.24,9.68,949.95,36.91,[1LB 2I 1RG],23.53,[1LB 1I 1RG],17.65,100.0,Yes
727,艾利西妲,娅尔罗,CN,2022-08-19 08:18:15,1m 44s,T6bY7LwnDFM3QW98,https://classic.warcraftlogs.com/reports/T6bY7LwnDFM3QW98?fight=26&source=22&type=healing,2572.99,364,364,693,667,6,1,1,0,1,3,11597.26,No,1,No,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,20.23,59.15,2.3,138.26,5.37,2285.7,88.83,[0LB 0I 5RG],53.85,[0LB 1I 4RG],15.38,15.38,No
728,佐佐木明希,维希度斯,CN,2022-07-29 00:44:30,1m 45s,afc2QxGYRXLJq6K3,https://classic.warcraftlogs.com/reports/afc2QxGYRXLJq6K3?fight=10&source=4&type=healing,2572.79,290,257,722,688,6,1,1,1,0,3,14658.51,Yes,0,Yes,Yes,Essence of the Martyr,Bangle of Endless Blessings,88.27,430.22,16.72,195.96,7.62,1753.42,68.15,[1LB 2I 2RG],20.0,[1LB 1I 3RG],15.0,70.0,Yes
729,我是小熊,辛迪加,CN,2022-06-17 00:41:37,1m 45s,42BjLx1k9R3D7vHh,https://classic.warcraftlogs.com/reports/42BjLx1k9R3D7vHh?fight=20&source=7&type=healing,2571.73,210,210,876,666,6,1,1,1,1,2,12018.23,No,1,No,Yes,Direbrew Hops,Redeemer's Alchemist Stone,56.63,265.72,10.33,0,0.0,2121.4,82.49,[1LB 1I 2RG],18.75,[0LB 0I 5RG],18.75,18.75,No
730,笨笨的猥琐猫,祈福,CN,2022-08-11 08:55:26,1m 32s,hLcbnZCrXt6JzHag,https://classic.warcraftlogs.com/reports/hLcbnZCrXt6JzHag?fight=23&source=12&type=healing,2571.63,277,277,655,680,6,1,1,1,0,3,12629.19,Yes,2,No,Yes,Redeemer's Alchemist Stone,Essence of the Martyr,62.04,190.69,7.42,0,0.0,2193.58,85.3,[0LB 0I 5RG],30.77,[1LB 0I 3RG],15.38,23.08,No
731,调皮鹌鹑,范克瑞斯,CN,2022-08-19 07:37:30,1m 20s,A6pJ8KT7tMnLZy9z,https://classic.warcraftlogs.com/reports/A6pJ8KT7tMnLZy9z?fight=16&source=23&type=healing,2571.13,380,380,714,660,6,1,1,1,1,2,14351.27,No,1,No,No,Direbrew Hops,Scarab of the Infinite Cycle,10.17,50.7,1.97,209.08,8.13,1953.82,75.99,[0LB 0I 5RG],44.44,[0LB 1I 4RG],22.22,0.0,No
732,我爱吃鸡翅膀,帕奇维克,CN,2022-06-10 01:30:05,1m 22s,XmfMZdHwNFBaAT9Q,https://classic.warcraftlogs.com/reports/XmfMZdHwNFBaAT9Q?fight=29&source=42&type=healing,2570.38,276,276,670,662,7,1,1,2,0,3,13258.92,Yes,0,No,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,66.28,298.2,11.6,50.01,1.95,2005.19,78.01,[1LB 1I 2RG],21.43,[1LB 0I 3RG],21.43,57.14,No
733,Slippysnake,Mograine,EU,2022-06-23 13:57:10,2m 5s,6Kya8jcZdJLnFfVh,https://classic.warcraftlogs.com/reports/6Kya8jcZdJLnFfVh?fight=31&source=11&type=healing,2570.07,239,239,583,609,5,1,1,1,0,2,12628.63,Yes,0,No,No,Memento of Tyrande,Direbrew Hops,98.17,2019.43,78.57,213.85,8.32,77.69,3.02,[1LB 4I 0RG],50.0,[1LB 3I 0RG],22.73,90.91,Yes
734,月波清霁,法尔班克斯,CN,2022-06-30 08:02:38,1m 11s,jZnGgBH9JKYhLbxw,https://classic.warcraftlogs.com/reports/jZnGgBH9JKYhLbxw?fight=23&source=19&type=healing,2569.7,310,310,910,653,6,1,1,0,1,3,14052.86,No,1,No,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,79.93,575.57,22.4,184.06,7.16,1502.01,58.45,[1LB 1I 2RG],23.08,[1LB 0I 3RG],23.08,69.23,No
735,祭随,雷德,CN,2022-05-28 08:14:16,1m 33s,6Y1jnKfpGCDWBymd,https://classic.warcraftlogs.com/reports/6Y1jnKfpGCDWBymd?fight=20&source=3&type=healing,2569.51,393,393,721,633,7,1,1,1,1,3,14095.09,Yes,1,No,No,Scarab of the Infinite Cycle,Darkmoon Card: Blue Dragon,92.86,661.59,25.75,48.61,1.89,1668.28,64.93,[1LB 0I 2RG],25.0,[1LB 0I 3RG],25.0,93.75,Yes
736,Spideyhoof,Faerlina,US,2022-08-11 21:02:50,1m 20s,BNGjrnc8vdbamYfD,https://classic.warcraftlogs.com/reports/BNGjrnc8vdbamYfD?fight=26&source=23&type=healing,2569.36,263,263,737,665,6,1,1,1,0,3,12754.55,No,1,No,No,Essence of the Martyr,Direbrew Hops,67.58,385.02,14.99,261.97,10.2,1766.05,68.74,[1LB 0I 3RG],27.27,[0LB 1I 4RG],18.18,54.55,No
737,思灵琼若,范克瑞斯,CN,2022-06-16 08:34:55,1m 49s,wARycV91kP24hNpf,https://classic.warcraftlogs.com/reports/wARycV91kP24hNpf?fight=27&source=28&type=healing,2569.28,209,209,641,651,7,1,1,1,1,3,13752.18,Yes,1,No,Yes,Alchemist Stone,Memento of Tyrande,38.32,147.19,5.73,0,0.0,2176.71,84.72,[0LB 1I 4RG],42.86,[0LB 0I 5RG],28.57,0.0,No
738,祭随,雷德,CN,2022-07-07 08:46:55,1m 28s,4FNyDzMxPTqfHVhj,https://classic.warcraftlogs.com/reports/4FNyDzMxPTqfHVhj?fight=37&source=22&type=healing,2569.2,387,387,724,639,6,1,1,0,1,3,11825.67,Yes,0,No,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,59.23,236.65,9.21,10.97,0.43,2171.57,84.52,[1LB 0I 3RG],18.75,[0LB 0I 1RG],12.5,43.75,No
739,奥特梦,奥罗,CN,2022-07-30 00:47:57,1m 21s,ARJadCtczjmxbGvN,https://classic.warcraftlogs.com/reports/ARJadCtczjmxbGvN?fight=13&source=1&type=healing,2568.84,339,339,691,624,7,1,1,1,1,3,13808.35,Yes,1,No,Yes,Essence of the Martyr,Memento of Tyrande,38.8,249.65,9.72,410.8,15.99,1853.9,72.17,[0LB 1I 4RG],33.33,[0LB 2I 3RG],25.0,0.0,No
740,Newool,Firemaw,EU,2022-06-23 13:45:53,2m 1s,gXp9RyArLMT1P3mw,https://classic.warcraftlogs.com/reports/gXp9RyArLMT1P3mw?fight=29&source=6&type=healing,2568.75,246,246,681,645,7,1,1,1,1,3,13036.19,No,1,No,No,Medallion of the Alliance,Direbrew Hops,74.38,617.86,24.05,69.34,2.7,1484.78,57.8,[1LB 2I 1RG],20.0,[1LB 1I 2RG],20.0,70.0,Yes
741,小新小新,狮心,CN,2022-08-13 08:45:42,1m 43s,DBbJM3WRrpa8qF7f,https://classic.warcraftlogs.com/reports/DBbJM3WRrpa8qF7f?fight=12&source=20&type=healing,2567.73,289,289,822,667,7,1,1,1,1,3,13227.99,Yes,0,No,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,86.33,615.3,23.96,0,0.0,1638.95,63.83,[0LB 3I 2RG],18.75,[0LB 1I 4RG],12.5,31.25,No
742,九命猫妖,娅尔罗,CN,2022-07-05 08:37:08,1m 14s,RDtV7nXKx4ZrCL3h,https://classic.warcraftlogs.com/reports/RDtV7nXKx4ZrCL3h?fight=30&source=5&type=healing,2566.25,279,279,599,649,6,1,1,1,0,3,12854.16,No,1,No,No,Essence of the Martyr,Memento of Tyrande,23.68,207.34,8.08,93.56,3.65,1933.86,75.36,[0LB 2I 3RG],30.0,[0LB 1I 4RG],20.0,20.0,No
743,斗灵灬邓霸天,帕奇维克,CN,2022-06-07 02:40:53,2m 43s,DpWdVcbyz9ZJkQ7x,https://classic.warcraftlogs.com/reports/DpWdVcbyz9ZJkQ7x?fight=37&source=17&type=healing,2565.61,192,192,700,624,7,1,1,1,1,3,11779.55,No,1,No,Yes,Essence of the Martyr,Redeemer's Alchemist Stone,49.88,298.22,11.62,290.52,11.32,1670.43,65.11,[0LB 2I 3RG],20.83,[0LB 1I 4RG],12.5,25.0,No
744,祝你永远不死,匕首岭,CN,2022-07-23 08:47:36,1m 39s,cPGt4gkHLBvZzhRN,https://classic.warcraftlogs.com/reports/cPGt4gkHLBvZzhRN?fight=19&source=14&type=healing,2564.04,300,300,748,671,6,1,1,1,0,3,12985.85,Yes,1,No,Yes,Memento of Tyrande,Direbrew Hops,59.49,339.34,13.23,39.1,1.52,2176.57,84.89,[1LB 0I 3RG],37.5,[0LB 0I 5RG],18.75,56.25,No
745,优秀工具人丶,维克尼拉斯,CN,2022-05-28 08:23:24,1m 39s,kDr7L8tKv1ZQpAfH,https://classic.warcraftlogs.com/reports/kDr7L8tKv1ZQpAfH?fight=63&source=10&type=healing,2563.65,213,213,699,621,7,2,1,1,1,2,13488.26,Yes,1,No,Yes,Essence of the Martyr,Direbrew Hops,29.54,167.19,6.52,0,0.0,2205.04,86.01,[0LB 0I 5RG],45.45,[0LB 2I 3RG],18.18,0.0,No
746,斗灵灬邓霸天,帕奇维克,CN,2022-07-02 01:26:33,1m 51s,4V6JqbvtRXTGZ8pg,https://classic.warcraftlogs.com/reports/4V6JqbvtRXTGZ8pg?fight=23&source=20&type=healing,2563.64,237,237,734,632,7,1,1,1,1,3,13622.65,Yes,1,No,Yes,Glimmering Naaru Sliver,Redeemer's Alchemist Stone,6.31,1.31,0.05,79.52,3.1,2295.23,89.53,[0LB 0I 5RG],46.15,[0LB 1I 4RG],30.77,0.0,No
747,二媽丶,雷霆之击,CN,2022-07-28 06:56:16,1m 24s,Fk4x2yKAhZ9Wd8XB,https://classic.warcraftlogs.com/reports/Fk4x2yKAhZ9Wd8XB?fight=20&source=17&type=healing,2563.63,317,317,764,658,6,1,1,0,1,3,12851.99,No,2,No,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,0,3.75,0.15,69.59,2.71,2404.27,93.78,[0LB 0I 5RG],54.55,[0LB 1I 4RG],36.36,0.0,No
748,毒奶大王,奎尔塞拉,CN,2022-07-30 08:06:00,1m 35s,AbCVGNQ7Hdwt4Zhn,https://classic.warcraftlogs.com/reports/AbCVGNQ7Hdwt4Zhn?fight=18&source=30&type=healing,2563.13,531,531,745,683,6,1,1,0,1,3,11693.43,Yes,1,No,No,Shifting Naaru Sliver,Redeemer's Alchemist Stone,0,0,0.0,67.7,2.64,2093.09,81.66,[0LB 1I 4RG],46.15,[0LB 0I 5RG],30.77,0.0,No
749,四大名补无情,辛洛斯,CN,2022-07-20 08:05:03,1m 28s,AC3zcKr6JV9DbZ8F,https://classic.warcraftlogs.com/reports/AC3zcKr6JV9DbZ8F?fight=24&source=9&type=healing,2561.51,395,395,779,655,6,1,1,1,1,2,13413.1,Yes,0,No,Yes,Memento of Tyrande,Glimmering Naaru Sliver,0,0,0.0,88.21,3.44,2399.39,93.67,[0LB 0I 5RG],69.23,[0LB 1I 4RG],15.38,0.0,No
750,네푸,로크홀라,KR,2022-08-27 07:29:26,1m 10s,8fJbQCTMkKF7xXg1,https://classic.warcraftlogs.com/reports/8fJbQCTMkKF7xXg1?fight=29&source=15&type=healing,2560.81,359,359,657,678,5,1,1,0,1,2,12661.01,No,1,No,No,Memento of Tyrande,Glimmering Naaru Sliver,44.11,221.63,8.65,276.43,10.79,1959.39,76.51,[0LB 1I 4RG],18.18,[1LB 0I 3RG],18.18,18.18,No
751,Flechazò,震地者,CN,2022-08-20 07:19:18,1m 48s,rk9aPFVRpHTWw8cB,https://classic.warcraftlogs.com/reports/rk9aPFVRpHTWw8cB?fight=16&source=11&type=healing,2557.98,237,237,826,666,7,1,1,1,1,3,13163.19,No,1,No,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,25.94,113.74,4.45,230.45,9.01,1974.09,77.17,[0LB 1I 4RG],31.25,[0LB 3I 2RG],18.75,6.25,No
752,小托马斯,雷德,CN,2022-07-16 07:39:46,2m 15s,WvcX34Nw8DPQ6Yq2,https://classic.warcraftlogs.com/reports/WvcX34Nw8DPQ6Yq2?fight=35&source=3&type=healing,2556.68,298,298,690,669,6,1,1,2,0,2,12429.07,Yes,0,No,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,48.81,286.16,11.19,206.88,8.09,1881.14,73.58,[0LB 1I 4RG],35.0,[0LB 2I 2RG],15.0,0.0,No
753,鹌鹑妹妹,狂野之刃,CN,2022-07-14 01:02:03,1m 14s,xHVm1jWZPYzak2Rd,https://classic.warcraftlogs.com/reports/xHVm1jWZPYzak2Rd?fight=20&source=7&type=healing,2556.65,198,198,745,663,6,1,1,0,1,3,14901.41,Yes,1,No,Yes,Direbrew Hops,Darkmoon Card: Blue Dragon,0,0,0.0,0,0.0,2089.45,81.73,[0LB 0I 5RG],30.0,[0LB 0I 4RG],20.0,0.0,No
754,九命猫妖,娅尔罗,CN,2022-05-26 10:20:53,2m 10s,KjgDzRv4PC9TGyHY,https://classic.warcraftlogs.com/reports/KjgDzRv4PC9TGyHY?fight=22&source=18&type=healing,2555.8,186,186,689,651,7,1,2,2,0,2,13782.96,Yes,1,No,No,Essence of the Martyr,Memento of Tyrande,9.39,101.59,3.97,0.0,0.0,2255.0,88.23,[0LB 0I 5RG],40.0,[0LB 1I 4RG],40.0,13.33,No
755,Electra,范克瑞斯,CN,2022-08-14 02:02:06,1m 31s,7fNdxjwRyAhptBba,https://classic.warcraftlogs.com/reports/7fNdxjwRyAhptBba?fight=28&source=20&type=healing,2553.91,349,349,726,678,6,1,1,2,0,2,14572.14,Yes,1,No,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,15.29,51.48,2.02,0,0.0,2377.07,93.08,[0LB 0I 5RG],61.54,[0LB 1I 4RG],23.08,0.0,No
756,梦焕,骨火,CN,2022-06-10 09:32:49,2m 6s,f1kaMzYC6FVXjDvL,https://classic.warcraftlogs.com/reports/f1kaMzYC6FVXjDvL?fight=33&source=24&type=healing,2553.73,284,284,667,612,7,1,1,1,1,3,11935.24,Yes,1,No,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,26.9,173.92,6.81,0,0.0,2156.17,84.43,[0LB 0I 5RG],56.25,[0LB 0I 4RG],12.5,0.0,No
757,锄禾曰当午,龙牙,CN,2022-07-21 07:11:27,1m 28s,1WhXVGjm8HB3tvrb,https://classic.warcraftlogs.com/reports/1WhXVGjm8HB3tvrb?fight=14&source=11&type=healing,2553.06,230,230,734,653,6,1,1,0,1,3,12981.42,No,1,No,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,82.84,562.21,22.02,0,0.0,1718.88,67.33,[1LB 0I 3RG],25.0,[1LB 1I 1RG],12.5,68.75,No
758,尛司,怒炉,CN,2022-05-19 07:42:24,1m 32s,FvaTJwYn7fAQBxz2,https://classic.warcraftlogs.com/reports/FvaTJwYn7fAQBxz2?fight=234&source=1329&type=healing,2552.73,162,162,636,655,7,1,1,1,1,3,14344.42,No,2,No,Yes,Darkmoon Card: Blue Dragon,Alchemist Stone,24.16,38.82,1.52,154.41,6.05,2228.46,87.3,[0LB 1I 4RG],33.33,[0LB 0I 5RG],33.33,0.0,No
759,哭笑交叉,萨弗拉斯,CN,2022-08-27 11:55:10,1m 20s,J4q9PBcGfXYkrpVA,https://classic.warcraftlogs.com/reports/J4q9PBcGfXYkrpVA?fight=12&source=29&type=healing,2552.33,331,331,740,704,5,0,1,0,1,3,13717.12,No,1,No,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,49.4,210.56,8.25,69.66,2.73,2103.13,82.4,[0LB 2I 2RG],16.67,[0LB 0I 5RG],16.67,33.33,No
760,杜克是捣蛋鬼,奎尔塞拉,CN,2022-06-10 08:29:51,1m 39s,kV8tA29pcdnZHgrv,https://classic.warcraftlogs.com/reports/kV8tA29pcdnZHgrv?fight=20&source=32&type=healing,2552.15,293,293,756,621,6,1,1,0,1,3,14509.67,Yes,0,Yes,Yes,Memento of Tyrande,Battlemaster's Alacrity,9.33,18.19,0.71,100.13,3.92,2307.24,90.4,[0LB 0I 5RG],61.54,[0LB 1I 2RG],7.69,7.69,No
761,琴川之星,寒脊山小径,CN,2022-07-02 22:30:56,1m 32s,QtyBCwrHj8TvKGXF,https://classic.warcraftlogs.com/reports/QtyBCwrHj8TvKGXF?fight=9&source=21&type=healing,2551.49,172,172,715,612,6,1,1,0,1,3,12189.63,Yes,1,No,Yes,Eye of the Dead,Memento of Tyrande,7.61,3.05,0.12,53.01,2.08,2262.4,88.67,[0LB 0I 5RG],50.0,[0LB 1I 4RG],16.67,8.33,No
762,有牛在,诺格弗格,CN,2022-07-28 09:45:06,1m 8s,kJyCxQTcP7Fw9rnH,https://classic.warcraftlogs.com/reports/kJyCxQTcP7Fw9rnH?fight=12&source=38&type=healing,2551.47,236,236,696,664,5,0,1,0,1,3,15171.61,Yes,0,No,Yes,The Skull of Gul'dan,Direbrew Hops,42.29,198.38,7.78,106.69,4.18,2001.64,78.45,[0LB 0I 4RG],33.33,[0LB 1I 3RG],16.67,8.33,No
763,伊蘇斯,狮心,CN,2022-07-15 06:54:32,1m 24s,fTcBG6wNLYHV9zmA,https://classic.warcraftlogs.com/reports/fTcBG6wNLYHV9zmA?fight=15&source=28&type=healing,2551.32,272,272,847,704,7,1,1,1,1,3,13159.38,No,0,Yes,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,73.21,404.93,15.87,0.0,0.0,1921.23,75.3,[0LB 3I 2RG],18.75,[0LB 0I 5RG],12.5,31.25,No
764,人生若茹初见,震地者,CN,2022-08-06 09:35:59,1m 20s,JrcPbKpyV1CMZ7W6,https://classic.warcraftlogs.com/reports/JrcPbKpyV1CMZ7W6?fight=19&source=3&type=healing,2551.29,351,351,826,667,6,1,1,1,1,2,13127.08,Yes,1,No,Yes,Battlemaster's Alacrity,Redeemer's Alchemist Stone,27.78,92.89,3.64,81.9,3.21,2105.63,82.53,[0LB 1I 4RG],41.67,[0LB 2I 3RG],33.33,0.0,No
765,에밀리드라빈,로크홀라,KR,2022-07-22 06:05:12,1m 34s,W9HCnpqLRg4bVGkc,https://classic.warcraftlogs.com/reports/W9HCnpqLRg4bVGkc?fight=25&source=28&type=healing,2551.16,302,302,672,654,7,1,1,1,1,3,14180.69,No,1,No,No,Essence of the Martyr,Direbrew Hops,32.44,123.52,4.84,240.85,9.44,1913.19,74.99,[0LB 3I 2RG],16.67,[0LB 0I 4RG],16.67,16.67,No
766,丶毛小右,帕奇维克,CN,2022-05-27 08:54:34,2m 9s,ydTgXFNMRDQZkvnK,https://classic.warcraftlogs.com/reports/ydTgXFNMRDQZkvnK?fight=37&source=15&type=healing,2550.69,130,130,655,682,7,1,1,1,1,3,13727.72,Yes,1,No,Yes,Scarab of the Infinite Cycle,Direbrew Hops,21.97,97.44,3.82,49.6,1.94,2028.47,79.53,[0LB 0I 5RG],29.41,[0LB 1I 4RG],23.53,17.65,No
