Rank,Name,Server,Region,Date,Duration,ReportID,ReportLink,HPS,HasteSummary,HasteGear,Spirit,Intellect,TotalHealers,nDruid,nPaladin,nHPriest,nDPriest,nShaman,RaidDamageTakenPerSecond,VampiricTouch,InnervateCount,Bloodlust,NaturesGrace,Trinket1,Trinket2,LifebloomUptime,LifebloomHPS,LifebloomPercentHPS,RejuvenationHPS,RejuvenationPercentHPS,RegrowthHPS,RegrowthPercentHPS,Rotation1,Rotation1Percent,Rotation2,Rotation2Percent,TankRotationPercent,RotatingOnTank
57,青衫旧,碧玉矿洞,CN,2022-06-13 07:09:22,9m 4s,WBAKrFDbfgGqc93H,https://classic.warcraftlogs.com/reports/WBAKrFDbfgGqc93H?fight=12&source=13&type=healing,2041.32,360,360,718,661,8,1,2,0,1,4,7598.83,Yes,1,No,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,35.39,142.48,6.98,6.78,0.33,1770.9,86.75,[0LB 0I 5RG],43.86,[0LB 1I 4RG],14.04,7.02,No
58,一杯马爹利,雷霆之击,CN,2022-06-19 01:22:13,6m 24s,vxjg6fLRdZPt2mkp,https://classic.warcraftlogs.com/reports/vxjg6fLRdZPt2mkp?fight=23&source=4&type=healing,2035.36,280,280,700,651,6,1,1,1,0,3,8321.49,Yes,2,No,Yes,Redeemer's Alchemist Stone,Essence of the Martyr,65.96,407.05,20.0,85.81,4.22,1362.35,66.93,[0LB 0I 5RG],21.57,[0LB 5I 0RG],19.61,19.61,No
59,台式排骨大王,卓越,CN,2022-08-01 08:44:08,6m 50s,Jy92mALDpZKcX1bC,https://classic.warcraftlogs.com/reports/Jy92mALDpZKcX1bC?fight=8&source=28&type=healing,2029.21,413,413,781,680,5,1,1,0,1,2,8156.99,Yes,2,Yes,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,56.68,244.18,12.03,72.94,3.59,1596.59,78.68,[0LB 0I 5RG],17.54,[0LB 1I 3RG],8.77,22.81,No
60,我是小熊,辛迪加,CN,2022-05-22 01:02:26,6m 28s,2TwLjQkanY6pD7Rx,https://classic.warcraftlogs.com/reports/2TwLjQkanY6pD7Rx?fight=25&source=5&type=healing,2013.86,192,192,799,647,7,1,1,1,1,3,8063.28,Yes,1,No,Yes,Direbrew Hops,Redeemer's Alchemist Stone,55.54,259.57,12.89,18.09,0.9,1499.66,74.47,[0LB 0I 5RG],22.22,[0LB 1I 4RG],13.33,6.67,No
61,一杯马爹利,雷霆之击,CN,2022-07-07 07:32:34,6m 8s,bZHWdmrwaVtXz7Rh,https://classic.warcraftlogs.com/reports/bZHWdmrwaVtXz7Rh?fight=9&source=9&type=healing,2012.14,280,280,726,651,6,1,1,0,1,3,7809.25,Yes,2,No,Yes,Redeemer's Alchemist Stone,Essence of the Martyr,62.28,315.15,15.66,20.86,1.04,1574.57,78.25,[0LB 0I 5RG],26.0,[0LB 5I 0RG],20.0,8.0,No
62,青衫旧,碧玉矿洞,CN,2022-06-03 09:19:13,6m 40s,2qhZanP1GJ8zTNBr,https://classic.warcraftlogs.com/reports/2qhZanP1GJ8zTNBr?fight=11&source=7&type=healing,2008.71,283,283,742,634,7,1,1,0,1,4,8325.72,Yes,1,Yes,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,52.53,154.3,7.68,42.16,2.1,1736.01,86.42,[0LB 0I 5RG],28.0,[0LB 1I 4RG],16.0,18.0,No
63,台式排骨大王,卓越,CN,2022-07-11 08:36:22,6m 31s,BgGVQ7tv4MkJTC9y,https://classic.warcraftlogs.com/reports/BgGVQ7tv4MkJTC9y?fight=17&source=1&type=healing,2003.29,329,329,766,678,6,1,1,0,1,3,8535.8,Yes,2,Yes,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,43.75,182.57,9.11,100.27,5.01,1639.73,81.85,[0LB 0I 5RG],34.69,[0LB 3I 0RG],10.2,20.41,No
64,一杯马爹利,雷霆之击,CN,2022-06-28 07:16:43,6m 23s,AXmrZ7zcL1Gap3nH,https://classic.warcraftlogs.com/reports/AXmrZ7zcL1Gap3nH?fight=12&source=3&type=healing,2000.17,280,280,726,651,7,2,1,0,1,3,8167.56,Yes,2,No,Yes,Redeemer's Alchemist Stone,Essence of the Martyr,70.69,502.68,25.13,2.25,0.11,1326.29,66.31,[0LB 5I 0RG],28.3,[0LB 0I 5RG],22.64,5.66,No
65,台式排骨大王,卓越,CN,2022-07-25 08:37:46,6m 31s,AKZkm3f1rjxyavcQ,https://classic.warcraftlogs.com/reports/AKZkm3f1rjxyavcQ?fight=26&source=1&type=healing,1985.29,319,319,668,673,5,0,1,0,1,3,7280.83,Yes,2,Yes,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,59.77,232.5,11.71,21.93,1.1,1645.75,82.9,[0LB 0I 5RG],29.63,[0LB 3I 2RG],7.41,12.96,No
66,我是小熊,辛迪加,CN,2022-06-17 00:23:59,5m 51s,42BjLx1k9R3D7vHh,https://classic.warcraftlogs.com/reports/42BjLx1k9R3D7vHh?fight=15&source=7&type=healing,1968.71,210,210,876,666,6,1,1,1,1,2,8192.64,No,1,No,Yes,Direbrew Hops,Redeemer's Alchemist Stone,81.25,476.36,24.2,5.76,0.29,1195.68,60.73,[0LB 2I 3RG],18.6,[0LB 5I 0RG],16.28,6.98,No
67,四大名补无情,辛洛斯,CN,2022-07-02 09:21:12,3m 34s,FvK287Dhf1jCgARr,https://classic.warcraftlogs.com/reports/FvK287Dhf1jCgARr?fight=22&source=23&type=healing,1968.53,400,400,776,655,6,1,1,0,1,3,9247.13,Yes,1,No,Yes,Memento of Tyrande,Darkmoon Card: Blue Dragon,17.93,33.17,1.69,225.2,11.44,1627.05,82.65,[0LB 0I 5RG],40.0,[0LB 1I 4RG],13.33,6.67,No
68,阿基蕾拉,碧空之歌,CN,2022-06-25 08:01:17,6m 32s,Gjny6az8BCVNgXMH,https://classic.warcraftlogs.com/reports/Gjny6az8BCVNgXMH?fight=18&source=5&type=healing,1965.45,283,283,748,656,7,1,1,1,1,3,8304.47,Yes,3,Yes,Yes,Glimmering Naaru Sliver,Redeemer's Alchemist Stone,47.46,271.35,13.81,360.3,18.33,1187.37,60.41,[0LB 5I 0RG],17.86,[0LB 0I 5RG],17.86,19.64,No
69,尔丶晴,辛迪加,CN,2022-08-21 03:29:52,5m 43s,HdDZaqQcrwJVmY1t,https://classic.warcraftlogs.com/reports/HdDZaqQcrwJVmY1t?fight=11&source=35&type=healing,1954.34,225,225,924,669,6,1,1,1,1,2,7812.66,No,1,No,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,68.96,551.04,28.2,31.52,1.61,1105.56,56.57,[0LB 5I 0RG],39.58,[0LB 0I 5RG],12.5,8.33,No
70,氢硫化钠,奥罗,CN,2022-05-21 08:00:42,6m 26s,6Rfjtvgh78QNMrwG,https://classic.warcraftlogs.com/reports/6Rfjtvgh78QNMrwG?fight=29&source=15&type=healing,1922.88,228,228,651,633,7,1,2,1,1,2,9381.93,Yes,1,No,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,56.12,317.66,16.52,74.71,3.89,1389.22,72.25,[0LB 0I 5RG],19.15,[0LB 5I 0RG],19.15,12.77,No
71,阿斯塔,沙顶,CN,2022-06-30 08:12:28,3m 52s,qXkWRaDHc9KGZ48b,https://classic.warcraftlogs.com/reports/qXkWRaDHc9KGZ48b?fight=23&source=14&type=healing,1919.05,301,301,814,666,6,1,1,0,1,3,8638.4,Yes,2,No,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,48.42,243.54,12.69,21.11,1.1,1482.79,77.27,[0LB 0I 5RG],27.59,[0LB 1I 4RG],17.24,6.9,No
72,尔丶晴,辛迪加,CN,2022-05-27 01:05:39,6m 18s,BQyhax8mdGjfDJHK,https://classic.warcraftlogs.com/reports/BQyhax8mdGjfDJHK?fight=21&source=15&type=healing,1912.82,189,189,745,618,6,1,1,1,1,2,7889.1,Yes,1,No,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,68.97,446.58,23.35,8.41,0.44,1150.72,60.16,[0LB 5I 0RG],27.08,[0LB 0I 5RG],16.67,8.33,No
73,大白兔生了,维希度斯,CN,2022-05-21 08:25:39,6m 33s,JXaTqAc9LF6gn7zj,https://classic.warcraftlogs.com/reports/JXaTqAc9LF6gn7zj?fight=15&source=29&type=healing,1850.86,177,177,560,624,6,1,1,1,1,2,8521.25,Yes,2,No,Yes,Darkmoon Card: Blue Dragon,Memento of Tyrande,66.08,381.26,20.6,143.32,7.74,1126.87,60.88,[0LB 5I 0RG],20.0,[0LB 3I 2RG],17.78,13.33,No
74,阿基蕾拉,碧空之歌,CN,2022-06-02 07:15:18,6m 35s,DL9BX6dFJ17ARKca,https://classic.warcraftlogs.com/reports/DL9BX6dFJ17ARKca?fight=5&source=11&type=healing,1844.15,262,262,732,671,7,1,1,1,1,3,8794.67,Yes,2,No,Yes,Glimmering Naaru Sliver,Redeemer's Alchemist Stone,43.8,258.9,14.04,554.68,30.08,865.02,46.91,[0LB 5I 0RG],35.29,[0LB 3I 2RG],13.73,3.92,No
75,尔丶晴,辛迪加,CN,2022-05-12 18:29:53,6m 25s,rJD4b3AQ9GL1jWyp,https://classic.warcraftlogs.com/reports/rJD4b3AQ9GL1jWyp?fight=29&source=16&type=healing,1842.31,169,169,708,651,7,1,1,1,1,3,8216.44,No,1,Yes,No,Memento of Tyrande,Essence of the Martyr,75.32,496.77,26.96,0,0.0,1007.11,54.67,[0LB 5I 0RG],20.0,[0LB 2I 3RG],8.0,20.0,No
76,我是小熊,辛迪加,CN,2022-06-10 01:03:17,5m 41s,q2W8RDf4Pv7hpnJj,https://classic.warcraftlogs.com/reports/q2W8RDf4Pv7hpnJj?fight=18&source=4&type=healing,1832.24,188,188,908,666,6,1,1,1,1,2,7886.83,No,2,No,Yes,Direbrew Hops,Redeemer's Alchemist Stone,66.19,289.36,15.79,6.3,0.34,1316.45,71.85,[0LB 0I 5RG],17.78,[0LB 5I 0RG],15.56,15.56,No
77,大白兔生了,维希度斯,CN,2022-07-01 07:47:26,6m 2s,DNrGCa27FLhzctnp,https://classic.warcraftlogs.com/reports/DNrGCa27FLhzctnp?fight=19&source=18&type=healing,1819.05,259,259,729,656,5,1,1,1,1,1,7297.04,Yes,1,No,Yes,Glimmering Naaru Sliver,Memento of Tyrande,85.26,593.67,32.64,39.79,2.19,961.29,52.85,[1LB 0I 3RG],11.11,[1LB 4I 0RG],11.11,51.85,No
78,青衫旧,碧玉矿洞,CN,2022-05-15 09:35:11,6m 40s,cDbGZq3JhFM7vVWx,https://classic.warcraftlogs.com/reports/cDbGZq3JhFM7vVWx?fight=35&source=26&type=healing,1816.93,100,100,723,611,7,1,1,1,1,3,8180.03,Yes,1,Yes,Yes,Bangle of Endless Blessings,Scarab of the Infinite Cycle,75.34,273.72,15.06,44.51,2.45,1406.27,77.4,[1LB 0I 3RG],14.29,[0LB 5I 0RG],10.71,55.36,No
79,青衫旧,碧玉矿洞,CN,2022-05-19 07:38:48,8m 49s,jGv42BpV7ftPxch6,https://classic.warcraftlogs.com/reports/jGv42BpV7ftPxch6?fight=12&source=13&type=healing,1812.83,192,192,714,611,7,1,1,1,1,3,7379.04,Yes,1,No,Yes,Bangle of Endless Blessings,Scarab of the Infinite Cycle,55.7,271.36,14.97,18.05,1.0,1397.25,77.08,[0LB 1I 4RG],18.64,[0LB 0I 5RG],16.95,23.73,No
80,尔丶晴,辛迪加,CN,2022-07-16 09:58:22,3m 34s,PqraCQmhkLjJ6FTK,https://classic.warcraftlogs.com/reports/PqraCQmhkLjJ6FTK?fight=8&source=6&type=healing,1812.78,196,196,886,672,5,1,0,0,1,3,9480.91,Yes,1,No,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,63.11,424.34,23.41,0,0.0,1070.93,59.08,[0LB 1I 4RG],14.29,[0LB 3I 2RG],10.71,14.29,No
81,冲啊丨菜鸟,匕首岭,CN,2022-07-12 07:56:32,6m 9s,6mZ2yAhrK93G4kMx,https://classic.warcraftlogs.com/reports/6mZ2yAhrK93G4kMx?fight=24&source=22&type=healing,1809.48,454,454,672,662,7,1,1,2,0,3,8282.54,Yes,1,No,No,Memento of Tyrande,Glimmering Naaru Sliver,75.93,345.91,19.12,37.49,2.07,1225.23,67.71,[0LB 2I 3RG],15.38,[0LB 1I 4RG],13.46,23.08,No
82,氢硫化钠,奥罗,CN,2022-08-07 03:02:59,6m 35s,ZpYrNV94cbaf1jqR,https://classic.warcraftlogs.com/reports/ZpYrNV94cbaf1jqR?fight=9&source=1&type=healing,1808.95,434,434,691,660,8,1,2,1,1,3,7970.51,No,2,No,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,57.92,419.8,23.21,7.35,0.41,1217.92,67.33,[0LB 0I 5RG],24.49,[0LB 5I 0RG],18.37,24.49,No
83,氢硫化钠,奥罗,CN,2022-07-02 09:33:41,8m 49s,gX6k8Yhqa2DrGfzm,https://classic.warcraftlogs.com/reports/gX6k8Yhqa2DrGfzm?fight=13&source=19&type=healing,1778.25,484,484,661,660,6,1,1,1,0,3,7637.2,Yes,1,Yes,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,84.99,708.79,39.86,48.84,2.75,692.09,38.92,[0LB 5I 0RG],25.35,[1LB 3I 0RG],7.04,39.44,No
84,青衫旧,碧玉矿洞,CN,2022-06-17 07:04:45,8m 45s,pVYrKzj9gR6fLxtW,https://classic.warcraftlogs.com/reports/pVYrKzj9gR6fLxtW?fight=11&source=37&type=healing,1767.24,359,359,755,660,7,1,1,0,1,4,7972.02,Yes,1,No,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,45.64,204.14,11.55,53.28,3.01,1394.19,78.89,[0LB 1I 4RG],26.79,[0LB 0I 5RG],25.0,16.07,No
85,一杯马爹利,雷霆之击,CN,2022-06-30 00:58:12,6m 34s,BrqHv6GkTQf9FL4C,https://classic.warcraftlogs.com/reports/BrqHv6GkTQf9FL4C?fight=12&source=37&type=healing,1766.56,342,342,762,658,7,1,1,1,1,3,8121.03,Yes,2,No,Yes,Redeemer's Alchemist Stone,Essence of the Martyr,76.93,597.89,33.84,142.62,8.07,830.47,47.01,[0LB 5I 0RG],26.32,[0LB 4I 0RG],14.04,17.54,No
86,四大名补无情,辛洛斯,CN,2022-06-18 07:50:03,3m 44s,YVRFdJCw4mZna3Hb,https://classic.warcraftlogs.com/reports/YVRFdJCw4mZna3Hb?fight=19&source=16&type=healing,1754.11,301,301,742,653,5,1,1,0,1,2,10105.14,Yes,1,No,Yes,Memento of Tyrande,Darkmoon Card: Blue Dragon,26.56,44.96,2.56,225.88,12.88,1322.9,75.42,[0LB 0I 5RG],36.67,[0LB 2I 3RG],10.0,10.0,No
87,卿丶小蛮,安娜丝塔丽,CN,2022-07-01 07:52:19,8m 46s,T6byWBxh7jrvGJzV,https://classic.warcraftlogs.com/reports/T6byWBxh7jrvGJzV?fight=16&source=39&type=healing,1750.6,321,321,709,650,7,1,1,1,1,3,7664.22,Yes,4,Yes,Yes,Redeemer's Alchemist Stone,Essence of the Martyr,72.07,430.73,24.6,203.99,11.65,983.22,56.16,[0LB 5I 0RG],18.57,[0LB 0I 5RG],10.0,20.0,No
88,大白兔生了,维希度斯,CN,2022-05-17 10:35:28,11m 21s,43GVWvyBHdYZmhj2,https://classic.warcraftlogs.com/reports/43GVWvyBHdYZmhj2?fight=36&source=55&type=healing,1749.96,157,157,560,616,7,1,1,2,1,2,7295.74,Yes,2,No,Yes,Darkmoon Card: Blue Dragon,Memento of Tyrande,76.75,605.56,34.6,76.67,4.38,716.91,40.97,[0LB 5I 0RG],36.36,[1LB 3I 0RG],7.95,15.91,No
89,大白兔生了,维希度斯,CN,2022-06-24 07:50:31,5m 47s,ZM1FgjWarnJYp4wD,https://classic.warcraftlogs.com/reports/ZM1FgjWarnJYp4wD?fight=16&source=4&type=healing,1746.54,229,229,724,634,6,1,1,1,1,2,8078.57,Yes,2,No,Yes,Darkmoon Card: Blue Dragon,Memento of Tyrande,47.44,206.43,11.82,206.86,11.84,1174.22,67.23,[0LB 2I 3RG],19.51,[0LB 5I 0RG],17.07,4.88,No
90,大白兔生了,维希度斯,CN,2022-06-17 07:22:23,6m 13s,mLC32xnkTVhMHjvD,https://classic.warcraftlogs.com/reports/mLC32xnkTVhMHjvD?fight=25&source=26&type=healing,1735.39,229,229,724,634,6,1,1,1,1,2,8809.84,Yes,1,No,Yes,Glimmering Naaru Sliver,Memento of Tyrande,66.1,381.79,22.0,55.81,3.22,1093.59,63.02,[0LB 5I 0RG],22.22,[0LB 0I 5RG],15.56,17.78,No
91,阿斯塔,沙顶,CN,2022-08-03 22:53:47,6m 46s,tAWfkKcp7jVT8yBv,https://classic.warcraftlogs.com/reports/tAWfkKcp7jVT8yBv?fight=5&source=8&type=healing,1735.23,301,301,781,645,7,1,1,1,1,3,7543.47,No,1,No,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,55.49,283.94,16.36,21.33,1.23,1363.57,78.58,[0LB 0I 5RG],27.66,[0LB 5I 0RG],21.28,17.02,No
92,冲啊丨菜鸟,匕首岭,CN,2022-07-15 08:01:26,5m 53s,whFNvVc3KC4QqAXt,https://classic.warcraftlogs.com/reports/whFNvVc3KC4QqAXt?fight=21&source=12&type=healing,1734.45,404,404,636,663,6,1,1,1,0,3,7880.75,Yes,1,No,No,Memento of Tyrande,Glimmering Naaru Sliver,54.1,205.54,11.85,86.99,5.02,1393.34,80.33,[0LB 0I 5RG],20.0,[0LB 1I 4RG],17.78,22.22,No
93,四大名补无情,辛洛斯,CN,2022-08-09 07:48:20,5m 48s,qxfaJP2t1ZWYzrNR,https://classic.warcraftlogs.com/reports/qxfaJP2t1ZWYzrNR?fight=23&source=17&type=healing,1733.05,474,474,772,655,6,2,1,1,1,1,8201.01,Yes,2,No,Yes,Glimmering Naaru Sliver,Shifting Naaru Sliver,30.06,83.88,4.84,154.49,8.91,1381.58,79.72,[0LB 0I 5RG],37.78,[0LB 1I 4RG],11.11,13.33,No
94,阿基蕾拉,碧空之歌,CN,2022-06-10 07:22:33,6m 31s,nwNAWgzyHaxVvkpP,https://classic.warcraftlogs.com/reports/nwNAWgzyHaxVvkpP?fight=21&source=21&type=healing,1722.81,299,299,680,675,7,1,1,1,1,3,8084.21,Yes,2,No,Yes,Glimmering Naaru Sliver,Redeemer's Alchemist Stone,49.29,326.03,18.92,241.29,14.01,1024.42,59.46,[0LB 5I 0RG],28.57,[0LB 0I 5RG],19.64,21.43,No
95,阿基蕾拉,碧空之歌,CN,2022-06-10 07:29:36,6m 31s,1QP3tfvLMZnb4j2V,https://classic.warcraftlogs.com/reports/1QP3tfvLMZnb4j2V?fight=22&source=30&type=healing,1720.56,299,299,680,675,7,1,1,1,1,3,8085.63,Yes,2,No,Yes,Glimmering Naaru Sliver,Redeemer's Alchemist Stone,49.31,326.09,18.95,241.33,14.03,1024.6,59.55,[0LB 5I 0RG],28.57,[0LB 0I 5RG],19.64,21.43,No
96,阿斯塔,沙顶,CN,2022-05-13 08:14:29,6m 30s,ALRYXVD2r4QwkfFH,https://classic.warcraftlogs.com/reports/ALRYXVD2r4QwkfFH?fight=34&source=30&type=healing,1713.84,158,158,697,632,7,1,1,1,1,3,8621.34,Yes,1,Yes,Yes,Darkmoon Card: Blue Dragon,Bangle of Endless Blessings,65.44,291.18,16.99,38.14,2.23,1253.23,73.12,[0LB 0I 5RG],14.58,[0LB 1I 3RG],10.42,35.42,No
97,我是小熊,辛迪加,CN,2022-06-03 00:56:20,6m 33s,tLh7kpKPM4Qqy8gb,https://classic.warcraftlogs.com/reports/tLh7kpKPM4Qqy8gb?fight=23&source=20&type=healing,1699.56,185,185,834,645,6,1,1,1,1,2,7350.43,Yes,1,No,Yes,Direbrew Hops,Redeemer's Alchemist Stone,62.26,255.24,15.02,14.83,0.87,1206.41,70.98,[0LB 1I 4RG],13.73,[0LB 0I 5RG],9.8,25.49,No
98,一杯马爹利,雷霆之击,CN,2022-05-31 08:16:10,8m 44s,q8mazB2xyXK7fAGw,https://classic.warcraftlogs.com/reports/q8mazB2xyXK7fAGw?fight=25&source=36&type=healing,1698.59,196,196,645,620,7,1,2,1,0,3,7999.7,Yes,3,Yes,Yes,Redeemer's Alchemist Stone,Essence of the Martyr,80.44,559.18,32.92,18.89,1.11,898.88,52.92,[0LB 5I 0RG],22.86,[0LB 2I 3RG],11.43,15.71,No
99,氢硫化钠,奥罗,CN,2022-06-18 07:11:43,6m 10s,pDm9XWMqxw6kVaPd,https://classic.warcraftlogs.com/reports/pDm9XWMqxw6kVaPd?fight=12&source=29&type=healing,1685.07,405,405,702,656,7,1,1,1,1,3,8345.68,Yes,2,No,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,73.42,560.76,33.28,47.32,2.81,813.07,48.25,[0LB 5I 0RG],33.33,[0LB 0I 5RG],11.11,12.96,No
100,卿丶小蛮,安娜丝塔丽,CN,2022-06-03 08:08:40,6m 31s,12TRKjBAyqV3kJxm,https://classic.warcraftlogs.com/reports/12TRKjBAyqV3kJxm?fight=29&source=8&type=healing,1685.0,284,284,571,610,7,1,1,1,1,3,8769.72,Yes,2,Yes,Yes,Redeemer's Alchemist Stone,Essence of the Martyr,40.33,151.03,8.96,674.15,40.01,752.5,44.66,[0LB 5I 0RG],36.17,[0LB 0I 5RG],10.64,6.38,No
101,青衫旧,碧玉矿洞,CN,2022-06-28 07:08:38,6m 21s,aLpy3bgZ2cV1wMTH,https://classic.warcraftlogs.com/reports/aLpy3bgZ2cV1wMTH?fight=13&source=27&type=healing,1682.21,389,389,777,661,7,1,1,1,1,3,8737.64,Yes,0,No,Yes,Essence of the Martyr,Redeemer's Alchemist Stone,24.65,78.84,4.69,0,0.0,1555.84,92.49,[0LB 0I 5RG],44.74,[0LB 1I 4RG],15.79,10.53,No
102,四大名补无情,辛洛斯,CN,2022-08-15 07:50:49,5m 46s,ZVbBf86nq9h2vTRN,https://classic.warcraftlogs.com/reports/ZVbBf86nq9h2vTRN?fight=16&source=3&type=healing,1676.0,474,474,772,655,6,1,1,1,1,2,7576.99,Yes,2,Yes,Yes,Darkmoon Card: Blue Dragon,Shifting Naaru Sliver,40.84,127.1,7.58,181.06,10.8,1240.09,73.99,[0LB 0I 5RG],35.42,[0LB 5I 0RG],20.83,10.42,No
103,大白兔生了,维希度斯,CN,2022-05-27 09:01:08,6m 29s,GnCrtWRKxaHFj4dc,https://classic.warcraftlogs.com/reports/GnCrtWRKxaHFj4dc?fight=33&source=4&type=healing,1673.21,190,190,636,630,6,1,1,1,1,2,8535.29,Yes,1,No,Yes,Darkmoon Card: Blue Dragon,Memento of Tyrande,88.25,652.81,39.02,56.32,3.37,649.03,38.79,[0LB 5I 0RG],40.38,[0LB 4I 1RG],15.38,11.54,No
104,一杯马爹利,雷霆之击,CN,2022-05-17 02:35:25,11m 24s,xR4QnmPqh3CL2NcY,https://classic.warcraftlogs.com/reports/xR4QnmPqh3CL2NcY?fight=13&source=23&type=healing,1666.93,165,165,609,621,8,1,2,1,1,3,7924.53,Yes,2,No,No,Alchemist Stone,Essence of the Martyr,90.59,855.57,51.33,27.58,1.65,399.35,23.96,[0LB 5I 0RG],46.24,[1LB 4I 0RG],7.53,17.2,No
105,一杯马爹利,雷霆之击,CN,2022-06-03 08:16:14,6m 29s,z3yPL8a2BQTYJ7Xt,https://classic.warcraftlogs.com/reports/z3yPL8a2BQTYJ7Xt?fight=21&source=2&type=healing,1658.86,244,244,734,639,7,1,1,2,0,3,8486.01,Yes,2,Yes,Yes,Redeemer's Alchemist Stone,Essence of the Martyr,84.7,533.86,32.18,17.54,1.06,993.56,59.89,[0LB 5I 0RG],28.33,[1LB 0I 3RG],13.33,31.67,No
106,台式排骨大王,卓越,CN,2022-06-20 08:41:39,6m 34s,1jJzaNM4XdWLvfVk,https://classic.warcraftlogs.com/reports/1jJzaNM4XdWLvfVk?fight=11&source=7&type=healing,1650.77,299,299,750,678,7,1,2,0,1,3,8676.08,Yes,0,Yes,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,98.9,972.1,58.89,19.7,1.19,250.96,15.2,[0LB 5I 0RG],49.18,[1LB 4I 0RG],11.48,27.87,No
107,卿丶小蛮,安娜丝塔丽,CN,2022-06-10 07:14:54,9m 6s,aCYrB79vk8ZM4HNP,https://classic.warcraftlogs.com/reports/aCYrB79vk8ZM4HNP?fight=8&source=8&type=healing,1650.12,307,307,612,629,7,1,2,1,0,3,7418.21,Yes,2,No,Yes,Redeemer's Alchemist Stone,Essence of the Martyr,59.76,281.69,17.07,282.6,17.13,976.84,59.2,[0LB 5I 0RG],14.29,[0LB 4I 1RG],12.7,17.46,No
108,尔丶晴,辛迪加,CN,2022-06-11 07:43:13,3m 45s,zgykfdt8aqGPYLjM,https://classic.warcraftlogs.com/reports/zgykfdt8aqGPYLjM?fight=12&source=18&type=healing,1647.81,184,184,755,673,5,0,1,1,1,2,9229.21,No,1,No,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,64.73,297.9,18.08,8.86,0.54,1163.06,70.58,[0LB 5I 0RG],21.43,[0LB 1I 4RG],17.86,7.14,No
109,阿基蕾拉,碧空之歌,CN,2022-05-27 02:00:10,6m 31s,1v9L8tGnVxNP374F,https://classic.warcraftlogs.com/reports/1v9L8tGnVxNP374F?fight=28&source=7&type=healing,1642.78,280,280,705,638,7,1,1,2,0,3,9214.53,No,1,No,Yes,Glimmering Naaru Sliver,Alchemist Stone,61.95,432.12,26.3,321.76,19.59,697.06,42.43,[0LB 5I 0RG],36.0,[0LB 0I 5RG],12.0,16.0,No
110,四大名补无情,辛洛斯,CN,2022-08-02 07:44:01,5m 44s,wWc4Cj7GptxqarF1,https://classic.warcraftlogs.com/reports/wWc4Cj7GptxqarF1?fight=21&source=24&type=healing,1641.02,474,474,772,655,6,1,1,1,1,2,8185.89,Yes,1,No,Yes,Glimmering Naaru Sliver,Shifting Naaru Sliver,50.71,247.62,15.09,125.75,7.66,1130.47,68.89,[0LB 0I 5RG],23.26,[0LB 4I 1RG],11.63,16.28,No
111,Kuzrakiihing,埃提耶什,CN,2022-07-01 07:16:02,6m 13s,8VmcdrM1YN9TkHhR,https://classic.warcraftlogs.com/reports/8VmcdrM1YN9TkHhR?fight=22&source=26&type=healing,1639.81,175,175,904,661,6,1,1,0,1,3,7638.34,Yes,1,No,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,23.79,64.02,3.9,8.55,0.52,1454.75,88.71,[0LB 0I 5RG],29.55,[0LB 1I 4RG],29.55,20.45,No
112,氢硫化钠,奥罗,CN,2022-05-29 07:34:53,6m 34s,LCnWp1hMRvVdFG4Q,https://classic.warcraftlogs.com/reports/LCnWp1hMRvVdFG4Q?fight=13&source=13&type=healing,1638.98,240,240,691,656,7,1,1,1,1,3,9111.94,No,1,No,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,65.64,418.1,25.51,26.28,1.6,976.14,59.56,[0LB 5I 0RG],21.57,[0LB 1I 4RG],15.69,27.45,No
113,氢硫化钠,奥罗,CN,2022-06-11 00:19:16,6m 39s,c83AP2mtMVbCJ7hw,https://classic.warcraftlogs.com/reports/c83AP2mtMVbCJ7hw?fight=10&source=8&type=healing,1637.8,342,342,702,645,7,1,1,1,1,3,8992.42,Yes,1,No,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,53.43,426.28,26.03,36.19,2.21,1075.13,65.64,[0LB 5I 0RG],20.0,[0LB 0I 5RG],16.0,20.0,No
