Rank,Name,Server,Region,Date,Duration,ReportID,ReportLink,HPS,HasteSummary,HasteGear,Spirit,Intellect,TotalHealers,nDruid,nPaladin,nHPriest,nDPriest,nShaman,RaidDamageTakenPerSecond,VampiricTouch,InnervateCount,Bloodlust,NaturesGrace,Trinket1,Trinket2,LifebloomUptime,LifebloomHPS,LifebloomPercentHPS,RejuvenationHPS,RejuvenationPercentHPS,RegrowthHPS,RegrowthPercentHPS,Rotation1,Rotation1Percent,Rotation2,Rotation2Percent,TankRotationPercent,RotatingOnTank
419,드루력,소금 평원,KR,2022-08-27 06:55:38,3m 54s,fPxKQW47wRDz9pHG,https://classic.warcraftlogs.com/reports/fPxKQW47wRDz9pHG?fight=11&source=28&type=healing,2388.19,200,200,655,605,6,1,1,1,1,2,10739.31,No,1,No,No,Direbrew Hops,Memento of Tyrande,99.03,1531.16,64.11,381.96,15.99,107.44,4.5,[2LB 3I 0RG],33.33,[3LB 2I 0RG],25.0,94.44,Yes
420,Charky,Yojamba (AU),US,2022-06-15 06:56:06,3m 50s,9xXZBD7vMdRp6rTq,https://classic.warcraftlogs.com/reports/9xXZBD7vMdRp6rTq?fight=43&source=18&type=healing,2387.92,239,239,689,665,6,1,1,2,0,2,10668.55,No,0,No,No,Redeemer's Alchemist Stone,Memento of Tyrande,99.16,2166.27,90.72,0,0.0,57.62,2.41,[3LB 2I 0RG],80.56,[0LB 3I 0RG],2.78,94.44,Yes
421,果肉,哈霍兰,CN,2022-08-14 10:07:51,2m 58s,2mqhDH3zZBxNafAb,https://classic.warcraftlogs.com/reports/2mqhDH3zZBxNafAb?fight=22&source=7&type=healing,2387.3,350,350,765,695,6,1,1,1,1,2,11739.34,No,1,No,No,Direbrew Hops,Darkmoon Card: Blue Dragon,99.04,955.27,40.01,55.71,2.33,995.95,41.72,[2LB 0I 2RG],48.28,[2LB 1I 1RG],20.69,100.0,Yes
422,힐캣,로크홀라,KR,2022-06-23 09:03:14,2m 5s,aWJG1g83f2H9NVdX,https://classic.warcraftlogs.com/reports/aWJG1g83f2H9NVdX?fight=45&source=35&type=healing,2387.06,236,236,556,587,6,1,1,1,1,2,13662.41,No,0,No,No,Essence of the Martyr,Direbrew Hops,88.32,1165.49,48.83,207.33,8.69,729.52,30.56,[4LB 1I 0RG],15.0,[2LB 1I 2RG],10.0,70.0,Yes
423,巫子酷兮,曼多基尔,CN,2022-08-21 08:55:51,2m 55s,mC7xaHYfq3nvgBP1,https://classic.warcraftlogs.com/reports/mC7xaHYfq3nvgBP1?fight=16&source=12&type=healing,2386.56,386,386,679,673,6,1,1,2,0,2,11781.59,Yes,1,No,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,65.41,322.46,13.51,209.43,8.78,1757.39,73.64,[0LB 0I 5RG],13.79,[0LB 0I 1RG],10.34,48.28,No
424,午后,席瓦莱恩,CN,2022-07-07 23:19:47,3m 59s,KCbzAp8WVQ7gwmdx,https://classic.warcraftlogs.com/reports/KCbzAp8WVQ7gwmdx?fight=40&source=5&type=healing,2386.5,166,166,646,634,7,1,1,2,0,3,11088.1,Yes,1,No,Yes,Battlemaster's Perseverance,Ribbon of Sacrifice,45.83,132.25,5.54,13.27,0.56,2167.02,90.8,[0LB 0I 5RG],32.35,[1LB 0I 3RG],17.65,32.35,No
425,叫我七哥,埃提耶什,CN,2022-08-19 09:10:51,3m 45s,RyBbKGj1w8pr3JTt,https://classic.warcraftlogs.com/reports/RyBbKGj1w8pr3JTt?fight=41&source=9&type=healing,2385.89,309,309,712,643,7,1,1,1,1,3,11500.21,Yes,1,No,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,79.99,494.09,20.71,88.52,3.71,1521.76,63.78,[1LB 4I 0RG],10.0,[0LB 1I 4RG],10.0,42.5,No
426,暗黑无敌德,龙牙,CN,2022-05-28 09:26:16,4m 2s,q4y3NMWaYf2ACx7b,https://classic.warcraftlogs.com/reports/q4y3NMWaYf2ACx7b?fight=49&source=1&type=healing,2384.96,255,255,746,621,6,1,1,0,1,3,11005.48,Yes,1,No,Yes,Essence of the Martyr,Memento of Tyrande,70.24,252.33,10.58,5.11,0.21,1843.87,77.31,[1LB 0I 2RG],12.82,[0LB 1I 4RG],10.26,56.41,No
427,Sillyz,Benediction,US,2022-06-29 23:58:04,3m 47s,342MHzpmRra9XBK1,https://classic.warcraftlogs.com/reports/342MHzpmRra9XBK1?fight=29&source=31&type=healing,2384.66,141,141,637,606,7,1,1,2,0,3,11749.01,No,1,No,No,Memento of Tyrande,Direbrew Hops,94.15,1515.27,63.54,782.64,32.82,7.07,0.3,[3LB 2I 0RG],77.14,[3LB 0I 0RG],14.29,94.29,Yes
428,杰伦双截棍,狮心,CN,2022-08-05 01:35:42,3m 50s,LKjyvtzkRr6Ch8Jx,https://classic.warcraftlogs.com/reports/LKjyvtzkRr6Ch8Jx?fight=25&source=5&type=healing,2384.27,219,219,646,665,7,1,1,1,1,3,12576.74,No,0,No,No,Redeemer's Alchemist Stone,Memento of Tyrande,99.5,2060.63,86.43,0,0.0,16.16,0.68,[3LB 2I 0RG],62.86,[2LB 2I 0RG],11.43,97.14,Yes
429,嗨大的姐夫哥,诺格弗格,CN,2022-07-24 08:24:26,3m 52s,dDw9Q46BNRX2WnfZ,https://classic.warcraftlogs.com/reports/dDw9Q46BNRX2WnfZ?fight=28&source=17&type=healing,2382.44,237,237,788,685,7,1,1,1,1,3,10493.13,Yes,1,No,Yes,Alchemist Stone,Darkmoon Card: Blue Dragon,57.49,172.95,7.26,46.55,1.95,2036.07,85.46,[0LB 0I 5RG],17.5,[1LB 0I 2RG],12.5,47.5,No
430,披萨妮妮,龙牙,CN,2022-07-07 01:34:45,2m 56s,agcpv8N2TJqdkAbW,https://classic.warcraftlogs.com/reports/agcpv8N2TJqdkAbW?fight=44&source=26&type=healing,2381.03,230,230,583,634,7,1,1,1,1,3,11662.28,Yes,0,No,Yes,Direbrew Hops,Memento of Tyrande,16.3,54.48,2.29,96.23,4.04,2136.25,89.72,[0LB 0I 5RG],41.67,[0LB 1I 4RG],20.83,8.33,No
431,朵尔,法尔班克斯,CN,2022-08-04 08:17:55,4m 1s,WC1MFwPqGfJQxB9j,https://classic.warcraftlogs.com/reports/WC1MFwPqGfJQxB9j?fight=40&source=4&type=healing,2380.12,313,313,710,651,6,2,1,1,0,2,11651.24,Yes,1,No,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,0,0,0.0,64.04,2.69,2272.56,95.48,[0LB 0I 5RG],65.52,[0LB 1I 4RG],31.03,0.0,No
432,筱小小南,怒炉,CN,2022-08-25 09:03:45,3m 38s,tL1mFXcPzC34qGvb,https://classic.warcraftlogs.com/reports/tL1mFXcPzC34qGvb?fight=52&source=90&type=healing,2379.55,523,523,780,687,6,1,1,1,0,3,12246.12,Yes,1,No,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,6.38,11.63,0.49,299.62,12.59,1914.36,80.45,[0LB 1I 4RG],25.0,[0LB 1I 2RG],16.67,5.56,No
433,叫我奶爷,灵风,CN,2022-06-30 23:17:06,3m 43s,HPXVWFjJy7M8LYk9,https://classic.warcraftlogs.com/reports/HPXVWFjJy7M8LYk9?fight=33&source=7&type=healing,2378.86,118,118,733,658,7,1,1,0,1,4,11486.53,Yes,1,No,Yes,Scarab of the Infinite Cycle,Memento of Tyrande,41.32,164.74,6.93,252.08,10.6,1748.04,73.48,[1LB 1I 2RG],12.5,[0LB 3I 2RG],12.5,25.0,No
434,奶油猪猪,希尔盖,CN,2022-06-16 00:52:30,1m 55s,PkLaN3YjMKmzARGw,https://classic.warcraftlogs.com/reports/PkLaN3YjMKmzARGw?fight=71&source=13&type=healing,2378.79,221,221,867,676,6,1,1,0,1,3,13089.95,Yes,1,No,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,31.79,183.91,7.73,0,0.0,2116.46,88.97,[0LB 0I 5RG],38.89,[0LB 1I 4RG],16.67,22.22,No
435,阿基米德,无尽风暴,CN,2022-07-09 08:22:11,4m 1s,LMYQrwxF4RCmcAnp,https://classic.warcraftlogs.com/reports/LMYQrwxF4RCmcAnp?fight=40&source=35&type=healing,2378.67,192,192,890,657,7,1,1,1,1,3,11139.7,Yes,0,No,Yes,Essence of the Martyr,Bangle of Endless Blessings,56.14,253.78,10.67,0,0.0,1872.38,78.72,[1LB 0I 3RG],20.51,[0LB 0I 5RG],17.95,33.33,No
436,Matuun,Gehennas,EU,2022-06-09 16:28:56,2m 53s,4mgxcfXTHKARVaFC,https://classic.warcraftlogs.com/reports/4mgxcfXTHKARVaFC?fight=66&source=15&type=healing,2378.26,206,206,575,668,5,1,1,1,0,2,11021.59,Yes,0,No,No,Essence of the Martyr,Direbrew Hops,98.94,1208.15,50.8,34.09,1.43,1115.52,46.9,[2LB 0I 2RG],72.41,[2LB 3I 0RG],6.9,93.1,Yes
437,Alipo,德姆塞卡尔,CN,2022-07-04 08:35:02,3m 59s,nYPLz3QfxF7JMgtG,https://classic.warcraftlogs.com/reports/nYPLz3QfxF7JMgtG?fight=13&source=7&type=healing,2377.87,208,208,762,664,6,1,1,0,1,3,10067.01,Yes,1,No,Yes,Direbrew Hops,Lower City Prayerbook,72.97,380.92,16.02,113.69,4.78,1643.95,69.14,[1LB 1I 2RG],9.76,[1LB 0I 3RG],9.76,51.22,No
438,Treely,Gehennas,EU,2022-07-06 15:12:41,2m 48s,x3ywDXa8GvAbVcj7,https://classic.warcraftlogs.com/reports/x3ywDXa8GvAbVcj7?fight=45&source=16&type=healing,2376.93,249,249,559,639,6,1,1,2,0,2,11603.55,Yes,0,No,No,Essence of the Martyr,Direbrew Hops,93.92,1763.22,74.18,441.9,18.59,171.81,7.23,[3LB 1I 0RG],29.03,[3LB 0I 1RG],19.35,93.55,Yes
439,無心小熊,奥罗,CN,2022-08-08 02:20:26,3m 48s,cPfGhC9BJZxTw2Kq,https://classic.warcraftlogs.com/reports/cPfGhC9BJZxTw2Kq?fight=37&source=6&type=healing,2375.8,390,390,659,630,7,2,1,0,1,3,11198.72,Yes,0,No,Yes,Direbrew Hops,Memento of Tyrande,3.05,6.32,0.27,0,0.0,2302.85,96.93,[0LB 0I 5RG],81.25,[0LB 1I 4RG],15.62,0.0,No
440,菩提逸灵,帕奇维克,CN,2022-08-21 01:41:04,3m 51s,kz8RfAdN49j63LTc,https://classic.warcraftlogs.com/reports/kz8RfAdN49j63LTc?fight=34&source=10&type=healing,2374.9,247,247,869,666,7,1,1,2,1,2,10072.95,No,1,No,No,Redeemer's Alchemist Stone,Memento of Tyrande,46.94,264.23,11.13,56.19,2.37,1872.6,78.85,[0LB 0I 5RG],17.24,[0LB 1I 4RG],13.79,24.14,No
441,树洞王驾驶员,范沃森,CN,2022-06-11 03:45:45,4m 0s,qWgFd6jPknB2XrpQ,https://classic.warcraftlogs.com/reports/qWgFd6jPknB2XrpQ?fight=48&source=37&type=healing,2374.81,291,291,890,675,7,1,1,1,1,3,12493.54,Yes,0,No,Yes,Memento of Tyrande,Darkmoon Card: Blue Dragon,99.13,863.36,36.35,225.71,9.5,1120.0,47.16,[2LB 0I 2RG],15.0,[2LB 1I 2RG],12.5,95.0,Yes
442,不灭誓言,加丁,CN,2022-05-15 08:52:00,3m 50s,XmkDVKbJ6tfQN8hW,https://classic.warcraftlogs.com/reports/XmkDVKbJ6tfQN8hW?fight=70&source=20&type=healing,2373.77,100,100,697,645,7,1,1,1,1,3,10918.05,No,1,No,No,Memento of Tyrande,The Skull of Gul'dan,66.64,217.53,9.16,18.33,0.77,1830.01,77.09,[0LB 0I 3RG],11.43,[1LB 0I 2RG],11.43,48.57,No
443,느리게노래하듯이,얼음피,KR,2022-08-21 08:09:37,2m 51s,hVYJCp8rBQNcMRzT,https://classic.warcraftlogs.com/reports/hVYJCp8rBQNcMRzT?fight=47&source=25&type=healing,2373.62,233,233,651,662,6,1,1,1,1,2,10731.55,Yes,0,No,No,Direbrew Hops,Memento of Tyrande,59.8,417.78,17.6,259.44,10.93,1356.04,57.13,[0LB 4I 1RG],12.5,[0LB 3I 2RG],12.5,37.5,No
444,Fortitude,로크홀라,KR,2022-06-18 01:06:39,2m 56s,kFdvRjL2JAKXQGnp,https://classic.warcraftlogs.com/reports/kFdvRjL2JAKXQGnp?fight=19&source=25&type=healing,2373.2,111,111,661,592,6,1,1,1,1,2,11595.08,No,1,No,No,Essence of the Martyr,Direbrew Hops,99.04,1637.88,69.02,312.66,13.17,203.63,8.58,[3LB 1I 0RG],53.57,[2LB 2I 0RG],7.14,96.43,Yes
445,三太,维克洛尔,CN,2022-06-30 02:10:03,2m 55s,PjcZdwg3fvy82h4a,https://classic.warcraftlogs.com/reports/PjcZdwg3fvy82h4a?fight=23&source=2&type=healing,2372.25,237,237,760,642,7,1,1,1,1,3,12572.96,No,1,No,No,Redeemer's Alchemist Stone,Direbrew Hops,87.87,562.44,23.71,135.88,5.73,1460.21,61.55,[1LB 1I 2RG],13.33,[1LB 0I 3RG],13.33,56.67,No
446,Niyarah,Earthshaker,EU,2022-08-03 14:20:58,2m 58s,RXrfbhwjVKNpvDq9,https://classic.warcraftlogs.com/reports/RXrfbhwjVKNpvDq9?fight=48&source=16&type=healing,2372.23,190,190,626,645,6,1,1,2,0,2,10770.08,No,0,No,No,Essence of the Martyr,Memento of Tyrande,99.14,1824.56,76.91,203.11,8.56,35.73,1.51,[3LB 2I 0RG],30.77,[4LB 1I 0RG],23.08,96.15,Yes
447,太丑了我的天,匕首岭,CN,2022-08-04 09:08:33,1m 55s,wX2G1NzPtALWxCJk,https://classic.warcraftlogs.com/reports/wX2G1NzPtALWxCJk?fight=43&source=24&type=healing,2372.19,189,189,747,655,6,2,1,0,1,2,10800.8,No,0,No,No,Direbrew Hops,Memento of Tyrande,99.01,2288.37,96.47,0,0.0,0.0,0.0,[3LB 2I 0RG],94.44,[2LB 0I 0RG],5.56,100.0,Yes
448,划水卖萌爪子,维克尼拉斯,CN,2022-07-04 10:04:20,3m 40s,Yx7H2JrNfdWTcFV9,https://classic.warcraftlogs.com/reports/Yx7H2JrNfdWTcFV9?fight=47&source=8&type=healing,2371.98,132,132,487,619,7,1,2,1,1,2,9878.06,Yes,0,No,No,Direbrew Hops,Memento of Tyrande,85.02,821.78,34.65,0,0.0,1550.2,65.35,[2LB 0I 2RG],67.65,[2LB 0I 1RG],11.76,85.29,Yes
449,巨龙撞击,湖畔镇,CN,2022-08-19 07:45:26,2m 55s,TW9DgkcQrR6Hhqnp,https://classic.warcraftlogs.com/reports/TW9DgkcQrR6Hhqnp?fight=25&source=9&type=healing,2371.68,354,354,862,675,7,1,1,1,1,3,11025.85,Yes,1,No,Yes,Memento of Tyrande,Darkmoon Card: Blue Dragon,5.41,19.57,0.83,214.12,9.03,2135.04,90.02,[0LB 0I 5RG],57.14,[0LB 1I 4RG],14.29,0.0,No
450,Apolloo,巨龙追猎者,CN,2022-07-08 09:27:31,2m 53s,PpNrMFxt8vQqRdnk,https://classic.warcraftlogs.com/reports/PpNrMFxt8vQqRdnk?fight=45&source=22&type=healing,2371.34,132,132,628,753,6,2,1,1,0,2,10083.5,Yes,1,No,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,5.69,26.73,1.13,150.85,6.36,2118.56,89.34,[0LB 0I 5RG],52.63,[0LB 2I 3RG],15.79,5.26,No
451,Shoryukenx,灰烬使者,CN,2022-07-21 01:45:14,3m 56s,RvckyQDTzFtMnfX4,https://classic.warcraftlogs.com/reports/RvckyQDTzFtMnfX4?fight=38&source=22&type=healing,2370.99,155,155,719,601,7,1,1,2,0,3,10634.6,Yes,0,No,Yes,Bangle of Endless Blessings,Redeemer's Alchemist Stone,53.77,235.1,9.92,44.75,1.89,1971.39,83.15,[0LB 0I 5RG],29.03,[1LB 0I 3RG],12.9,25.81,No
452,Erik,Whitemane,US,2022-05-24 23:14:41,2m 50s,2dG9qTBQ7vba13z8,https://classic.warcraftlogs.com/reports/2dG9qTBQ7vba13z8?fight=50&source=6&type=healing,2370.99,193,193,524,666,6,1,1,1,0,3,11794.06,No,0,No,No,Essence of the Martyr,Memento of Tyrande,96.53,1692.65,71.39,267.88,11.3,114.95,4.85,[3LB 1I 0RG],34.48,[3LB 2I 0RG],34.48,96.55,Yes
453,布丁抹茶,比格沃斯,CN,2022-07-17 08:52:24,2m 54s,f8DtQmKRbhpMFvTk,https://classic.warcraftlogs.com/reports/f8DtQmKRbhpMFvTk?fight=17&source=8&type=healing,2369.7,282,249,808,676,7,1,1,0,1,4,10796.98,Yes,0,No,No,Redeemer's Alchemist Stone,Memento of Tyrande,57.09,205.94,8.69,514.91,21.73,1508.51,63.66,[1LB 0I 3RG],12.0,[0LB 2I 3RG],12.0,36.0,No
454,阿麓樢,艾隆纳亚,CN,2022-08-13 08:59:30,3m 58s,4rCT3WnGh8BRDj6f,https://classic.warcraftlogs.com/reports/4rCT3WnGh8BRDj6f?fight=34&source=5&type=healing,2368.63,237,237,719,602,7,1,1,1,1,3,11694.38,Yes,1,No,Yes,Essence of the Martyr,Redeemer's Alchemist Stone,61.54,261.15,11.03,218.29,9.22,1742.6,73.57,[1LB 0I 3RG],15.0,[1LB 0I 2RG],12.5,62.5,No
455,一刘玄德一,诺格弗格,CN,2022-06-17 08:43:43,4m 1s,hv8Ka4YQdcAz39fx,https://classic.warcraftlogs.com/reports/hv8Ka4YQdcAz39fx?fight=36&source=15&type=healing,2368.57,202,202,595,712,7,1,2,2,0,2,9821.37,Yes,1,No,No,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,38.51,106.98,4.52,70.84,2.99,2102.35,88.76,[0LB 0I 5RG],37.84,[1LB 0I 3RG],13.51,27.03,No
456,牛徳花,狂野之刃,CN,2022-07-21 08:44:24,3m 51s,b8H6nFgqX7rAKD3Y,https://classic.warcraftlogs.com/reports/b8H6nFgqX7rAKD3Y?fight=37&source=15&type=healing,2368.55,263,263,691,657,7,1,1,1,1,3,11463.62,Yes,0,No,Yes,Darkmoon Card: Blue Dragon,Memento of Tyrande,9.67,37.96,1.6,0,0.0,1907.83,80.55,[0LB 0I 5RG],37.5,[0LB 0I 4RG],15.62,9.38,No
457,神棍小奶德,匕首岭,CN,2022-08-08 10:12:53,3m 53s,zhGdKAR6DYQg1b7Z,https://classic.warcraftlogs.com/reports/zhGdKAR6DYQg1b7Z?fight=38&source=486&type=healing,2368.2,385,385,728,686,7,1,1,2,0,3,10722.26,No,1,No,No,Memento of Tyrande,Redeemer's Alchemist Stone,98.68,1412.42,59.64,36.1,1.52,867.2,36.62,[3LB 0I 2RG],52.63,[2LB 0I 0RG],10.53,100.0,Yes
458,丶毛小右,帕奇维克,CN,2022-06-16 07:29:36,2m 48s,cyKGpVMgmkDfRWYJ,https://classic.warcraftlogs.com/reports/cyKGpVMgmkDfRWYJ?fight=15&source=6&type=healing,2367.67,269,269,819,669,6,1,1,0,1,3,10404.18,Yes,1,No,Yes,Scarab of the Infinite Cycle,Direbrew Hops,0,0,0.0,38.97,1.65,2225.24,93.98,[0LB 0I 5RG],69.57,[0LB 1I 4RG],21.74,0.0,No
459,飓风之舞,毁灭之刃,CN,2022-08-13 08:41:52,3m 59s,dLXWq8J14TNt2QpC,https://classic.warcraftlogs.com/reports/dLXWq8J14TNt2QpC?fight=32&source=1&type=healing,2367.23,231,231,700,641,7,1,1,1,1,3,13306.18,No,0,No,No,Redeemer's Alchemist Stone,Glimmering Naaru Sliver,94.13,1462.67,61.79,0,0.0,261.93,11.06,[0LB 5I 0RG],23.68,[3LB 2I 0RG],15.79,55.26,No
460,드루뿅이,로크홀라,KR,2022-08-01 07:54:31,1m 56s,CFv3WqGNBH4thPkb,https://classic.warcraftlogs.com/reports/CFv3WqGNBH4thPkb?fight=36&source=16&type=healing,2367.22,212,212,702,652,6,1,1,0,1,3,12336.16,No,0,Yes,No,Essence of the Martyr,Memento of Tyrande,99.19,1296.15,54.75,0,0.0,939.06,39.67,[2LB 0I 1RG],30.43,[2LB 0I 2RG],21.74,95.65,Yes
461,八千流丶,霜语,CN,2022-06-24 07:53:38,4m 6s,7tAhpNX8kYmrgnM6,https://classic.warcraftlogs.com/reports/7tAhpNX8kYmrgnM6?fight=28&source=3&type=healing,2367.2,174,174,776,654,6,1,2,1,0,2,10930.9,Yes,1,No,No,Essence of the Martyr,Eye of Gruul,43.36,187.45,7.92,104.16,4.4,1838.11,77.65,[0LB 1I 4RG],20.59,[0LB 0I 5RG],14.71,17.65,No
462,Ob,范沃森,CN,2022-08-31 09:26:34,2m 57s,HTYMdrQfqb79JX32,https://classic.warcraftlogs.com/reports/HTYMdrQfqb79JX32?fight=18&source=12&type=healing,2367.03,291,291,880,709,6,1,1,0,1,3,10997.11,Yes,1,No,Yes,Darkmoon Card: Blue Dragon,Memento of Tyrande,18.26,63.59,2.69,288.68,12.2,1891.74,79.92,[0LB 1I 4RG],32.0,[0LB 0I 5RG],16.0,16.0,No
463,月餅券,伊弗斯,TW,2022-07-15 12:13:08,3m 54s,nFJTB6dMgq173QpY,https://classic.warcraftlogs.com/reports/nFJTB6dMgq173QpY?fight=49&source=14&type=healing,2366.88,159,159,621,630,7,2,1,2,0,2,12002.89,No,0,No,No,Direbrew Hops,Essence of the Martyr,96.81,1678.67,70.92,0,0.0,494.51,20.89,[3LB 0I 1RG],57.89,[3LB 1I 0RG],18.42,97.37,Yes
464,断翅的风,雷霆之击,CN,2022-07-24 08:57:45,4m 50s,JP2xyq8k4BdvWGgN,https://classic.warcraftlogs.com/reports/JP2xyq8k4BdvWGgN?fight=31&source=9&type=healing,2366.55,259,259,852,656,8,1,2,1,1,3,11612.27,Yes,3,No,Yes,Essence of the Martyr,Redeemer's Alchemist Stone,33.03,109.62,4.63,102.72,4.34,1941.95,82.06,[0LB 1I 4RG],27.91,[0LB 0I 5RG],20.93,18.6,No
465,魔法少女铁锤,维克洛尔,CN,2022-08-18 11:18:08,4m 1s,3KTCny94ZGQAkLzr,https://classic.warcraftlogs.com/reports/3KTCny94ZGQAkLzr?fight=39&source=6&type=healing,2366.2,332,332,802,667,6,1,1,1,1,2,10190.61,No,1,No,No,Memento of Tyrande,Redeemer's Alchemist Stone,56.77,417.8,17.66,33.38,1.41,1557.3,65.81,[0LB 0I 5RG],18.18,[0LB 1I 4RG],12.12,42.42,No
466,Munik,Gehennas,EU,2022-08-24 14:31:06,4m 50s,pNVyPK4RbH6zcxnh,https://classic.warcraftlogs.com/reports/pNVyPK4RbH6zcxnh?fight=42&source=5&type=healing,2365.89,239,239,678,666,7,1,2,1,1,2,12441.6,Yes,0,No,No,Direbrew Hops,Essence of the Martyr,99.49,1613.62,68.2,676.21,28.58,20.84,0.88,[3LB 2I 0RG],73.91,[3LB 1I 0RG],13.04,100.0,Yes
467,牧衣,祈福,CN,2022-06-13 10:21:48,3m 53s,rYTz1MqHct7QKC4v,https://classic.warcraftlogs.com/reports/rYTz1MqHct7QKC4v?fight=65&source=15&type=healing,2365.77,227,227,575,687,7,1,1,2,0,3,10340.13,Yes,0,No,No,Bangle of Endless Blessings,Redeemer's Alchemist Stone,35.41,157.13,6.64,32.56,1.38,1931.64,81.65,[0LB 1I 4RG],24.14,[0LB 0I 5RG],24.14,13.79,No
468,Bitcowin,Yojamba (AU),US,2022-08-17 05:33:19,2m 54s,XqrcRvAkmpZz96ng,https://classic.warcraftlogs.com/reports/XqrcRvAkmpZz96ng?fight=37&source=5&type=healing,2365.28,231,231,707,667,6,1,1,1,1,2,12114.08,Yes,0,No,Yes,Essence of the Martyr,Direbrew Hops,99.4,1626.06,68.75,544.69,23.03,183.78,7.77,[3LB 2I 0RG],55.17,[3LB 0I 1RG],17.24,100.0,Yes
469,凌星见,娅尔罗,CN,2022-08-15 02:16:21,3m 47s,16PDa49WrZVMFbqk,https://classic.warcraftlogs.com/reports/16PDa49WrZVMFbqk?fight=13&source=10&type=healing,2365.28,294,294,775,651,7,1,1,2,0,3,11485.09,No,0,No,No,Redeemer's Alchemist Stone,Memento of Tyrande,16.01,52.28,2.21,20.03,0.85,2234.43,94.47,[0LB 0I 5RG],44.44,[0LB 1I 4RG],25.93,11.11,No
470,老牛还可以,厄运之槌,CN,2022-07-21 08:50:56,2m 45s,1AnafgKHyFzvdJN7,https://classic.warcraftlogs.com/reports/1AnafgKHyFzvdJN7?fight=48&source=5&type=healing,2364.94,302,302,659,671,6,1,1,1,0,3,10917.78,Yes,0,No,Yes,Bangle of Endless Blessings,Memento of Tyrande,92.03,868.25,36.71,114.41,4.84,949.64,40.15,[1LB 2I 1RG],14.29,[0LB 5I 0RG],10.71,67.86,No
471,Playerxxuaof,布鲁,CN,2022-06-07 10:17:26,4m 56s,n4rf2RMjtBDdXq6N,https://classic.warcraftlogs.com/reports/n4rf2RMjtBDdXq6N?fight=31&source=68&type=healing,2364.85,162,162,492,608,7,2,1,2,0,2,10809.04,Yes,0,No,Yes,Battlemaster's Alacrity,Essence of the Martyr,2.36,3.75,0.16,0,0.0,2329.19,98.49,[0LB 0I 5RG],94.74,[0LB 0I 1RG],2.63,2.63,No
472,鹌鹑冻干,龙之召唤,CN,2022-08-20 05:56:51,2m 55s,fjvgQK7Wc2wJVTaP,https://classic.warcraftlogs.com/reports/fjvgQK7Wc2wJVTaP?fight=38&source=74&type=healing,2364.85,269,269,654,679,6,1,1,2,0,2,10701.44,Yes,0,No,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,97.38,873.29,36.93,0,0.0,1452.49,61.42,[2LB 0I 2RG],63.33,[2LB 0I 3RG],13.33,93.33,Yes
473,帝释无双,比格沃斯,CN,2022-07-21 09:19:57,3m 55s,hgYbDn1y8WzrFVfQ,https://classic.warcraftlogs.com/reports/hgYbDn1y8WzrFVfQ?fight=38&source=33&type=healing,2364.7,365,365,915,693,6,1,1,0,1,3,12252.04,Yes,1,No,Yes,Shifting Naaru Sliver,Redeemer's Alchemist Stone,51.56,173.47,7.34,181.32,7.67,1914.54,80.96,[0LB 0I 5RG],22.86,[1LB 0I 4RG],17.14,34.29,No
474,矮油,狂野之刃,CN,2022-06-12 11:25:47,2m 53s,C2DNw9nLtarjqzZp,https://classic.warcraftlogs.com/reports/C2DNw9nLtarjqzZp?fight=67&source=4&type=healing,2364.17,304,304,689,619,7,1,1,1,1,3,10975.47,No,0,No,No,Battlemaster's Alacrity,Redeemer's Alchemist Stone,53.54,431.15,18.24,13.55,0.57,1674.19,70.82,[0LB 0I 5RG],18.52,[1LB 4I 0RG],11.11,29.63,No
475,柑橘栀子花,骨火,CN,2022-07-21 09:42:14,4m 1s,pnLXq3WYgxGwNKHP,https://classic.warcraftlogs.com/reports/pnLXq3WYgxGwNKHP?fight=21&source=1&type=healing,2363.79,207,207,812,642,7,1,1,1,1,3,11324.35,Yes,2,No,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,5.81,12.17,0.51,21.19,0.9,2287.17,96.76,[0LB 0I 5RG],65.62,[0LB 1I 4RG],18.75,6.25,No
476,Mercychan,Benediction,US,2022-08-07 12:43:07,2m 56s,mBaGfZthXyJcz94q,https://classic.warcraftlogs.com/reports/mBaGfZthXyJcz94q?fight=39&source=17&type=healing,2363.56,201,201,621,664,7,1,2,1,0,3,11786.73,No,0,No,No,Essence of the Martyr,Direbrew Hops,98.84,1721.81,72.85,406.06,17.18,70.98,3.0,[3LB 2I 0RG],46.43,[2LB 2I 0RG],17.86,100.0,Yes
